year;date;dayofyear;weather;temperature;site_name;site_elevation;site_eleclass;trapping_locality ;stage_site;stage_overall;stage_mean_doy;stage_interval;trapping_interval;trapping_time;bumb_species;caste;activity;forage_plant;pollen;pollen_colour;sample_number;size;observer;comment
2010;07.07.2010;188;cloudy;10;ho5;1825;5;0;2;6;190;9:00-9:50;9:00-9:50;0;0;0;0;0;0;0;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;10:15;alpi;worker;for;Rho.hir;nopollen;0;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;10:30;prat;worker;for;Geu.riv;pollen;gelb-orange;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;10:30;alpi;queen;for;Rho.hir;nopollen;0;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;10:30;alpi;worker;for;Rho.hir;nopollen;0;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;10:55;alpi;worker;for;Rho.hir;pollen;gelb;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;11:00;wurf;worker;for;Ant.vul;pollen;gelb;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;11:05;alpi;worker;for;Rho.hir;pollen;gelb-weiálich;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;11:15;hort;worker;for;Rho.hir;pollen;gelb-weiálich;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;11:20;hypn;queen;for;Rho.hir;nopollen;0;0;0;K;
2010;07.07.2010;188;cloudy;10;ho4;1552;4;inside;2;6;190;10:30-11:20;10:30-11:20;11:20;alpi;worker;for;Rho.hir;pollen;gelb-weiálich;0;0;K;
2010;07.07.2010;188;sunny;15;ho3;1333;3;inside;2;6;190;13:00-13:50;13:00-13:50;13:00;prat;worker;fly;0;nopollen;0;0;0;K;
2010;07.07.2010;188;sunny;15;ho3;1333;3;inside;2;6;190;13:00-13:50;13:00-13:50;13:05;prat;worker;for;Cha.hir;pollen;orange;0;0;K;auf blte geflogen (nur kurz)
2010;07.07.2010;188;sunny;15;ho3;1333;3;inside;2;6;190;13:00-13:50;13:00-13:50;13:20;prat;queen;for;Geu.riv;pollen;gelb-orange;0;0;K;
2010;07.07.2010;188;sunny;15;ho3;1333;3;inside;2;6;190;13:00-13:50;13:00-13:50;13:25;wurf;queen;fly;0;nopollen;0;0;0;K;
2010;07.07.2010;188;sunny;15;ho3;1333;3;inside;2;6;190;13:00-13:50;13:00-13:50;13:25;prat;queen;for;Dac.mac;nopollen;0;0;0;K;
2010;07.07.2010;188;sunny;15;ho3;1333;3;inside;2;6;190;13:00-13:50;13:00-13:50;13:25;prat;worker;for;Geu.riv;pollen;orange;0;0;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;15:35;prat;male;for;Lot.cor;0;0;1;NA;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;15:35;prat;worker;for;Tri.pra;nopollen;0;2;3.2;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;15:45;pasc;worker;for;Pru.vul;pollen;beige;3;3.4;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;15:55;pasc;worker;fly;0;pollen;beige;4;3.3;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:05;telu;worker;for;Lot.cor;pollen;gelb-orange;5;3.2;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:05;hort;worker;for;Tri.pra;pollen;br„unlich;0;0;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:10;alpi;queen;nest;0;nopollen;0;0;0;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:15;wurf;worker;for;Tri.pra;nopollen;0;6;3.9;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:15;telu;worker;fly;0;pollen;gelb-orange;7;3;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:15;telu;queen;for;Tri.pra;nopollen;0;0;0;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:20;pasc;worker;for;Pru.vul;pollen;gelb;8;3;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:20;pasc;worker;for;Pru.vul;pollen;beige;9;2.8;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:20;pasc;worker;for;Tri.pra;pollen;beige;10;3.3;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:25;pasc;worker;fly;0;pollen;beige;11;check;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:25;telu;queen;for;Tri.pra;nopollen;0;0;0;K;
2010;07.07.2010;188;sunny;17;ho2;1045;2;inside;5;6;190;15:35-16:25;15:35-16:25;16:25;pasc;queen;fly;0;pollen;br„unlich;0;0;K;
2010;07.07.2010;188;sunny;18;ho1;841;1;inside;5;6;190;17:10-18:00;17:10-18:00;18:00;prat;queen;fly;0;nopollen;0;0;0;K;ins nest geflogen?
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;08:45;pasc;worker;for;Lot.cor;pollen;beige;12;3.4;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;08:55;pasc;worker;for;Tri.pra;pollen;gelb-br„unlich;13;3.2;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;09:10;pasc;worker;for;Tri.pra;nopollen;0;14;3.1;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;09:25;pasc;worker;for;Tri.pra;pollen;gelb-br„unlich;15;3.2;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;09:25;pasc;worker;for;Tri.pra;nopollen;0;16;3.5;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;09:25;pasc;worker;for;Tri.pra;nopollen;0;17;2.9;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;09:30;pasc;worker;for;Tri.pra;nopollen;0;18;3.2;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;09:30;pasc;worker;for;Tri.pra;pollen;gelb-br„unlich;19;3.2;K;
2010;08.07.2010;189;sunny;18;wma1;766;1;inside;5;6;190;8:45-9:35;8:45-9:35;09:35;pasc;worker;for;Tri.pra;pollen;gelb-br„unlich;20;3.3;K;
2010;08.07.2010;189;sunny;21;wmb1;960;1;inside;5;6;190;10:30-11:20;10:30-11:20;11:05;pasc;worker;for;Tri.pra;pollen;gelb-weiálich;21;3.2;K;
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;11:40;jone;worker;fly;0;nopollen;0;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;11:40;wurf;worker;for;Pru.vul;nopollen;0;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;11:40;wurf;worker;for;Pru.vul;pollen;beige;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;11:45;pasc;worker;for;Pru.vul;nopollen;0;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;11:45;telu;worker;for;Tri.rep;pollen;beige;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;11:50;hort;worker;fly;0;pollen;orang-br„unlich;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;12:10;wurf;worker;fly;0;nopollen;0;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;12:20;telu;worker;for;Lot.cor;pollen;gelb-orange;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;23;wmb2;1140;2;inside;5;6;190;11:40-12:30;11:40-12:30;12:20;hort;worker;for;Tri.pra;pollen;br„unlich;0;0;K;t”ten der gefangen Arbeiterinnen vergessen
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:00;wurf;queen;for;Phy.orb;pollen;violett;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:05;telu;worker;for;Rhi.gla;pollen;gelb-weiálich;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:05;telu;worker;for;Rhi.gla;pollen;orange-weiálich;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:05;wurf;worker;for;Rhi.gla;pollen;gelb-weiálich;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:05;telu;queen;for;Thy.pra;nopollen;0;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:10;wurf;worker;for;Rhi.gla;pollen;gelb-weiálich;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:10;wurf;worker;for;Rhi.gla;pollen;gelb-weiálich;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:10;hort;worker;for;Tri.pra;pollen;beige;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:15;soro;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:20;prat;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:25;prat;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:40;prat;worker;fly;0;pollen;gelb-weiálich;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:45;prat;worker;fly;0;pollen;violett;0;0;K;
2010;08.07.2010;189;sunny;22;wmb3;1420;3;inside;2;6;190;13:55-14:45;13:55-14:45;14:45;soro;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;08.07.2010;189;sunny;24;t5;746;0;inside;6;6;190;16:50-17:40;16:50-17:40;17:00;soro;worker;for;Cen.jac;nopollen;0;22;check;K;
2010;08.07.2010;189;sunny;24;t5;746;0;inside;6;6;190;16:50-17:40;16:50-17:40;17:20;hort;male;for;Sta.off;0;0;23;NA;K;
2010;08.07.2010;189;sunny;24;t5;746;0;inside;6;6;190;16:50-17:40;16:50-17:40;17:30;pasc;worker;for;Sta.off;pollen;beige;24;check;K;
2010;08.07.2010;189;sunny;24;t5;746;0;inside;6;6;190;16:50-17:40;16:50-17:40;17:30;pasc;worker;for;Sta.off;nopollen;0;25;3.3;K;
2010;09.07.2010;190;sunny;23;wma3;1423;3;0;2;6;190;10:30-11:20;10:30-11:20;0;0;0;0;0;0;0;0;0;K;
2010;09.07.2010;190;sunny;21;wma2;1245;2;inside;4;6;190;8:40-9:30;8:40-9:30;09:10;wurf;worker;for;Ant.vul;pollen;beige;26;3.8;K;killed by ethyl acetate -> useless for gut parasite study
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:15;telu;worker;for;Lot.cor;pollen;gelb-weiálich &beige;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:20;pasc;queen;for;Lot.cor;pollen;beige;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:20;wurf;worker;for;Phy.orb;nopollen;0;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:30;wurf;queen;fly;0;pollen;gelb-weiálich;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:35;telu;worker;for;Lot.cor;pollen;gelb-weiálich;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:35;telu;worker;for;Lot.cor;pollen;gelb-weiálich &beige;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:35;alpi;worker;for;Lot.cor;pollen;beige;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:35;pasc;worker;for;Lot.cor;pollen;beige;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:45;wurf;queen;for;Phy.orb;pollen;violett;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;12:55;alpi;worker;for;Rho.hir;pollen;beige;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;13:00;wurf;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;13:00;wurf;queen;for;Rho.hir;nopollen;0;0;0;K;
2010;09.07.2010;190;sunny;21;wmb4;1655;4;inside;2;6;190;12:10-13:00;12:10-13:00;13:00;telu;worker;for;Rho.hir;pollen;gelb-weiálich;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:00;telu;worker;for;Phy.orb;pollen;beige;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:10;prat;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:15;prat;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:15;wurf;queen;for;Phy.orb;pollen;violett;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:15;alpi;queen;for;Phy.orb;pollen;violett;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:20;prat;worker;for;Phy.orb;pollen;violett;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:35;telu;worker;for;Lot.cor;pollen;beige;0;0;K;
2010;09.07.2010;190;sunny;17;wmb5;1813;5;inside;2;6;190;14:50-15:40;14:50-15:40;15:40;telu;queen;for;Lot.cor;pollen;gelb-orange;0;0;K;
2010;09.07.2010;190;sunny;16;wma5;2032;5;inside;2;6;190;17:00-17:50;17:00-17:50;17:10;alpi;queen;fly;0;pollen;orange;0;0;K;ins nest geflogen?
2010;09.07.2010;190;sunny;16;wma5;2032;5;inside;2;6;190;17:00-17:50;17:00-17:50;17:25;alpi;queen;for;Hed.hed;pollen;orange;0;0;K;
2010;09.07.2010;190;sunny;16;wma5;2032;5;inside;2;6;190;17:00-17:50;17:00-17:50;17:30;telu;worker;for;Ped.rost;pollen;orange;0;0;K;
2010;09.07.2010;190;sunny;16;wma5;2032;5;inside;2;6;190;17:00-17:50;17:00-17:50;17:50;alpi;worker;for;Hed.hed;pollen;orange;0;0;K;
2010;10.07.2010;191;sunny;21;h4;1330;3;inside;2;6;190;8:25-9:15;8:25-9:15;08:30;telu;queen;fly;0;pollen;beige;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;10:15;alpi;queen;for;Tri.pra;pollen;beige;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;10:20;alpi;queen;for;Tri.pra;nopollen;0;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;10:25;psyt;male;for;Car.def;0;0;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;10:30;alpi;worker;for;Tri.pra;nopollen;0;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;10:45;prat;worker;for;Tri.pra;pollen;beige;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;10:50;alpi;worker;for;Lot.cor;pollen;gelb;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;11:00;prat;worker;for;Aci.alp;nopollen;0;0;0;K;
2010;10.07.2010;191;sunny;21;h5;1579;4;inside;2;6;190;10:15-11:05;10:15-11:05;11:05;telu;queen;for;Tri.pra;pollen;beige;0;0;K;
2010;10.07.2010;191;sunny;23;h7;1984;5;inside;2;6;190;13:00-13:50;13:00-13:50;13:10;alpi;queen;fly;0;pollen;gelb;0;0;K;
2010;10.07.2010;191;sunny;23;h7;1984;5;inside;2;6;190;13:00-13:50;13:00-13:50;13:20;telu;worker;for;Lot.cor;pollen;gelb;0;0;K;
2010;10.07.2010;191;sunny;23;h7;1984;5;inside;2;6;190;13:00-13:50;13:00-13:50;13:50;alpi;queen;fly;0;nopollen;0;0;0;K;ins nest geflogen?
2010;10.07.2010;191;sunny;23;h6;1808;5;inside;2;6;190;14:30-15:20;14:30-15:20;14:30;alpi;worker;for;Ant.vul;nopollen;0;0;0;K;
2010;10.07.2010;191;sunny;23;h6;1808;5;inside;2;6;190;14:30-15:20;14:30-15:20;14:50;alpi;worker;for;Tri.pra;pollen;braun;0;0;K;
2010;10.07.2010;191;sunny;23;h6;1808;5;inside;2;6;190;14:30-15:20;14:30-15:20;15:00;telu;worker;for;Lot.cor;pollen;gelb;0;0;K;
2010;10.07.2010;191;sunny;21;h3;1105;2;inside;5;6;190;16:45-17:35;16:45-17:35;17:20;telu;queen;fly;0;nopollen;0;0;0;K;
2010;11.07.2010;192;sunny;25;h2;987;1;inside;6;6;190;11:00-11:50;11:00-11:50;11:00;telu;worker;for;Ant.vul;pollen;beige;0;0;K;entflogen
2010;11.07.2010;192;sunny;25;h2;987;1;inside;6;6;190;11:00-11:50;11:00-11:50;11:05;soro;queen;for;Car.def;pollen;violett;0;0;K;
2010;11.07.2010;192;sunny;25;h2;987;1;inside;6;6;190;11:00-11:50;11:00-11:50;11:10;pasc;worker;fly;0;pollen;braun;27;3.3;K;
2010;11.07.2010;192;sunny;25;h2;987;1;inside;6;6;190;11:00-11:50;11:00-11:50;11:50;NA;male;for;Car.def;0;0;28;lost;K;
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:10;pasc;worker;for;Lot.cor;pollen;beige;29;3.3;K;
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:25;pasc;worker;for;Pru.vul;pollen;beige;30;3;K;
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:30;pasc;worker;for;Pru.vul;pollen;beige;31;3.4;K;
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:35;pasc;worker;for;Tri.pra;pollen;beige;32;3.3;K;
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:35;pasc;worker;for;Pru.vul;pollen;beige;33;3.5;K;
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:45;pasc;worker;for;Pru.vul;nopollen;0;34;3.1;K;
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:45;pasc;worker;for;Pru.vul;nopollen;0;35;3.3;K;killed by ethyl acetate -> useless for gut parasite study
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;12:50;pasc;worker;for;Pru.vul;pollen;beige;36;3.1;K;killed by ethyl acetate -> useless for gut parasite study
2010;11.07.2010;192;sunny;24;h1;817;1;inside;6;6;190;12:10-13:00;12:10-13:00;13:00;pasc;queen;fly;0;nopollen;0;0;0;K;ins nest geflogen?
2010;12.07.2010;193;sunny;20;ho4;1552;4;inside;3;7;196;9:05-9:55;9:05-9:55;09:05;telu;worker;for;Phy.orb;pollen;hellgelb;37;3.4;K;killed by ethyl acetate -> useless for gut parasite study
2010;12.07.2010;193;sunny;20;ho4;1552;4;inside;3;7;196;9:05-9:55;9:05-9:55;09:15;soro;worker;for;Phy.orb;pollen;violett;38;3.1;K;killed by ethyl acetate -> useless for gut parasite study
2010;12.07.2010;193;sunny;20;ho4;1552;4;inside;3;7;196;9:05-9:55;9:05-9:55;09:20;alpi;queen;for;Tri.pra;pollen;beige;0;0;K;
2010;12.07.2010;193;sunny;20;ho4;1552;4;inside;3;7;196;9:05-9:55;9:05-9:55;09:30;prat;worker;for;Rho.hir;pollen;hellgelb;39;3.5;K;
2010;12.07.2010;193;sunny;20;ho4;1552;4;inside;3;7;196;9:05-9:55;9:05-9:55;09:50;muci;worker;for;Tri.pra;pollen;beige;40;3.2;K;
2010;12.07.2010;193;sunny;20;ho4;1552;4;inside;3;7;196;9:05-9:55;9:05-9:55;09:50;prat;worker;for;Phy.orb;pollen;orange;41;3.3;K;
2010;12.07.2010;193;sunny;21;ho5;1825;5;inside;3;7;196;11:35-12:25;11:35-12:25;11:40;telu;worker;for;Lot.cor;pollen;gelb;0;0;K;
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:30;telu;worker;for;Lot.cor;pollen;orange;42;3.7;K;killed by ethyl acetate -> useless for gut parasite study
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:35;prat;worker;for;Hyp.mac;pollen;orange;43;2.9;K;
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:40;pasc;worker;for;Hyp.mac;pollen;orange & braun;44;3.2;K;killed by ethyl acetate -> useless for gut parasite study
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:40;pasc;worker;for;Tri.pra;pollen;braun;45;3.3;K;killed by ethyl acetate -> useless for gut parasite study
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:40;telu;worker;for;Hyp.mac;pollen;braun;46.1;3.8;K;killed by ethyl acetate -> useless for gut parasite study
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:45;prat;worker;for;Dac.mac;nopollen;0;46.2;3.4;K;
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:50;prat;worker;for;Hyp.mac;pollen;orange;47;3.1;K;
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;13:55;prat;worker;fly;0;pollen;braun;48;3.5;K;
2010;12.07.2010;193;sunny;23;ho3;1333;3;inside;3;7;196;13:25-14:15;13:25-14:15;14:05;telu;worker;for;Hyp.mac;pollen;braun;49;3.2;K;killed by ethyl acetate -> useless for gut parasite study
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:15;prat;worker;for;Hyp.mac;pollen;orange;50;3.5;K;
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:15;pasc;worker;for;Pru.vul;pollen;braun;51;2.8;K;killed by ethyl acetate -> useless for gut parasite study
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:20;pasc;worker;for;Tri.pra;pollen;braun;52;3.2;K;killed by ethyl acetate -> useless for gut parasite study
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:25;pasc;queen;for;Tri.pra;pollen;braun;0;0;K;
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:30;pasc;worker;for;Tri.pra;pollen;braun;53;3.3;K;killed by ethyl acetate -> useless for gut parasite study
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:40;prat;worker;for;Hyp.mac;pollen;orange;54;3.1;K;
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:45;telu;worker;for;Hyp.mac;pollen;orange;55;3.4;K;killed by ethyl acetate -> useless for gut parasite study
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:45;prat;worker;for;Hyp.mac;pollen;orange;56;2.8;K;
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:50;prat;worker;for;Hyp.mac;pollen;orange;57;3.1;K;
2010;13.07.2010;194;sunny;21;ho2;1045;2;inside;6;7;196;10:15-11:05;10:15-11:05;10:50;prat;worker;for;Hyp.mac;pollen;orange;58;check;K;
