year;sample_number;size;ecto-mites_xs;ecto-mites_s;ecto-mites_m;ecto-mites_l;tracheal-mites;parasite_apicystis;parasite_crithidia;parasite_nosema;parasitoid_braconidae_larvae;parasitoid_conopidae_ventral_egg;parasitoid_conopidae_ventral_larvae;parasitoid_conopidae_dorsal_egg;parasitoid_conopidae_dorsal_larvae;parasitoid_conopidae_dead_larvae;nematode;ovary_development;fatbody_look;comment;dissector
2010;519;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;520;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;521;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;522;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;;NA
2010;523;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;524;4.1;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;525;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;526;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;wh;NA
2010;527;3.2;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;wh;NA
2010;528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;534;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;535;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;536;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;539;3.2;NA;3;0;1;0;0;0;0;0;0;1;0;0;0;0;NA;NA;wh;NA
2010;540;3.7;NA;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;541;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;542;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;543;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;544;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;545;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;546;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;;NA
2010;547;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;548;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;549;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;550;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;wh;NA
2010;551;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;552;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;553;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;554;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;555;3.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;wh;NA
2010;556;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;557;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;558;3.7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;559;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;561;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;562;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;563;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;564;4;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;565;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;566;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;567;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;568;3.4;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;569;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;570;3.2;NA;0;0;0;0;0;0;2;0;0;0;0;0;0;0;NA;NA;;NA
2010;571;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;572;4;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;573;3.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;574;3.6;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;NA;NA;;NA
2010;575;3.4;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;576;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;531;3.5;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;;NA
2010;532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;533;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;529;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;530;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;577;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;578;3.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;579;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;580;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;581;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;582;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;583;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;584;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;585;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;586;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;587;3.8;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;;NA
2010;588;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;589;4;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;590;3.3;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;591;3.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;592;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;593;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;594;3.3;NA;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;595;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;596;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;597;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;598;3.5;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;;NA
2010;599;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;600;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;601;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;602;3.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;603;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;604;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;3 rote milben;NA
2010;605;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;606;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;607;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;608;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;609;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;610;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;611;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;612;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;613;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;614;3.9;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;615;3.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;616;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;618;3.4;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;619;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;620;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;621;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;622;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;623;3.9;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;;NA
2010;624;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;625;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;626;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;627;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;628;3.6;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;629;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;630;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;631;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;632;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;633;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;634;3.7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;635;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;636;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;637;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;638;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;639;2.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;640;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;641;3.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;642;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;644;4.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;645;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;646;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;647;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;648;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;649;3.7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;650;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;651;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;653;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;654;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;655;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;656;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;657;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;658;3.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;659;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;660;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;661;3.9;NA;0;0;1;0;0;0;2;0;0;0;0;0;0;0;NA;NA;wh;NA
2010;662;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;663;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;664;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;665;3.7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;666;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;667;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;668;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;669;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;670;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;671;3.8;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;;NA
2010;672;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;673;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;674;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;675;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;676;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;677;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;678;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;679;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;680;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;681;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;682;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;683;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;684;3.7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;685;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;687;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;688;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;689;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;690;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;691;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;692;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;693;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;694;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;695;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;696;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;697;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;698;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;699;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;700;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;701;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;702;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;703;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;704;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;705;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;706;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;708;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;709;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;710;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;711;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;712;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;713;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;714;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;715;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;716;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;717;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;718;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;719;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;720;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;721;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;722;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;723;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;724;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;725;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;726;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;727;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;729;2.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;730;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;733;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;734;3.6;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;735;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;736;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;737;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;738;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;739;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;731;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;732;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;740;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;747;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;748;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;749;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;750;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;751;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;752;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;755;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;756;3.2;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;757;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;753;3.8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;754;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;759;3.8;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;760;2.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;761;3.7;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;762;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;764;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;wh;NA
2010;765;3.4;NA;0;0;2;0;0;0;1;0;0;0;0;0;0;0;NA;NA;;NA
2010;766;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;767;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;768;3.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;769;3.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;770;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;771;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2010;773;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;774;3.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;775;3.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;776;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;777;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;778;3.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;779;3.7;NA;0;0;3;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;780;2.9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;781;3.3;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;782;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;783;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;784;3.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;785;2.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
2010;786;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;;NA
