year;dayofyear;site_name;management;Mean_altitude;Lat;Long;trapping_time;bumb_species;bumb_sp_latin;pollen;bumb_lifestyle;forage_plant;plant_sp_latin
2011;212;h5;none;1579;47,5593;12,816433;12:30;luco;Bombus lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:45;prat;Bombus pratorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:10;jone;Bombus jonellus;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:30;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;13:50;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;12:55;prat;Bombus pratorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:05;psyt;B. barbutellus, B. bohemicus, B. sylvestris;nopollen;solitary;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:40;pasc;Bombus pascuorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:40;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:30;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:35;pyre;Bombus pyrenaeus;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:50;hort;Bombus hortorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:05;mont;Bombus monticola;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:40;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:15;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;12:55;pyre;Bombus pyrenaeus;pollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:05;luco;Bombus lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;13:55;jone;Bombus jonellus;nopollen;social;Thy.pul;Thymus pulegioides
2011;233;h5;none;1579;47,5593;12,816433;13:20;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:15;luco;Bombus lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:00;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:20;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;13:30;sylv;Bombus sylvestris;nopollen;solitary;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:15;soro;Bombus soroeensis;nopollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:15;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;13:50;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:10;luco;Bombus lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:05;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:35;luco;Bombus lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:15;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;13:45;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:50;luco;Bombus lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:10;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:05;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:45;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;13:55;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:25;prat;Bombus pratorum;pollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:05;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:45;prat;Bombus pratorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:30;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;13:55;soro;Bombus soroeensis;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:40;sylv;Bombus sylvestris;nopollen;solitary;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;13:55;sylv;Bombus sylvestris;nopollen;solitary;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;14:20;soro;Bombus soroeensis;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:10;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;14:20;soro;Bombus soroeensis;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:20;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;12:55;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:25;luco;Bombus lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;14:20;pyre;Bombus pyrenaeus;pollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:00;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:15;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:15;mont;Bombus monticola;pollen;social;Thy.pul;Thymus pulegioides
2011;233;h5;none;1579;47,5593;12,816433;13:25;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:20;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;13:55;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:30;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;179;h5;none;1579;47,5593;12,816433;13:30;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;12:55;jone;Bombus jonellus;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:20;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:25;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:05;hort;Bombus hortorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:10;prat;Bombus pratorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:10;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;194;h5;none;1579;47,5593;12,816433;13:10;jone;Bombus jonellus;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:25;soro;Bombus soroeensis;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:15;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:25;mont;Bombus monticola;pollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:10;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;224;h5;none;1579;47,5593;12,816433;12:05;pyre;Bombus pyrenaeus;pollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;13:55;mont;Bombus monticola;nopollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;14:10;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:15;telu;Bombus terrestris/lucorum;pollen;social;Thy.pul;Thymus pulegioides
2011;187;h5;none;1579;47,5593;12,816433;13:55;soro;Bombus soroeensis;nopollen;social;Thy.pul;Thymus pulegioides
2011;172;h5;none;1579;47,5593;12,816433;13:45;prat;Bombus pratorum;pollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:25;telu;Bombus terrestris/lucorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:50;prat;Bombus pratorum;nopollen;social;Thy.pul;Thymus pulegioides
2011;212;h5;none;1579;47,5593;12,816433;12:40;telu;Bombus terrestris/lucorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;13:55;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;224;h5;none;1579;47,5593;12,816433;11:55;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:15;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;194;h5;none;1579;47,5593;12,816433;13:00;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:35;telu;Bombus terrestris/lucorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:20;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:00;mont;Bombus monticola;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:50;hort;Bombus hortorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:35;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:50;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:55;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;194;h5;none;1579;47,5593;12,816433;13:15;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;13:55;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:50;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:15;soro;Bombus soroeensis;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:15;soro;Bombus soroeensis;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:20;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:20;telu;Bombus terrestris/lucorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:35;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:30;prat;Bombus pratorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:05;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:05;telu;Bombus terrestris/lucorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:10;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:10;wurf;Bombus wurflenii;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;194;h5;none;1579;47,5593;12,816433;13:45;pasc;Bombus pascuorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:20;luco;Bombus lucorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:30;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;187;h5;none;1579;47,5593;12,816433;13:35;telu;Bombus terrestris/lucorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;13:55;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;224;h5;none;1579;47,5593;12,816433;12:00;pasc;Bombus pascuorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:15;hort;Bombus hortorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:20;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;194;h5;none;1579;47,5593;12,816433;13:35;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;156;h5;none;1579;47,5593;12,816433;10:30;mend;Bombus mendax;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:35;hort;Bombus hortorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:45;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:00;soro;Bombus soroeensis;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:10;telu;Bombus terrestris/lucorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:10;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;156;h5;none;1579;47,5593;12,816433;10:05;pasc;Bombus pascuorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;187;h5;none;1579;47,5593;12,816433;13:35;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;194;h5;none;1579;47,5593;12,816433;13:25;telu;Bombus terrestris/lucorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;13:50;jone;Bombus jonellus;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:10;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;224;h5;none;1579;47,5593;12,816433;12:35;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;233;h5;none;1579;47,5593;12,816433;12:50;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:15;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:30;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;194;h5;none;1579;47,5593;12,816433;13:45;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;194;h5;none;1579;47,5593;12,816433;13:15;mend;Bombus mendax;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;224;h5;none;1579;47,5593;12,816433;12:45;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;13:30;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;224;h5;none;1579;47,5593;12,816433;11:55;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:15;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;179;h5;none;1579;47,5593;12,816433;14:05;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:30;pasc;Bombus pascuorum;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;172;h5;none;1579;47,5593;12,816433;14:35;mont;Bombus monticola;pollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:20;telu;Bombus terrestris/lucorum;nopollen;social;Tri.pra;Trifolium pratense s.str.
2011;212;h5;none;1579;47,5593;12,816433;12:40;pasc;Bombus pascuorum;pollen;social;Tri.rep;Trifolium repens
2011;172;h5;none;1579;47,5593;12,816433;13:55;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:35;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:30;mont;Bombus monticola;nopollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;13:50;hort;Bombus hortorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:15;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;13:40;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;179;h5;none;1579;47,5593;12,816433;14:05;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:10;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;13:40;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;13:40;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;179;h5;none;1579;47,5593;12,816433;14:00;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:25;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;156;h5;none;1579;47,5593;12,816433;10:30;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:35;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;156;h5;none;1579;47,5593;12,816433;10:30;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;156;h5;none;1579;47,5593;12,816433;10:30;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;soro;Bombus soroeensis;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;156;h5;none;1579;47,5593;12,816433;10:35;prat;Bombus pratorum;nopollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:20;soro;Bombus soroeensis;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:10;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:25;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:30;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;156;h5;none;1579;47,5593;12,816433;09:55;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;13:40;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:30;jone;Bombus jonellus;nopollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:35;mont;Bombus monticola;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:25;soro;Bombus soroeensis;nopollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;156;h5;none;1579;47,5593;12,816433;10:35;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:30;soro;Bombus soroeensis;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:30;soro;Bombus soroeensis;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;13:50;mont;Bombus monticola;nopollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:05;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;179;h5;none;1579;47,5593;12,816433;14:05;prat;Bombus pratorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:30;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;172;h5;none;1579;47,5593;12,816433;14:35;telu;Bombus terrestris/lucorum;pollen;social;Ver.cha;Veronica chamaedrys
2011;194;h6;none;1808;47,555367;12,822917;12:00;telu;Bombus terrestris/lucorum;pollen;social;Aci.alp;Acinos alpinus
2011;179;h6;none;1808;47,555367;12,822917;12:35;mont;Bombus monticola;pollen;social;Aci.alp;Acinos alpinus
2011;187;h6;none;1808;47,555367;12,822917;12:05;mont;Bombus monticola;nopollen;social;Aci.alp;Acinos alpinus
2011;172;h6;none;1808;47,555367;12,822917;12:50;telu;Bombus terrestris/lucorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:35;wurf;Bombus wurflenii;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;172;h6;none;1808;47,555367;12,822917;12:40;wurf;Bombus wurflenii;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:30;hort;Bombus hortorum;nopollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:25;wurf;Bombus wurflenii;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;187;h6;none;1808;47,555367;12,822917;12:00;wurf;Bombus wurflenii;nopollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:00;hort;Bombus hortorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:05;wurf;Bombus wurflenii;nopollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:00;hort;Bombus hortorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:30;hort;Bombus hortorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:30;wurf;Bombus wurflenii;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;172;h6;none;1808;47,555367;12,822917;12:45;telu;Bombus terrestris/lucorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;11:40;telu;Bombus terrestris/lucorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;172;h6;none;1808;47,555367;12,822917;12:50;hort;Bombus hortorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;11:55;wurf;Bombus wurflenii;nopollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:00;wurf;Bombus wurflenii;nopollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:25;hort;Bombus hortorum;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;11:40;wurf;Bombus wurflenii;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;187;h6;none;1808;47,555367;12,822917;12:40;hort;Bombus hortorum;nopollen;social;Ant.vul;Anthyllis vulneraria s.str.
2011;179;h6;none;1808;47,555367;12,822917;12:10;wurf;Bombus wurflenii;pollen;social;Ant.vul;Anthyllis vulneraria s.str.
