site,elev.mean,date,yday,bb.sp,ktype,visits,prop.visits,flower.cover,perc.flower.cover,bb.sp.abund,tongue,elev.mean0,yday0,prop.flower.cover0,bb.sp.abund0,visits.bin
h3,1105,2011-06-22,173,soro,2,0,0,0.02,0.06105006105006104,5,short,-0.5394120184253084,-0.43485209366346006,-0.5560253130150116,0.15933054849923345,0
h3,1105,2011-06-22,173,soro,3,0,0,0.01,0.03052503052503052,5,short,-0.5394120184253084,-0.43485209366346006,-0.5603821614264921,0.15933054849923345,0
h3,1105,2011-06-22,173,soro,4,0,0,0.03,0.09157509157509156,5,short,-0.5394120184253084,-0.43485209366346006,-0.551668464603531,0.15933054849923345,0
h3,1105,2011-06-22,173,soro,5,0,0,0.25,0.763125763125763,5,short,-0.5394120184253084,-0.43485209366346006,-0.4558177995509592,0.15933054849923345,0
h3,1105,2011-06-22,173,soro,6,5,1,3.22,9.829059829059828,5,short,-0.5394120184253084,-0.43485209366346006,0.8381661786587594,0.15933054849923345,1
h3,1105,2011-06-22,173,soro,7,0,0,0.54,1.648351648351648,5,short,-0.5394120184253084,-0.43485209366346006,-0.32946919561802374,0.15933054849923345,0
h3,1105,2011-06-22,173,telu,0,0,0,0.2,0.6105006105006104,10,short,-0.5394120184253084,-0.43485209366346006,-0.4776020416083619,1.0782492132643915,0
h3,1105,2011-06-22,173,telu,1,0,0,0.41000000000000003,1.2515262515262515,10,short,-0.5394120184253084,-0.43485209366346006,-0.3861082249672707,1.0782492132643915,0
h3,1105,2011-06-22,173,telu,2,0,0,0.02,0.06105006105006104,10,short,-0.5394120184253084,-0.43485209366346006,-0.5560253130150116,1.0782492132643915,0
h3,1105,2011-06-22,173,telu,3,0,0,0.01,0.03052503052503052,10,short,-0.5394120184253084,-0.43485209366346006,-0.5603821614264921,1.0782492132643915,0
h3,1105,2011-06-22,173,telu,4,0,0,0.03,0.09157509157509156,10,short,-0.5394120184253084,-0.43485209366346006,-0.551668464603531,1.0782492132643915,0
h3,1105,2011-06-22,173,telu,5,0,0,0.25,0.763125763125763,10,short,-0.5394120184253084,-0.43485209366346006,-0.4558177995509592,1.0782492132643915,0
h3,1105,2011-06-22,173,telu,6,10,1,3.22,9.829059829059828,10,short,-0.5394120184253084,-0.43485209366346006,0.8381661786587594,1.0782492132643915,1
h3,1105,2011-06-22,173,telu,7,0,0,0.54,1.648351648351648,10,short,-0.5394120184253084,-0.43485209366346006,-0.32946919561802374,1.0782492132643915,0
h3,1105,2011-06-22,173,wurf,0,0,0,0.2,0.6105006105006104,9,med,-0.5394120184253084,-0.43485209366346006,-0.4776020416083619,0.89446548031136,0
h3,1105,2011-06-22,173,wurf,1,0,0,0.41000000000000003,1.2515262515262515,9,med,-0.5394120184253084,-0.43485209366346006,-0.3861082249672707,0.89446548031136,0
h3,1105,2011-06-22,173,wurf,2,0,0,0.02,0.06105006105006104,9,med,-0.5394120184253084,-0.43485209366346006,-0.5560253130150116,0.89446548031136,0
h3,1105,2011-06-22,173,wurf,3,0,0,0.01,0.03052503052503052,9,med,-0.5394120184253084,-0.43485209366346006,-0.5603821614264921,0.89446548031136,0
h3,1105,2011-06-22,173,wurf,4,0,0,0.03,0.09157509157509156,9,med,-0.5394120184253084,-0.43485209366346006,-0.551668464603531,0.89446548031136,0
h3,1105,2011-06-22,173,wurf,5,0,0,0.25,0.763125763125763,9,med,-0.5394120184253084,-0.43485209366346006,-0.4558177995509592,0.89446548031136,0
h3,1105,2011-06-22,173,wurf,6,9,1,3.22,9.829059829059828,9,med,-0.5394120184253084,-0.43485209366346006,0.8381661786587594,0.89446548031136,1
h3,1105,2011-06-22,173,wurf,7,0,0,0.54,1.648351648351648,9,med,-0.5394120184253084,-0.43485209366346006,-0.32946919561802374,0.89446548031136,0
h3,1105,2011-06-29,180,hort,0,0,0,0.16,1.1111111111111112,3,long,-0.5394120184253084,-0.23075877293636135,-0.40614972766008106,-0.20823691740682979,0
h3,1105,2011-06-29,180,hort,1,0,0,0.37,2.569444444444444,3,long,-0.5394120184253084,-0.23075877293636135,-0.19800129480159856,-0.20823691740682979,0
h3,1105,2011-06-29,180,hort,4,0,0,0.02,0.1388888888888889,3,long,-0.5394120184253084,-0.23075877293636135,-0.5449153495657361,-0.20823691740682979,0
h3,1105,2011-06-29,180,hort,5,0,0,0.42,2.9166666666666665,3,long,-0.5394120184253084,-0.23075877293636135,-0.1484421441210075,-0.20823691740682979,0
h3,1105,2011-06-29,180,hort,6,3,1,2.1,14.583333333333334,3,long,-0.5394120184253084,-0.23075877293636135,1.5167453187468531,-0.20823691740682979,1
h3,1105,2011-06-29,180,hort,7,0,0,0.53,3.680555555555556,3,long,-0.5394120184253084,-0.23075877293636135,-0.039412012623707075,-0.20823691740682979,0
h3,1105,2011-06-29,180,pasc,0,0,0,0.16,1.1111111111111112,4,med,-0.5394120184253084,-0.23075877293636135,-0.40614972766008106,-0.024453184453798165,0
h3,1105,2011-06-29,180,pasc,1,0,0,0.37,2.569444444444444,4,med,-0.5394120184253084,-0.23075877293636135,-0.19800129480159856,-0.024453184453798165,0
h3,1105,2011-06-29,180,pasc,4,0,0,0.02,0.1388888888888889,4,med,-0.5394120184253084,-0.23075877293636135,-0.5449153495657361,-0.024453184453798165,0
h3,1105,2011-06-29,180,pasc,5,0,0,0.42,2.9166666666666665,4,med,-0.5394120184253084,-0.23075877293636135,-0.1484421441210075,-0.024453184453798165,0
h3,1105,2011-06-29,180,pasc,6,4,1,2.1,14.583333333333334,4,med,-0.5394120184253084,-0.23075877293636135,1.5167453187468531,-0.024453184453798165,1
h3,1105,2011-06-29,180,pasc,7,0,0,0.53,3.680555555555556,4,med,-0.5394120184253084,-0.23075877293636135,-0.039412012623707075,-0.024453184453798165,0
h3,1105,2011-06-29,180,telu,0,0,0,0.16,1.1111111111111112,8,short,-0.5394120184253084,-0.23075877293636135,-0.40614972766008106,0.7106817473583283,0
h3,1105,2011-06-29,180,telu,1,1,0.125,0.37,2.569444444444444,8,short,-0.5394120184253084,-0.23075877293636135,-0.19800129480159856,0.7106817473583283,1
h3,1105,2011-06-29,180,telu,4,0,0,0.02,0.1388888888888889,8,short,-0.5394120184253084,-0.23075877293636135,-0.5449153495657361,0.7106817473583283,0
h3,1105,2011-06-29,180,telu,5,4,0.5,0.42,2.9166666666666665,8,short,-0.5394120184253084,-0.23075877293636135,-0.1484421441210075,0.7106817473583283,1
h3,1105,2011-06-29,180,telu,6,3,0.375,2.1,14.583333333333334,8,short,-0.5394120184253084,-0.23075877293636135,1.5167453187468531,0.7106817473583283,1
h3,1105,2011-06-29,180,telu,7,0,0,0.53,3.680555555555556,8,short,-0.5394120184253084,-0.23075877293636135,-0.039412012623707075,0.7106817473583283,0
h3,1105,2011-06-29,180,wurf,0,0,0,0.16,1.1111111111111112,10,med,-0.5394120184253084,-0.23075877293636135,-0.40614972766008106,1.0782492132643915,0
h3,1105,2011-06-29,180,wurf,1,0,0,0.37,2.569444444444444,10,med,-0.5394120184253084,-0.23075877293636135,-0.19800129480159856,1.0782492132643915,0
h3,1105,2011-06-29,180,wurf,4,0,0,0.02,0.1388888888888889,10,med,-0.5394120184253084,-0.23075877293636135,-0.5449153495657361,1.0782492132643915,0
h3,1105,2011-06-29,180,wurf,5,4,0.4,0.42,2.9166666666666665,10,med,-0.5394120184253084,-0.23075877293636135,-0.1484421441210075,1.0782492132643915,1
h3,1105,2011-06-29,180,wurf,6,6,0.6,2.1,14.583333333333334,10,med,-0.5394120184253084,-0.23075877293636135,1.5167453187468531,1.0782492132643915,1
h3,1105,2011-06-29,180,wurf,7,0,0,0.53,3.680555555555556,10,med,-0.5394120184253084,-0.23075877293636135,-0.039412012623707075,1.0782492132643915,0
h3,1105,2011-07-06,187,pasc,0,0,0,0.13,0.8783783783783784,3,med,-0.5394120184253084,-0.02666545220926265,-0.43936775298112596,-0.20823691740682979,0
h3,1105,2011-07-06,187,pasc,1,0,0,0.4,2.7027027027027026,3,med,-0.5394120184253084,-0.02666545220926265,-0.1789812964322906,-0.20823691740682979,0
h3,1105,2011-07-06,187,pasc,4,0,0,0.02,0.13513513513513511,3,med,-0.5394120184253084,-0.02666545220926265,-0.5454511241676885,-0.20823691740682979,0
h3,1105,2011-07-06,187,pasc,5,2,0.6666666666666666,0.44,2.972972972972973,3,med,-0.5394120184253084,-0.02666545220926265,-0.14040552509172247,-0.20823691740682979,1
h3,1105,2011-07-06,187,pasc,6,1,0.3333333333333333,2.13,14.39189189189189,3,med,-0.5394120184253084,-0.02666545220926265,1.4894208140472833,-0.20823691740682979,1
h3,1105,2011-07-06,187,pasc,7,0,0,0.5800000000000001,3.9189189189189193,3,med,-0.5394120184253084,-0.02666545220926265,-0.005390325399733721,-0.20823691740682979,0
h3,1105,2011-07-06,187,soro,0,0,0,0.13,0.8783783783783784,7,short,-0.5394120184253084,-0.02666545220926265,-0.43936775298112596,0.5268980144052967,0
h3,1105,2011-07-06,187,soro,1,0,0,0.4,2.7027027027027026,7,short,-0.5394120184253084,-0.02666545220926265,-0.1789812964322906,0.5268980144052967,0
h3,1105,2011-07-06,187,soro,4,0,0,0.02,0.13513513513513511,7,short,-0.5394120184253084,-0.02666545220926265,-0.5454511241676885,0.5268980144052967,0
h3,1105,2011-07-06,187,soro,5,2,0.2857142857142857,0.44,2.972972972972973,7,short,-0.5394120184253084,-0.02666545220926265,-0.14040552509172247,0.5268980144052967,1
h3,1105,2011-07-06,187,soro,6,0,0,2.13,14.39189189189189,7,short,-0.5394120184253084,-0.02666545220926265,1.4894208140472833,0.5268980144052967,0
h3,1105,2011-07-06,187,soro,7,5,0.7142857142857143,0.5800000000000001,3.9189189189189193,7,short,-0.5394120184253084,-0.02666545220926265,-0.005390325399733721,0.5268980144052967,1
h3,1105,2011-07-06,187,telu,0,5,0.38461538461538464,0.13,0.8783783783783784,13,short,-0.5394120184253084,-0.02666545220926265,-0.43936775298112596,1.6296004121234866,1
h3,1105,2011-07-06,187,telu,1,1,0.07692307692307693,0.4,2.7027027027027026,13,short,-0.5394120184253084,-0.02666545220926265,-0.1789812964322906,1.6296004121234866,1
h3,1105,2011-07-06,187,telu,4,0,0,0.02,0.13513513513513511,13,short,-0.5394120184253084,-0.02666545220926265,-0.5454511241676885,1.6296004121234866,0
h3,1105,2011-07-06,187,telu,5,6,0.46153846153846156,0.44,2.972972972972973,13,short,-0.5394120184253084,-0.02666545220926265,-0.14040552509172247,1.6296004121234866,1
h3,1105,2011-07-06,187,telu,6,0,0,2.13,14.39189189189189,13,short,-0.5394120184253084,-0.02666545220926265,1.4894208140472833,1.6296004121234866,0
h3,1105,2011-07-06,187,telu,7,1,0.07692307692307693,0.5800000000000001,3.9189189189189193,13,short,-0.5394120184253084,-0.02666545220926265,-0.005390325399733721,1.6296004121234866,1
h3,1105,2011-07-06,187,wurf,0,0,0,0.13,0.8783783783783784,18,med,-0.5394120184253084,-0.02666545220926265,-0.43936775298112596,2.5485190768886445,0
h3,1105,2011-07-06,187,wurf,1,0,0,0.4,2.7027027027027026,18,med,-0.5394120184253084,-0.02666545220926265,-0.1789812964322906,2.5485190768886445,0
h3,1105,2011-07-06,187,wurf,4,0,0,0.02,0.13513513513513511,18,med,-0.5394120184253084,-0.02666545220926265,-0.5454511241676885,2.5485190768886445,0
h3,1105,2011-07-06,187,wurf,5,4,0.2222222222222222,0.44,2.972972972972973,18,med,-0.5394120184253084,-0.02666545220926265,-0.14040552509172247,2.5485190768886445,1
h3,1105,2011-07-06,187,wurf,6,14,0.7777777777777778,2.13,14.39189189189189,18,med,-0.5394120184253084,-0.02666545220926265,1.4894208140472833,2.5485190768886445,1
h3,1105,2011-07-06,187,wurf,7,0,0,0.5800000000000001,3.9189189189189193,18,med,-0.5394120184253084,-0.02666545220926265,-0.005390325399733721,2.5485190768886445,0
h3,1105,2011-07-12,193,hort,0,0,0,0.1,0.6825938566552902,1,long,-0.5394120184253084,0.14827167984253622,-0.4673121470665717,-0.575804383312893,0
h3,1105,2011-07-12,193,hort,1,0,0,0.42,2.866894197952218,1,long,-0.5394120184253084,0.14827167984253622,-0.15554618619808883,-0.575804383312893,0
h3,1105,2011-07-12,193,hort,3,0,0,0.08,0.5460750853242321,1,long,-0.5394120184253084,0.14827167984253622,-0.4867975196208518,-0.575804383312893,0
h3,1105,2011-07-12,193,hort,5,1,1,0.48000000000000004,3.2764505119453924,1,long,-0.5394120184253084,0.14827167984253622,-0.09709006853524825,-0.575804383312893,1
h3,1105,2011-07-12,193,hort,6,0,0,0.9500000000000001,6.4846416382252565,1,long,-0.5394120184253084,0.14827167984253622,0.3608161864903361,-0.575804383312893,0
h3,1105,2011-07-12,193,hort,7,0,0,0.9,6.143344709897611,1,long,-0.5394120184253084,0.14827167984253622,0.31210275510463553,-0.575804383312893,0
h3,1105,2011-07-12,193,pasc,0,0,0,0.1,0.6825938566552902,5,med,-0.5394120184253084,0.14827167984253622,-0.4673121470665717,0.15933054849923345,0
h3,1105,2011-07-12,193,pasc,1,0,0,0.42,2.866894197952218,5,med,-0.5394120184253084,0.14827167984253622,-0.15554618619808883,0.15933054849923345,0
h3,1105,2011-07-12,193,pasc,3,0,0,0.08,0.5460750853242321,5,med,-0.5394120184253084,0.14827167984253622,-0.4867975196208518,0.15933054849923345,0
h3,1105,2011-07-12,193,pasc,5,2,0.4,0.48000000000000004,3.2764505119453924,5,med,-0.5394120184253084,0.14827167984253622,-0.09709006853524825,0.15933054849923345,1
h3,1105,2011-07-12,193,pasc,6,3,0.6,0.9500000000000001,6.4846416382252565,5,med,-0.5394120184253084,0.14827167984253622,0.3608161864903361,0.15933054849923345,1
h3,1105,2011-07-12,193,pasc,7,0,0,0.9,6.143344709897611,5,med,-0.5394120184253084,0.14827167984253622,0.31210275510463553,0.15933054849923345,0
h3,1105,2011-07-12,193,soro,0,0,0,0.1,0.6825938566552902,7,short,-0.5394120184253084,0.14827167984253622,-0.4673121470665717,0.5268980144052967,0
h3,1105,2011-07-12,193,soro,1,0,0,0.42,2.866894197952218,7,short,-0.5394120184253084,0.14827167984253622,-0.15554618619808883,0.5268980144052967,0
h3,1105,2011-07-12,193,soro,3,0,0,0.08,0.5460750853242321,7,short,-0.5394120184253084,0.14827167984253622,-0.4867975196208518,0.5268980144052967,0
h3,1105,2011-07-12,193,soro,5,3,0.42857142857142855,0.48000000000000004,3.2764505119453924,7,short,-0.5394120184253084,0.14827167984253622,-0.09709006853524825,0.5268980144052967,1
h3,1105,2011-07-12,193,soro,6,0,0,0.9500000000000001,6.4846416382252565,7,short,-0.5394120184253084,0.14827167984253622,0.3608161864903361,0.5268980144052967,0
h3,1105,2011-07-12,193,soro,7,4,0.5714285714285714,0.9,6.143344709897611,7,short,-0.5394120184253084,0.14827167984253622,0.31210275510463553,0.5268980144052967,1
h3,1105,2011-07-12,193,telu,0,0,0,0.1,0.6825938566552902,6,short,-0.5394120184253084,0.14827167984253622,-0.4673121470665717,0.3431142814522651,0
h3,1105,2011-07-12,193,telu,1,0,0,0.42,2.866894197952218,6,short,-0.5394120184253084,0.14827167984253622,-0.15554618619808883,0.3431142814522651,0
h3,1105,2011-07-12,193,telu,3,0,0,0.08,0.5460750853242321,6,short,-0.5394120184253084,0.14827167984253622,-0.4867975196208518,0.3431142814522651,0
h3,1105,2011-07-12,193,telu,5,5,0.8333333333333334,0.48000000000000004,3.2764505119453924,6,short,-0.5394120184253084,0.14827167984253622,-0.09709006853524825,0.3431142814522651,1
h3,1105,2011-07-12,193,telu,6,0,0,0.9500000000000001,6.4846416382252565,6,short,-0.5394120184253084,0.14827167984253622,0.3608161864903361,0.3431142814522651,0
h3,1105,2011-07-12,193,telu,7,1,0.16666666666666666,0.9,6.143344709897611,6,short,-0.5394120184253084,0.14827167984253622,0.31210275510463553,0.3431142814522651,1
h3,1105,2011-07-12,193,wurf,0,0,0,0.1,0.6825938566552902,15,med,-0.5394120184253084,0.14827167984253622,-0.4673121470665717,1.9971678780295499,0
h3,1105,2011-07-12,193,wurf,1,0,0,0.42,2.866894197952218,15,med,-0.5394120184253084,0.14827167984253622,-0.15554618619808883,1.9971678780295499,0
h3,1105,2011-07-12,193,wurf,3,0,0,0.08,0.5460750853242321,15,med,-0.5394120184253084,0.14827167984253622,-0.4867975196208518,1.9971678780295499,0
h3,1105,2011-07-12,193,wurf,5,12,0.8,0.48000000000000004,3.2764505119453924,15,med,-0.5394120184253084,0.14827167984253622,-0.09709006853524825,1.9971678780295499,1
h3,1105,2011-07-12,193,wurf,6,3,0.2,0.9500000000000001,6.4846416382252565,15,med,-0.5394120184253084,0.14827167984253622,0.3608161864903361,1.9971678780295499,1
h3,1105,2011-07-12,193,wurf,7,0,0,0.9,6.143344709897611,15,med,-0.5394120184253084,0.14827167984253622,0.31210275510463553,1.9971678780295499,0
h3,1105,2011-07-29,210,pasc,0,0,0,0.06,0.5769230769230769,11,med,-0.5394120184253084,0.643926887322633,-0.48239457486099047,1.2620329462174231,0
h3,1105,2011-07-29,210,pasc,1,0,0,0.23,2.2115384615384617,11,med,-0.5394120184253084,0.643926887322633,-0.2490853424262078,1.2620329462174231,0
h3,1105,2011-07-29,210,pasc,2,0,0,0.01,0.09615384615384615,11,med,-0.5394120184253084,0.643926887322633,-0.551014937341809,1.2620329462174231,0
h3,1105,2011-07-29,210,pasc,3,0,0,0.01,0.09615384615384615,11,med,-0.5394120184253084,0.643926887322633,-0.551014937341809,1.2620329462174231,0
h3,1105,2011-07-29,210,pasc,4,0,0,0.01,0.09615384615384615,11,med,-0.5394120184253084,0.643926887322633,-0.551014937341809,1.2620329462174231,0
h3,1105,2011-07-29,210,pasc,5,6,0.5454545454545454,0.56,5.384615384615385,11,med,-0.5394120184253084,0.643926887322633,0.20380904994719382,1.2620329462174231,1
h3,1105,2011-07-29,210,pasc,6,2,0.18181818181818182,0.25,2.4038461538461537,11,med,-0.5394120184253084,0.643926887322633,-0.2216371974338805,1.2620329462174231,1
h3,1105,2011-07-29,210,pasc,7,3,0.2727272727272727,1.47,14.134615384615385,11,med,-0.5394120184253084,0.643926887322633,1.452699647098089,1.2620329462174231,1
h3,1105,2011-07-29,210,soro,0,0,0,0.06,0.5769230769230769,15,short,-0.5394120184253084,0.643926887322633,-0.48239457486099047,1.9971678780295499,0
h3,1105,2011-07-29,210,soro,1,0,0,0.23,2.2115384615384617,15,short,-0.5394120184253084,0.643926887322633,-0.2490853424262078,1.9971678780295499,0
h3,1105,2011-07-29,210,soro,2,0,0,0.01,0.09615384615384615,15,short,-0.5394120184253084,0.643926887322633,-0.551014937341809,1.9971678780295499,0
h3,1105,2011-07-29,210,soro,3,2,0.13333333333333333,0.01,0.09615384615384615,15,short,-0.5394120184253084,0.643926887322633,-0.551014937341809,1.9971678780295499,1
h3,1105,2011-07-29,210,soro,4,0,0,0.01,0.09615384615384615,15,short,-0.5394120184253084,0.643926887322633,-0.551014937341809,1.9971678780295499,0
h3,1105,2011-07-29,210,soro,5,0,0,0.56,5.384615384615385,15,short,-0.5394120184253084,0.643926887322633,0.20380904994719382,1.9971678780295499,0
h3,1105,2011-07-29,210,soro,6,0,0,0.25,2.4038461538461537,15,short,-0.5394120184253084,0.643926887322633,-0.2216371974338805,1.9971678780295499,0
h3,1105,2011-07-29,210,soro,7,13,0.8666666666666667,1.47,14.134615384615385,15,short,-0.5394120184253084,0.643926887322633,1.452699647098089,1.9971678780295499,1
h3,1105,2011-07-29,210,telu,0,0,0,0.06,0.5769230769230769,1,short,-0.5394120184253084,0.643926887322633,-0.48239457486099047,-0.575804383312893,0
h3,1105,2011-07-29,210,telu,1,0,0,0.23,2.2115384615384617,1,short,-0.5394120184253084,0.643926887322633,-0.2490853424262078,-0.575804383312893,0
h3,1105,2011-07-29,210,telu,2,0,0,0.01,0.09615384615384615,1,short,-0.5394120184253084,0.643926887322633,-0.551014937341809,-0.575804383312893,0
h3,1105,2011-07-29,210,telu,3,0,0,0.01,0.09615384615384615,1,short,-0.5394120184253084,0.643926887322633,-0.551014937341809,-0.575804383312893,0
h3,1105,2011-07-29,210,telu,4,0,0,0.01,0.09615384615384615,1,short,-0.5394120184253084,0.643926887322633,-0.551014937341809,-0.575804383312893,0
h3,1105,2011-07-29,210,telu,5,0,0,0.56,5.384615384615385,1,short,-0.5394120184253084,0.643926887322633,0.20380904994719382,-0.575804383312893,0
h3,1105,2011-07-29,210,telu,6,0,0,0.25,2.4038461538461537,1,short,-0.5394120184253084,0.643926887322633,-0.2216371974338805,-0.575804383312893,0
h3,1105,2011-07-29,210,telu,7,1,1,1.47,14.134615384615385,1,short,-0.5394120184253084,0.643926887322633,1.452699647098089,-0.575804383312893,1
h3,1105,2011-07-29,210,wurf,0,0,0,0.06,0.5769230769230769,5,med,-0.5394120184253084,0.643926887322633,-0.48239457486099047,0.15933054849923345,0
h3,1105,2011-07-29,210,wurf,1,0,0,0.23,2.2115384615384617,5,med,-0.5394120184253084,0.643926887322633,-0.2490853424262078,0.15933054849923345,0
h3,1105,2011-07-29,210,wurf,2,0,0,0.01,0.09615384615384615,5,med,-0.5394120184253084,0.643926887322633,-0.551014937341809,0.15933054849923345,0
h3,1105,2011-07-29,210,wurf,3,0,0,0.01,0.09615384615384615,5,med,-0.5394120184253084,0.643926887322633,-0.551014937341809,0.15933054849923345,0
h3,1105,2011-07-29,210,wurf,4,0,0,0.01,0.09615384615384615,5,med,-0.5394120184253084,0.643926887322633,-0.551014937341809,0.15933054849923345,0
h3,1105,2011-07-29,210,wurf,5,4,0.8,0.56,5.384615384615385,5,med,-0.5394120184253084,0.643926887322633,0.20380904994719382,0.15933054849923345,1
h3,1105,2011-07-29,210,wurf,6,1,0.2,0.25,2.4038461538461537,5,med,-0.5394120184253084,0.643926887322633,-0.2216371974338805,0.15933054849923345,1
h3,1105,2011-07-29,210,wurf,7,0,0,1.47,14.134615384615385,5,med,-0.5394120184253084,0.643926887322633,1.452699647098089,0.15933054849923345,0
h3,1105,2011-08-19,231,pasc,0,0,0,0.02,0.22988505747126436,1,med,-0.5394120184253084,1.2562068495039291,-0.5319274342149606,-0.575804383312893,0
h3,1105,2011-08-19,231,pasc,1,0,0,0.33,3.793103448275862,1,med,-0.5394120184253084,1.2562068495039291,-0.023348012058274126,-0.575804383312893,0
h3,1105,2011-08-19,231,pasc,2,0,0,0.5,5.747126436781609,1,med,-0.5394120184253084,1.2562068495039291,0.255550380737328,-0.575804383312893,0
h3,1105,2011-08-19,231,pasc,3,0,0,0.1,1.1494252873563218,1,med,-0.5394120184253084,1.2562068495039291,-0.4006811317229124,-0.575804383312893,0
h3,1105,2011-08-19,231,pasc,4,0,0,0.01,0.11494252873563218,1,med,-0.5394120184253084,1.2562068495039291,-0.5483332220264666,-0.575804383312893,0
h3,1105,2011-08-19,231,pasc,5,0,0,0.2,2.2988505747126435,1,med,-0.5394120184253084,1.2562068495039291,-0.2366232536078523,-0.575804383312893,0
h3,1105,2011-08-19,231,pasc,6,1,1,0.11,1.2643678160919538,1,med,-0.5394120184253084,1.2562068495039291,-0.38427534391140644,-0.575804383312893,1
h3,1105,2011-08-19,231,pasc,7,0,0,1.6300000000000001,18.735632183908045,1,med,-0.5394120184253084,1.2562068495039291,2.1094044034375075,-0.575804383312893,0
h3,1105,2011-08-19,231,soro,0,0,0,0.02,0.22988505747126436,4,short,-0.5394120184253084,1.2562068495039291,-0.5319274342149606,-0.024453184453798165,0
h3,1105,2011-08-19,231,soro,1,0,0,0.33,3.793103448275862,4,short,-0.5394120184253084,1.2562068495039291,-0.023348012058274126,-0.024453184453798165,0
h3,1105,2011-08-19,231,soro,2,0,0,0.5,5.747126436781609,4,short,-0.5394120184253084,1.2562068495039291,0.255550380737328,-0.024453184453798165,0
h3,1105,2011-08-19,231,soro,3,0,0,0.1,1.1494252873563218,4,short,-0.5394120184253084,1.2562068495039291,-0.4006811317229124,-0.024453184453798165,0
h3,1105,2011-08-19,231,soro,4,0,0,0.01,0.11494252873563218,4,short,-0.5394120184253084,1.2562068495039291,-0.5483332220264666,-0.024453184453798165,0
h3,1105,2011-08-19,231,soro,5,0,0,0.2,2.2988505747126435,4,short,-0.5394120184253084,1.2562068495039291,-0.2366232536078523,-0.024453184453798165,0
h3,1105,2011-08-19,231,soro,6,0,0,0.11,1.2643678160919538,4,short,-0.5394120184253084,1.2562068495039291,-0.38427534391140644,-0.024453184453798165,0
h3,1105,2011-08-19,231,soro,7,4,1,1.6300000000000001,18.735632183908045,4,short,-0.5394120184253084,1.2562068495039291,2.1094044034375075,-0.024453184453798165,1
h3,1105,2011-08-19,231,wurf,0,0,0,0.02,0.22988505747126436,7,med,-0.5394120184253084,1.2562068495039291,-0.5319274342149606,0.5268980144052967,0
h3,1105,2011-08-19,231,wurf,1,0,0,0.33,3.793103448275862,7,med,-0.5394120184253084,1.2562068495039291,-0.023348012058274126,0.5268980144052967,0
h3,1105,2011-08-19,231,wurf,2,0,0,0.5,5.747126436781609,7,med,-0.5394120184253084,1.2562068495039291,0.255550380737328,0.5268980144052967,0
h3,1105,2011-08-19,231,wurf,3,0,0,0.1,1.1494252873563218,7,med,-0.5394120184253084,1.2562068495039291,-0.4006811317229124,0.5268980144052967,0
h3,1105,2011-08-19,231,wurf,4,0,0,0.01,0.11494252873563218,7,med,-0.5394120184253084,1.2562068495039291,-0.5483332220264666,0.5268980144052967,0
h3,1105,2011-08-19,231,wurf,5,7,1,0.2,2.2988505747126435,7,med,-0.5394120184253084,1.2562068495039291,-0.2366232536078523,0.5268980144052967,1
h3,1105,2011-08-19,231,wurf,6,0,0,0.11,1.2643678160919538,7,med,-0.5394120184253084,1.2562068495039291,-0.38427534391140644,0.5268980144052967,0
h3,1105,2011-08-19,231,wurf,7,0,0,1.6300000000000001,18.735632183908045,7,med,-0.5394120184253084,1.2562068495039291,2.1094044034375075,0.5268980144052967,0
h3,1105,2012-04-30,121,hort,0,0,0,0.16,3.8647342995169085,2.5,long,-0.5394120184253084,-1.9509739047790504,-0.013124115306176095,-0.3001287838833456,0
h3,1105,2012-04-30,121,hort,1,0,0,0.25,6.038647342995169,2.5,long,-0.5394120184253084,-1.9509739047790504,0.29715926286795935,-0.3001287838833456,0
h3,1105,2012-04-30,121,hort,2,0,0,0.02,0.48309178743961356,2.5,long,-0.5394120184253084,-1.9509739047790504,-0.49578714802149804,-0.3001287838833456,0
h3,1105,2012-04-30,121,hort,3,0,0,0.05,1.207729468599034,2.5,long,-0.5394120184253084,-1.9509739047790504,-0.39235935529678617,-0.3001287838833456,0
h3,1105,2012-04-30,121,hort,4,2,1,0.1,2.415458937198068,2.5,long,-0.5394120184253084,-1.9509739047790504,-0.21997970075559978,-0.3001287838833456,1
h3,1105,2012-04-30,121,hort,5,0,0,0.03,0.7246376811594203,2.5,long,-0.5394120184253084,-1.9509739047790504,-0.4613112171132608,-0.3001287838833456,0
h3,1105,2012-04-30,121,hort,6,0,0,0.08,1.9323671497584543,2.5,long,-0.5394120184253084,-1.9509739047790504,-0.28893156257207436,-0.3001287838833456,0
h3,1105,2012-04-30,121,pasc,0,0,0,0.16,3.8647342995169085,4,med,-0.5394120184253084,-1.9509739047790504,-0.013124115306176095,-0.024453184453798165,0
h3,1105,2012-04-30,121,pasc,1,0,0,0.25,6.038647342995169,4,med,-0.5394120184253084,-1.9509739047790504,0.29715926286795935,-0.024453184453798165,0
h3,1105,2012-04-30,121,pasc,2,0,0,0.02,0.48309178743961356,4,med,-0.5394120184253084,-1.9509739047790504,-0.49578714802149804,-0.024453184453798165,0
h3,1105,2012-04-30,121,pasc,3,0,0,0.05,1.207729468599034,4,med,-0.5394120184253084,-1.9509739047790504,-0.39235935529678617,-0.024453184453798165,0
