site,sp.pair,bb.sp1,bb.sp2,subgenus1,subgenus2,tongue1,tongue2,elev.mean,tongue.diff,tongue.pair,subgenus.diff,niche.overlap,level,niche.overlap.genus,niche.overlap.family,niche.overlap.ktype
ho4,jone:psit,jone,psit,Pyrobombus,Psithyrus,short,short,1552,FALSE,short:short,different,0.4522394549934772,family,NA,0.4522394549934772,NA
ho4,jone:pyre,jone,pyre,Pyrobombus,Pyrobombus,short,short,1552,FALSE,short:short,same,0.43161542256325514,family,NA,0.43161542256325514,NA
ho4,jone:soro,jone,soro,Pyrobombus,Kallobombus,short,short,1552,FALSE,short:short,different,0.23903895026437794,family,NA,0.23903895026437794,NA
ho4,jone:telu,jone,telu,Pyrobombus,Bombus,short,short,1552,FALSE,short:short,different,0.3062270827569288,family,NA,0.3062270827569288,NA
ho4,jone:wurf,jone,wurf,Pyrobombus,Alpigenobombus,short,med,1552,TRUE,short:med,different,0.17337856087421866,family,NA,0.17337856087421866,NA
ho4,lapi:mend,lapi,mend,Melanobombus,Mendacibombus,short,long,1552,TRUE,short:long,different,0.9527165264832917,family,NA,0.9527165264832917,NA
ho4,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,1552,TRUE,short:med,different,0.13270234148163595,family,NA,0.13270234148163595,NA
ho4,lapi:muci,lapi,muci,Melanobombus,Thoracobombus,short,med,1552,TRUE,short:med,different,0.5633802816901409,family,NA,0.5633802816901409,NA
ho4,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,1552,TRUE,short:med,different,0.546438176349859,family,NA,0.546438176349859,NA
ho4,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,1552,FALSE,short:short,different,0.20994038324422615,family,NA,0.20994038324422615,NA
ho4,lapi:psit,lapi,psit,Melanobombus,Psithyrus,short,short,1552,FALSE,short:short,different,0,family,NA,0,NA
ho4,lapi:pyre,lapi,pyre,Melanobombus,Pyrobombus,short,short,1552,FALSE,short:short,different,0.19508958195089576,family,NA,0.19508958195089576,NA
ho4,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,1552,FALSE,short:short,different,0.13002958616924665,family,NA,0.13002958616924665,NA
ho4,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,1552,FALSE,short:short,different,0.2126928977328626,family,NA,0.2126928977328626,NA
ho4,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,1552,TRUE,short:med,different,0.2302785301669995,family,NA,0.2302785301669995,NA
ho4,mend:mont,mend,mont,Mendacibombus,Pyrobombus,long,med,1552,TRUE,med:long,different,0.26736855105301216,family,NA,0.26736855105301216,NA
ho4,mend:muci,mend,muci,Mendacibombus,Thoracobombus,long,med,1552,TRUE,med:long,different,0.6499373796156857,family,NA,0.6499373796156857,NA
ho4,mend:pasc,mend,pasc,Mendacibombus,Thoracobombus,long,med,1552,TRUE,med:long,different,0.6848858336641271,family,NA,0.6848858336641271,NA
ho4,mend:prat,mend,prat,Mendacibombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0.2878009499272005,family,NA,0.2878009499272005,NA
ho4,mend:psit,mend,psit,Mendacibombus,Psithyrus,long,short,1552,TRUE,short:long,different,0.09656688563714899,family,NA,0.09656688563714899,NA
ho4,mend:pyre,mend,pyre,Mendacibombus,Pyrobombus,long,short,1552,TRUE,short:long,different,0.28616182007521895,family,NA,0.28616182007521895,NA
ho4,mend:soro,mend,soro,Mendacibombus,Kallobombus,long,short,1552,TRUE,short:long,different,0.18460780511352315,family,NA,0.18460780511352315,NA
ho4,mend:telu,mend,telu,Mendacibombus,Bombus,long,short,1552,TRUE,short:long,different,0.28982776231382024,family,NA,0.28982776231382024,NA
ho4,mend:wurf,mend,wurf,Mendacibombus,Alpigenobombus,long,med,1552,TRUE,med:long,different,0.2891500909259319,family,NA,0.2891500909259319,NA
ho4,mont:muci,mont,muci,Pyrobombus,Thoracobombus,med,med,1552,FALSE,med:med,different,0.3638001241372153,family,NA,0.3638001241372153,NA
ho4,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,1552,FALSE,med:med,different,0.43951842553923837,family,NA,0.43951842553923837,NA
ho4,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,1552,TRUE,short:med,same,0.31553013922817374,family,NA,0.31553013922817374,NA
ho4,mont:psit,mont,psit,Pyrobombus,Psithyrus,med,short,1552,TRUE,short:med,different,0.4123789227584327,family,NA,0.4123789227584327,NA
ho4,mont:pyre,mont,pyre,Pyrobombus,Pyrobombus,med,short,1552,TRUE,short:med,same,0.29266522874402334,family,NA,0.29266522874402334,NA
ho4,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,1552,TRUE,short:med,different,0.3184017860032846,family,NA,0.3184017860032846,NA
ho4,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,1552,TRUE,short:med,different,0.352477888497168,family,NA,0.352477888497168,NA
ho4,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,1552,FALSE,med:med,different,0.19198458246272954,family,NA,0.19198458246272954,NA
ho4,muci:pasc,muci,pasc,Thoracobombus,Thoracobombus,med,med,1552,FALSE,med:med,same,0.725168922022006,family,NA,0.725168922022006,NA
ho4,muci:prat,muci,prat,Thoracobombus,Pyrobombus,med,short,1552,TRUE,short:med,different,0.19496339255611272,family,NA,0.19496339255611272,NA
ho4,muci:psit,muci,psit,Thoracobombus,Psithyrus,med,short,1552,TRUE,short:med,different,0.12456208641494748,family,NA,0.12456208641494748,NA
ho4,muci:pyre,muci,pyre,Thoracobombus,Pyrobombus,med,short,1552,TRUE,short:med,different,0.16319028999272245,family,NA,0.16319028999272245,NA
ho4,muci:soro,muci,soro,Thoracobombus,Kallobombus,med,short,1552,TRUE,short:med,different,0.1425815511891506,family,NA,0.1425815511891506,NA
ho4,muci:telu,muci,telu,Thoracobombus,Bombus,med,short,1552,TRUE,short:med,different,0.2008877441523489,family,NA,0.2008877441523489,NA
ho4,muci:wurf,muci,wurf,Thoracobombus,Alpigenobombus,med,med,1552,FALSE,med:med,different,0.3356465846541916,family,NA,0.3356465846541916,NA
ho4,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,1552,TRUE,short:med,different,0.440162557460821,family,NA,0.440162557460821,NA
ho4,pasc:psit,pasc,psit,Thoracobombus,Psithyrus,med,short,1552,TRUE,short:med,different,0.23215503037078167,family,NA,0.23215503037078167,NA
ho4,pasc:pyre,pasc,pyre,Thoracobombus,Pyrobombus,med,short,1552,TRUE,short:med,different,0.4778715538954905,family,NA,0.4778715538954905,NA
ho4,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,1552,TRUE,short:med,different,0.3386222011290032,family,NA,0.3386222011290032,NA
ho4,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,1552,TRUE,short:med,different,0.5404922958620905,family,NA,0.5404922958620905,NA
ho4,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,1552,FALSE,med:med,different,0.4960813214630335,family,NA,0.4960813214630335,NA
ho4,prat:psit,prat,psit,Pyrobombus,Psithyrus,short,short,1552,FALSE,short:short,different,0.2957324409618718,family,NA,0.2957324409618718,NA
ho4,prat:pyre,prat,pyre,Pyrobombus,Pyrobombus,short,short,1552,FALSE,short:short,same,0.567615346964058,family,NA,0.567615346964058,NA
ho4,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,1552,FALSE,short:short,different,0.5074330546111011,family,NA,0.5074330546111011,NA
ho4,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,1552,FALSE,short:short,different,0.4609607001678635,family,NA,0.4609607001678635,NA
ho4,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,1552,TRUE,short:med,different,0.2444286071613453,family,NA,0.2444286071613453,NA
ho4,psit:pyre,psit,pyre,Psithyrus,Pyrobombus,short,short,1552,FALSE,short:short,different,0.29582944526879906,family,NA,0.29582944526879906,NA
ho4,psit:soro,psit,soro,Psithyrus,Kallobombus,short,short,1552,FALSE,short:short,different,0.31222643194043465,family,NA,0.31222643194043465,NA
ho4,psit:telu,psit,telu,Psithyrus,Bombus,short,short,1552,FALSE,short:short,different,0.2611775020765119,family,NA,0.2611775020765119,NA
ho4,psit:wurf,psit,wurf,Psithyrus,Alpigenobombus,short,med,1552,TRUE,short:med,different,0.13574115958125343,family,NA,0.13574115958125343,NA
ho4,pyre:soro,pyre,soro,Pyrobombus,Kallobombus,short,short,1552,FALSE,short:short,different,0.7087082365034114,family,NA,0.7087082365034114,NA
ho4,pyre:telu,pyre,telu,Pyrobombus,Bombus,short,short,1552,FALSE,short:short,different,0.6450332163307353,family,NA,0.6450332163307353,NA
ho4,pyre:wurf,pyre,wurf,Pyrobombus,Alpigenobombus,short,med,1552,TRUE,short:med,different,0.23078111927720046,family,NA,0.23078111927720046,NA
ho4,soro:telu,soro,telu,Kallobombus,Bombus,short,short,1552,FALSE,short:short,different,0.561892785915229,family,NA,0.561892785915229,NA
ho4,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,1552,TRUE,short:med,different,0.21483205277915907,family,NA,0.21483205277915907,NA
ho4,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,1552,TRUE,short:med,different,0.4438483537918021,family,NA,0.4438483537918021,NA
wmb1,gers:hort,gers,hort,Megabombus,Megabombus,long,long,960,FALSE,long:long,same,0,family,NA,0,NA
wmb1,gers:hypn,gers,hypn,Megabombus,Pyrobombus,long,med,960,TRUE,med:long,different,0,family,NA,0,NA
wmb1,gers:lapi,gers,lapi,Megabombus,Melanobombus,long,short,960,TRUE,short:long,different,0,family,NA,0,NA
wmb1,gers:mont,gers,mont,Megabombus,Pyrobombus,long,med,960,TRUE,med:long,different,0,family,NA,0,NA
wmb1,gers:muci,gers,muci,Megabombus,Thoracobombus,long,med,960,TRUE,med:long,different,0,family,NA,0,NA
wmb1,gers:pasc,gers,pasc,Megabombus,Thoracobombus,long,med,960,TRUE,med:long,different,0.05498938536724174,family,NA,0.05498938536724174,NA
wmb1,gers:prat,gers,prat,Megabombus,Pyrobombus,long,short,960,TRUE,short:long,different,0,family,NA,0,NA
wmb1,gers:psit,gers,psit,Megabombus,Psithyrus,long,short,960,TRUE,short:long,different,0,family,NA,0,NA
wmb1,gers:soro,gers,soro,Megabombus,Kallobombus,long,short,960,TRUE,short:long,different,0.3117268678871845,family,NA,0.3117268678871845,NA
wmb1,gers:telu,gers,telu,Megabombus,Bombus,long,short,960,TRUE,short:long,different,0.12990683188227692,family,NA,0.12990683188227692,NA
wmb1,gers:wurf,gers,wurf,Megabombus,Alpigenobombus,long,med,960,TRUE,med:long,different,0.03838154423647544,family,NA,0.03838154423647544,NA
wmb1,hort:hypn,hort,hypn,Megabombus,Pyrobombus,long,med,960,TRUE,med:long,different,0.3697121223483817,family,NA,0.3697121223483817,NA
wmb1,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,960,TRUE,short:long,different,0.24361293567224007,family,NA,0.24361293567224007,NA
wmb1,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,960,TRUE,med:long,different,0.3197419780698152,family,NA,0.3197419780698152,NA
wmb1,hort:muci,hort,muci,Megabombus,Thoracobombus,long,med,960,TRUE,med:long,different,0.4263226374264202,family,NA,0.4263226374264202,NA
wmb1,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,960,TRUE,med:long,different,0.6668166620561644,family,NA,0.6668166620561644,NA
wmb1,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,960,TRUE,short:long,different,0.562470326936929,family,NA,0.562470326936929,NA
wmb1,hort:psit,hort,psit,Megabombus,Psithyrus,long,short,960,TRUE,short:long,different,0.5413827026454062,family,NA,0.5413827026454062,NA
wmb1,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,960,TRUE,short:long,different,0.22247319756889972,family,NA,0.22247319756889972,NA
wmb1,hort:telu,hort,telu,Megabombus,Bombus,long,short,960,TRUE,short:long,different,0.6180873947487244,family,NA,0.6180873947487244,NA
wmb1,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,960,TRUE,med:long,different,0.6394348814240383,family,NA,0.6394348814240383,NA
wmb1,hypn:lapi,hypn,lapi,Pyrobombus,Melanobombus,med,short,960,TRUE,short:med,different,0,family,NA,0,NA
wmb1,hypn:mont,hypn,mont,Pyrobombus,Pyrobombus,med,med,960,FALSE,med:med,same,0,family,NA,0,NA
wmb1,hypn:muci,hypn,muci,Pyrobombus,Thoracobombus,med,med,960,FALSE,med:med,different,0,family,NA,0,NA
wmb1,hypn:pasc,hypn,pasc,Pyrobombus,Thoracobombus,med,med,960,FALSE,med:med,different,0.30348187644390034,family,NA,0.30348187644390034,NA
wmb1,hypn:prat,hypn,prat,Pyrobombus,Pyrobombus,med,short,960,TRUE,short:med,same,0.4121652253058987,family,NA,0.4121652253058987,NA
wmb1,hypn:psit,hypn,psit,Pyrobombus,Psithyrus,med,short,960,TRUE,short:med,different,0.25939407515260116,family,NA,0.25939407515260116,NA
wmb1,hypn:soro,hypn,soro,Pyrobombus,Kallobombus,med,short,960,TRUE,short:med,different,0.17838182204289654,family,NA,0.17838182204289654,NA
wmb1,hypn:telu,hypn,telu,Pyrobombus,Bombus,med,short,960,TRUE,short:med,different,0.13478952851845538,family,NA,0.13478952851845538,NA
wmb1,hypn:wurf,hypn,wurf,Pyrobombus,Alpigenobombus,med,med,960,FALSE,med:med,different,0.2153339128384688,family,NA,0.2153339128384688,NA
wmb1,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,960,TRUE,short:med,different,0,family,NA,0,NA
wmb1,lapi:muci,lapi,muci,Melanobombus,Thoracobombus,short,med,960,TRUE,short:med,different,0,family,NA,0,NA
wmb1,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,960,TRUE,short:med,different,0.3388481159730159,family,NA,0.3388481159730159,NA
wmb1,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,960,FALSE,short:short,different,0.09684113354358881,family,NA,0.09684113354358881,NA
wmb1,lapi:psit,lapi,psit,Melanobombus,Psithyrus,short,short,960,FALSE,short:short,different,0.20400792776921373,family,NA,0.20400792776921373,NA
wmb1,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,960,FALSE,short:short,different,0.051954477981197456,family,NA,0.051954477981197456,NA
wmb1,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,960,FALSE,short:short,different,0.15033174374204328,family,NA,0.15033174374204328,NA
wmb1,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,960,TRUE,short:med,different,0.23366218900327007,family,NA,0.23366218900327007,NA
wmb1,mont:muci,mont,muci,Pyrobombus,Thoracobombus,med,med,960,FALSE,med:med,different,0,family,NA,0,NA
wmb1,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,960,FALSE,med:med,different,0.006207659567672774,family,NA,0.006207659567672774,NA
wmb1,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,960,TRUE,short:med,same,0.024102682126404318,family,NA,0.024102682126404318,NA
wmb1,mont:psit,mont,psit,Pyrobombus,Psithyrus,med,short,960,TRUE,short:med,different,0.6120237833076414,family,NA,0.6120237833076414,NA
wmb1,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,960,TRUE,short:med,different,0,family,NA,0,NA
wmb1,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,960,TRUE,short:med,different,0.36997108415760116,family,NA,0.36997108415760116,NA
wmb1,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,960,FALSE,med:med,different,0.12537971117248636,family,NA,0.12537971117248636,NA
wmb1,muci:pasc,muci,pasc,Thoracobombus,Thoracobombus,med,med,960,FALSE,med:med,same,0.3036109861279973,family,NA,0.3036109861279973,NA
wmb1,muci:prat,muci,prat,Thoracobombus,Pyrobombus,med,short,960,TRUE,short:med,different,0.23767922652426499,family,NA,0.23767922652426499,NA
wmb1,muci:psit,muci,psit,Thoracobombus,Psithyrus,med,short,960,TRUE,short:med,different,0,family,NA,0,NA
wmb1,muci:soro,muci,soro,Thoracobombus,Kallobombus,med,short,960,TRUE,short:med,different,0,family,NA,0,NA
wmb1,muci:telu,muci,telu,Thoracobombus,Bombus,med,short,960,TRUE,short:med,different,0.16482214178467136,family,NA,0.16482214178467136,NA
wmb1,muci:wurf,muci,wurf,Thoracobombus,Alpigenobombus,med,med,960,FALSE,med:med,different,0.3059861998852347,family,NA,0.3059861998852347,NA
wmb1,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,960,TRUE,short:med,different,0.46211068364955343,family,NA,0.46211068364955343,NA
wmb1,pasc:psit,pasc,psit,Thoracobombus,Psithyrus,med,short,960,TRUE,short:med,different,0.29096726207722545,family,NA,0.29096726207722545,NA
wmb1,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,960,TRUE,short:med,different,0.2151003622813511,family,NA,0.2151003622813511,NA
wmb1,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,960,TRUE,short:med,different,0.6265561211873988,family,NA,0.6265561211873988,NA
wmb1,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,960,FALSE,med:med,different,0.836340534344639,family,NA,0.836340534344639,NA
wmb1,prat:psit,prat,psit,Pyrobombus,Psithyrus,short,short,960,FALSE,short:short,different,0.29141694334608625,family,NA,0.29141694334608625,NA
wmb1,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,960,FALSE,short:short,different,0.5686910877659113,family,NA,0.5686910877659113,NA
wmb1,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,960,FALSE,short:short,different,0.3305225729867801,family,NA,0.3305225729867801,NA
wmb1,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,960,TRUE,short:med,different,0.515368085196708,family,NA,0.515368085196708,NA
wmb1,psit:soro,psit,soro,Psithyrus,Kallobombus,short,short,960,FALSE,short:short,different,0.1870007321078242,family,NA,0.1870007321078242,NA
wmb1,psit:telu,psit,telu,Psithyrus,Bombus,short,short,960,FALSE,short:short,different,0.6558423675336709,family,NA,0.6558423675336709,NA
wmb1,psit:wurf,psit,wurf,Psithyrus,Alpigenobombus,short,med,960,TRUE,short:med,different,0.3283784570857958,family,NA,0.3283784570857958,NA
wmb1,soro:telu,soro,telu,Kallobombus,Bombus,short,short,960,FALSE,short:short,different,0.34645706670627185,family,NA,0.34645706670627185,NA
wmb1,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,960,TRUE,short:med,different,0.3762503994593661,family,NA,0.3762503994593661,NA
wmb1,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,960,TRUE,short:med,different,0.7455368065434597,family,NA,0.7455368065434597,NA
wmb2,gers:hort,gers,hort,Megabombus,Megabombus,long,long,1140,FALSE,long:long,same,0.1683472008209942,family,NA,0.1683472008209942,NA
wmb2,gers:humi,gers,humi,Megabombus,Thoracobombus,long,med,1140,TRUE,med:long,different,0,family,NA,0,NA
wmb2,gers:hypn,gers,hypn,Megabombus,Pyrobombus,long,med,1140,TRUE,med:long,different,0,family,NA,0,NA
wmb2,gers:jone,gers,jone,Megabombus,Pyrobombus,long,short,1140,TRUE,short:long,different,0,family,NA,0,NA
wmb2,gers:lapi,gers,lapi,Megabombus,Melanobombus,long,short,1140,TRUE,short:long,different,0,family,NA,0,NA
wmb2,gers:mont,gers,mont,Megabombus,Pyrobombus,long,med,1140,TRUE,med:long,different,0,family,NA,0,NA
wmb2,gers:pasc,gers,pasc,Megabombus,Thoracobombus,long,med,1140,TRUE,med:long,different,0.09184077113304723,family,NA,0.09184077113304723,NA
wmb2,gers:prat,gers,prat,Megabombus,Pyrobombus,long,short,1140,TRUE,short:long,different,0.16427233807600294,family,NA,0.16427233807600294,NA
wmb2,gers:psit,gers,psit,Megabombus,Psithyrus,long,short,1140,TRUE,short:long,different,0.16809403280052704,family,NA,0.16809403280052704,NA
wmb2,gers:soro,gers,soro,Megabombus,Kallobombus,long,short,1140,TRUE,short:long,different,0.294104653433231,family,NA,0.294104653433231,NA
wmb2,gers:telu,gers,telu,Megabombus,Bombus,long,short,1140,TRUE,short:long,different,0.14645351360238967,family,NA,0.14645351360238967,NA
wmb2,gers:wurf,gers,wurf,Megabombus,Alpigenobombus,long,med,1140,TRUE,med:long,different,0.14535551405418157,family,NA,0.14535551405418157,NA
wmb2,hort:humi,hort,humi,Megabombus,Thoracobombus,long,med,1140,TRUE,med:long,different,0,family,NA,0,NA
wmb2,hort:hypn,hort,hypn,Megabombus,Pyrobombus,long,med,1140,TRUE,med:long,different,0.25045337946702284,family,NA,0.25045337946702284,NA
wmb2,hort:jone,hort,jone,Megabombus,Pyrobombus,long,short,1140,TRUE,short:long,different,0.6221900572473119,family,NA,0.6221900572473119,NA
wmb2,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,1140,TRUE,short:long,different,0.33835060908295433,family,NA,0.33835060908295433,NA
wmb2,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,1140,TRUE,med:long,different,0.2878376501012675,family,NA,0.2878376501012675,NA
wmb2,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,1140,TRUE,med:long,different,0.25659071970775305,family,NA,0.25659071970775305,NA
wmb2,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,1140,TRUE,short:long,different,0.2191081978956253,family,NA,0.2191081978956253,NA
wmb2,hort:psit,hort,psit,Megabombus,Psithyrus,long,short,1140,TRUE,short:long,different,0.30547754725870324,family,NA,0.30547754725870324,NA
wmb2,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,1140,TRUE,short:long,different,0.19027080069275826,family,NA,0.19027080069275826,NA
wmb2,hort:telu,hort,telu,Megabombus,Bombus,long,short,1140,TRUE,short:long,different,0.40551658012324665,family,NA,0.40551658012324665,NA
wmb2,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1140,TRUE,med:long,different,0.4225651652132324,family,NA,0.4225651652132324,NA
wmb2,humi:hypn,humi,hypn,Thoracobombus,Pyrobombus,med,med,1140,FALSE,med:med,different,0,family,NA,0,NA
wmb2,humi:jone,humi,jone,Thoracobombus,Pyrobombus,med,short,1140,TRUE,short:med,different,0,family,NA,0,NA
wmb2,humi:lapi,humi,lapi,Thoracobombus,Melanobombus,med,short,1140,TRUE,short:med,different,0,family,NA,0,NA
wmb2,humi:mont,humi,mont,Thoracobombus,Pyrobombus,med,med,1140,FALSE,med:med,different,0,family,NA,0,NA
wmb2,humi:pasc,humi,pasc,Thoracobombus,Thoracobombus,med,med,1140,FALSE,med:med,same,0.025848548215386735,family,NA,0.025848548215386735,NA
wmb2,humi:prat,humi,prat,Thoracobombus,Pyrobombus,med,short,1140,TRUE,short:med,different,0.025667552824375495,family,NA,0.025667552824375495,NA
wmb2,humi:psit,humi,psit,Thoracobombus,Psithyrus,med,short,1140,TRUE,short:med,different,0.3361880656010541,family,NA,0.3361880656010541,NA
wmb2,humi:soro,humi,soro,Thoracobombus,Kallobombus,med,short,1140,TRUE,short:med,different,0.24508721119435928,family,NA,0.24508721119435928,NA
wmb2,humi:telu,humi,telu,Thoracobombus,Bombus,med,short,1140,TRUE,short:med,different,0.2132963992978394,family,NA,0.2132963992978394,NA
wmb2,humi:wurf,humi,wurf,Thoracobombus,Alpigenobombus,med,med,1140,FALSE,med:med,different,0,family,NA,0,NA
wmb2,hypn:jone,hypn,jone,Pyrobombus,Pyrobombus,med,short,1140,TRUE,short:med,same,0.39179104477611937,family,NA,0.39179104477611937,NA
wmb2,hypn:lapi,hypn,lapi,Pyrobombus,Melanobombus,med,short,1140,TRUE,short:med,different,0,family,NA,0,NA
wmb2,hypn:mont,hypn,mont,Pyrobombus,Pyrobombus,med,med,1140,FALSE,med:med,same,0,family,NA,0,NA
wmb2,hypn:pasc,hypn,pasc,Pyrobombus,Thoracobombus,med,med,1140,FALSE,med:med,different,0.2523983525998298,family,NA,0.2523983525998298,NA
wmb2,hypn:prat,hypn,prat,Pyrobombus,Pyrobombus,med,short,1140,TRUE,short:med,same,0.243166289915136,family,NA,0.243166289915136,NA
wmb2,hypn:psit,hypn,psit,Pyrobombus,Psithyrus,med,short,1140,TRUE,short:med,different,0.07354113935023054,family,NA,0.07354113935023054,NA
wmb2,hypn:soro,hypn,soro,Pyrobombus,Kallobombus,med,short,1140,TRUE,short:med,different,0.15685581516438996,family,NA,0.15685581516438996,NA
wmb2,hypn:telu,hypn,telu,Pyrobombus,Bombus,med,short,1140,TRUE,short:med,different,0.1950934727083926,family,NA,0.1950934727083926,NA
wmb2,hypn:wurf,hypn,wurf,Pyrobombus,Alpigenobombus,med,med,1140,FALSE,med:med,different,0.2475234632501605,family,NA,0.2475234632501605,NA
wmb2,jone:lapi,jone,lapi,Pyrobombus,Melanobombus,short,short,1140,FALSE,short:short,different,0.42495784148397986,family,NA,0.42495784148397986,NA
wmb2,jone:mont,jone,mont,Pyrobombus,Pyrobombus,short,med,1140,TRUE,short:med,same,0.33870967741935476,family,NA,0.33870967741935476,NA
wmb2,jone:pasc,jone,pasc,Pyrobombus,Thoracobombus,short,med,1140,TRUE,short:med,different,0.44550528988097726,family,NA,0.44550528988097726,NA
wmb2,jone:prat,jone,prat,Pyrobombus,Pyrobombus,short,short,1140,FALSE,short:short,same,0.3269951583626013,family,NA,0.3269951583626013,NA
wmb2,jone:psit,jone,psit,Pyrobombus,Psithyrus,short,short,1140,FALSE,short:short,different,0.25974655816561465,family,NA,0.25974655816561465,NA
wmb2,jone:soro,jone,soro,Pyrobombus,Kallobombus,short,short,1140,FALSE,short:short,different,0.39221971605052897,family,NA,0.39221971605052897,NA
wmb2,jone:telu,jone,telu,Pyrobombus,Bombus,short,short,1140,FALSE,short:short,different,0.6713741749541858,family,NA,0.6713741749541858,NA
wmb2,jone:wurf,jone,wurf,Pyrobombus,Alpigenobombus,short,med,1140,TRUE,short:med,different,0.8547926780322804,family,NA,0.8547926780322804,NA
wmb2,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,1140,TRUE,short:med,different,0.5879265091863516,family,NA,0.5879265091863516,NA
wmb2,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,1140,TRUE,short:med,different,0.22895825992669983,family,NA,0.22895825992669983,NA
wmb2,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,1140,FALSE,short:short,different,0.058348469662404256,family,NA,0.058348469662404256,NA
wmb2,lapi:psit,lapi,psit,Melanobombus,Psithyrus,short,short,1140,FALSE,short:short,different,0,family,NA,0,NA
wmb2,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,1140,FALSE,short:short,different,0.06743693219840319,family,NA,0.06743693219840319,NA
wmb2,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,1140,FALSE,short:short,different,0.27201194169120513,family,NA,0.27201194169120513,NA
wmb2,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,1140,TRUE,short:med,different,0.4333134528731578,family,NA,0.4333134528731578,NA
wmb2,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,1140,FALSE,med:med,different,0.19378234386604198,family,NA,0.19378234386604198,NA
wmb2,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,1140,TRUE,short:med,same,0.20019938102755686,family,NA,0.20019938102755686,NA
wmb2,mont:psit,mont,psit,Pyrobombus,Psithyrus,med,short,1140,TRUE,short:med,different,0,family,NA,0,NA
wmb2,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,1140,TRUE,short:med,different,0.4897689200447286,family,NA,0.4897689200447286,NA
wmb2,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,1140,TRUE,short:med,different,0.48998063424912164,family,NA,0.48998063424912164,NA
