site,elev,sp.pair,bb.sp1,bb.sp2,bb.sp1.abund,bb.sp2.abund,niche.overlap,same.class,log.bb.sp1.abund,log.bb.sp2.abund
ho4,155.2,pyre_wurf,pyre,wurf,9,95,0.09424061188107424,short:med,2.1972245773362196,4.553876891600541
ho4,155.2,soro_telu,soro,telu,114,38,0.7111240535818287,short:short,4.736198448394496,3.6375861597263857
ho4,155.2,soro_wurf,soro,wurf,114,95,0.6333419978979014,short:med,4.736198448394496,4.553876891600541
ho4,155.2,telu_wurf,telu,wurf,38,95,0.46039268788083954,short:med,3.6375861597263857,4.553876891600541
h2,98.7,gers_hort,gers,hort,1,113,0,long:long,0,4.727387818712341
h2,98.7,gers_hypn,gers,hypn,1,2,0,med:long,0,0.6931471805599453
h2,98.7,gers_jone,gers,jone,1,12,0,short:long,0,2.4849066497880004
h2,98.7,gers_muci,gers,muci,1,1,0,med:long,0,0
h2,98.7,gers_pasc,gers,pasc,1,287,0.044941055410151476,med:long,0,5.659482215759621
h2,98.7,gers_prat,gers,prat,1,50,0,short:long,0,3.912023005428146
h2,98.7,gers_psit,gers,psit,1,21,0,short:long,0,3.044522437723423
h2,98.7,gers_soro,gers,soro,1,184,0,short:long,0,5.214935757608986
h2,98.7,gers_telu,gers,telu,1,144,0,short:long,0,4.969813299576001
h2,98.7,gers_wurf,gers,wurf,1,198,0.008281746695666725,med:long,0,5.288267030694535
h2,98.7,hort_hypn,hort,hypn,113,2,0.6710701733123259,med:long,4.727387818712341,0.6931471805599453
h2,98.7,hort_jone,hort,jone,113,12,0.0679879186070298,short:long,4.727387818712341,2.4849066497880004
h2,98.7,hort_muci,hort,muci,113,1,0,med:long,4.727387818712341,0
h2,98.7,hort_pasc,hort,pasc,113,287,0.6163979754010007,med:long,4.727387818712341,5.659482215759621
h2,98.7,hort_prat,hort,prat,113,50,0.5644821867447677,short:long,4.727387818712341,3.912023005428146
h2,98.7,hort_psit,hort,psit,113,21,0.016451484758631785,short:long,4.727387818712341,3.044522437723423
h2,98.7,hort_soro,hort,soro,113,184,0.07373348446011596,short:long,4.727387818712341,5.214935757608986
h2,98.7,hort_telu,hort,telu,113,144,0.6864230578101709,short:long,4.727387818712341,4.969813299576001
h2,98.7,hort_wurf,hort,wurf,113,198,0.9319184397832734,med:long,4.727387818712341,5.288267030694535
h2,98.7,hypn_jone,hypn,jone,2,12,0,short:med,0.6931471805599453,2.4849066497880004
h2,98.7,hypn_muci,hypn,muci,2,1,0,med:med,0.6931471805599453,0
h2,98.7,hypn_pasc,hypn,pasc,2,287,0.288906784779545,med:med,0.6931471805599453,5.659482215759621
h2,98.7,hypn_prat,hypn,prat,2,50,0,short:med,0.6931471805599453,3.912023005428146
h2,98.7,hypn_psit,hypn,psit,2,21,0,short:med,0.6931471805599453,3.044522437723423
h2,98.7,hypn_soro,hypn,soro,2,184,0.03477274874799208,short:med,0.6931471805599453,5.214935757608986
h2,98.7,hypn_telu,hypn,telu,2,144,0.3229813664596275,short:med,0.6931471805599453,4.969813299576001
h2,98.7,hypn_wurf,hypn,wurf,2,198,0.6708214823490045,med:med,0.6931471805599453,5.288267030694535
h2,98.7,jone_muci,jone,muci,12,1,0.2666666666666666,short:med,2.4849066497880004,0
h2,98.7,jone_pasc,jone,pasc,12,287,0.5003332820591703,short:med,2.4849066497880004,5.659482215759621
h2,98.7,jone_prat,jone,prat,12,50,0.12584810680674108,short:short,2.4849066497880004,3.912023005428146
h2,98.7,jone_psit,jone,psit,12,21,0.27020506634499397,short:short,2.4849066497880004,3.044522437723423
h2,98.7,jone_soro,jone,soro,12,184,0.260684769775679,short:short,2.4849066497880004,5.214935757608986
h2,98.7,jone_telu,jone,telu,12,144,0.19811320754716988,short:short,2.4849066497880004,4.969813299576001
h2,98.7,jone_wurf,jone,wurf,12,198,0.16488350621843262,short:med,2.4849066497880004,5.288267030694535
h2,98.7,muci_pasc,muci,pasc,1,287,0.16692392009484824,med:med,0,5.659482215759621
h2,98.7,muci_prat,muci,prat,1,50,0.14714537963507945,short:med,0,3.912023005428146
h2,98.7,muci_psit,muci,psit,1,21,0.62453531598513,short:med,0,3.044522437723423
h2,98.7,muci_soro,muci,soro,1,184,0.46943210809789293,short:med,0,5.214935757608986
h2,98.7,muci_telu,muci,telu,1,144,0.024844720496894457,short:med,0,4.969813299576001
h2,98.7,muci_wurf,muci,wurf,1,198,0.14078969382633422,med:med,0,5.288267030694535
h2,98.7,pasc_prat,pasc,prat,287,50,0.4372713012608077,short:med,5.659482215759621,3.912023005428146
h2,98.7,pasc_psit,pasc,psit,287,21,0.2597022836697733,short:med,5.659482215759621,3.044522437723423
h2,98.7,pasc_soro,pasc,soro,287,184,0.30013122664846836,short:med,5.659482215759621,5.214935757608986
h2,98.7,pasc_telu,pasc,telu,287,144,0.7681551341750352,short:med,5.659482215759621,4.969813299576001
h2,98.7,pasc_wurf,pasc,wurf,287,198,0.6839373663671287,med:med,5.659482215759621,5.288267030694535
h2,98.7,prat_psit,prat,psit,50,21,0.15128782587178435,short:short,3.912023005428146,3.044522437723423
h2,98.7,prat_soro,prat,soro,50,184,0.18687919497429561,short:short,3.912023005428146,5.214935757608986
h2,98.7,prat_telu,prat,telu,50,144,0.48599632156077566,short:short,3.912023005428146,4.969813299576001
h2,98.7,prat_wurf,prat,wurf,50,198,0.4009892131853541,short:med,3.912023005428146,5.288267030694535
h2,98.7,psit_soro,psit,soro,21,184,0.5018504836549631,short:short,3.044522437723423,5.214935757608986
h2,98.7,psit_telu,psit,telu,21,144,0.07826694619147445,short:short,3.044522437723423,4.969813299576001
h2,98.7,psit_wurf,psit,wurf,21,198,0.17286979586037043,short:med,3.044522437723423,5.288267030694535
h2,98.7,soro_telu,soro,telu,184,144,0.19710305017103769,short:short,5.214935757608986,4.969813299576001
h2,98.7,soro_wurf,soro,wurf,184,198,0.17636083075021514,short:med,5.214935757608986,5.288267030694535
h2,98.7,telu_wurf,telu,wurf,144,198,0.7176035195710052,short:med,4.969813299576001,5.288267030694535
ho2,104.5,gers_hort,gers,hort,3,45,0.5040322580645161,long:long,1.0986122886681098,3.8066624897703196
ho2,104.5,gers_humi,gers,humi,3,1,0,med:long,1.0986122886681098,0
ho2,104.5,gers_hypn,gers,hypn,3,4,0.3582089552238805,med:long,1.0986122886681098,1.3862943611198906
ho2,104.5,gers_jone,gers,jone,3,14,0,short:long,1.0986122886681098,2.6390573296152584
ho2,104.5,gers_lapi,gers,lapi,3,2,0,short:long,1.0986122886681098,0.6931471805599453
ho2,104.5,gers_mont,gers,mont,3,7,0,med:long,1.0986122886681098,1.9459101490553132
ho2,104.5,gers_pasc,gers,pasc,3,265,0.09875185749184545,med:long,1.0986122886681098,5.579729825986222
ho2,104.5,gers_prat,gers,prat,3,162,0.028884728537041937,short:long,1.0986122886681098,5.087596335232384
ho2,104.5,gers_psit,gers,psit,3,26,0,short:long,1.0986122886681098,3.258096538021482
ho2,104.5,gers_soro,gers,soro,3,41,0.02283698477534346,short:long,1.0986122886681098,3.713572066704308
ho2,104.5,gers_telu,gers,telu,3,102,0,short:long,1.0986122886681098,4.624972813284271
ho2,104.5,gers_wurf,gers,wurf,3,41,0.9020954598370198,med:long,1.0986122886681098,3.713572066704308
ho2,104.5,hort_humi,hort,humi,45,1,0,med:long,3.8066624897703196,0
ho2,104.5,hort_hypn,hort,hypn,45,4,0.280654861343134,med:long,3.8066624897703196,1.3862943611198906
ho2,104.5,hort_jone,hort,jone,45,14,0.543444165621079,short:long,3.8066624897703196,2.6390573296152584
ho2,104.5,hort_lapi,hort,lapi,45,2,0,short:long,3.8066624897703196,0.6931471805599453
ho2,104.5,hort_mont,hort,mont,45,7,0,med:long,3.8066624897703196,1.9459101490553132
ho2,104.5,hort_pasc,hort,pasc,45,265,0.5496570124531905,med:long,3.8066624897703196,5.579729825986222
ho2,104.5,hort_prat,hort,prat,45,162,0.6180365776750053,short:long,3.8066624897703196,5.087596335232384
ho2,104.5,hort_psit,hort,psit,45,26,0.19428402738057904,short:long,3.8066624897703196,3.258096538021482
ho2,104.5,hort_soro,hort,soro,45,41,0.5715283283367372,short:long,3.8066624897703196,3.713572066704308
ho2,104.5,hort_telu,hort,telu,45,102,0.11505056961311433,short:long,3.8066624897703196,4.624972813284271
ho2,104.5,hort_wurf,hort,wurf,45,41,0.5725073880532915,med:long,3.8066624897703196,3.713572066704308
ho2,104.5,humi_hypn,humi,hypn,1,4,0,med:med,0,1.3862943611198906
ho2,104.5,humi_jone,humi,jone,1,14,0,short:med,0,2.6390573296152584
ho2,104.5,humi_lapi,humi,lapi,1,2,0,short:med,0,0.6931471805599453
ho2,104.5,humi_mont,humi,mont,1,7,0,med:med,0,1.9459101490553132
ho2,104.5,humi_pasc,humi,pasc,1,265,0.006665492869180278,med:med,0,5.579729825986222
ho2,104.5,humi_prat,humi,prat,1,162,0.25655463663557976,short:med,0,5.087596335232384
ho2,104.5,humi_psit,humi,psit,1,26,0.771689497716895,short:med,0,3.258096538021482
ho2,104.5,humi_soro,humi,soro,1,41,0.04218106995884774,short:med,0,3.713572066704308
ho2,104.5,humi_telu,humi,telu,1,102,0.03586497890295359,short:med,0,4.624972813284271
ho2,104.5,humi_wurf,humi,wurf,1,41,0.030873493975903665,med:med,0,3.713572066704308
ho2,104.5,hypn_jone,hypn,jone,4,14,0,short:med,1.3862943611198906,2.6390573296152584
ho2,104.5,hypn_lapi,hypn,lapi,4,2,0,short:med,1.3862943611198906,0.6931471805599453
ho2,104.5,hypn_mont,hypn,mont,4,7,0.3792325056433409,med:med,1.3862943611198906,1.9459101490553132
ho2,104.5,hypn_pasc,hypn,pasc,4,265,0.12274244088326836,med:med,1.3862943611198906,5.579729825986222
ho2,104.5,hypn_prat,hypn,prat,4,162,0.059506654234127265,short:med,1.3862943611198906,5.087596335232384
ho2,104.5,hypn_psit,hypn,psit,4,26,0,short:med,1.3862943611198906,3.258096538021482
ho2,104.5,hypn_soro,hypn,soro,4,41,0.13768014551560093,short:med,1.3862943611198906,3.713572066704308
ho2,104.5,hypn_telu,hypn,telu,4,102,0.15697137580794096,short:med,1.3862943611198906,4.624972813284271
ho2,104.5,hypn_wurf,hypn,wurf,4,41,0.39585766565444214,med:med,1.3862943611198906,3.713572066704308
ho2,104.5,jone_lapi,jone,lapi,14,2,0,short:short,2.6390573296152584,0.6931471805599453
ho2,104.5,jone_mont,jone,mont,14,7,0,short:med,2.6390573296152584,1.9459101490553132
ho2,104.5,jone_pasc,jone,pasc,14,265,0.205475328753302,short:med,2.6390573296152584,5.579729825986222
ho2,104.5,jone_prat,jone,prat,14,162,0.8213648049343673,short:short,2.6390573296152584,5.087596335232384
ho2,104.5,jone_psit,jone,psit,14,26,0.2971024350428513,short:short,2.6390573296152584,3.258096538021482
ho2,104.5,jone_soro,jone,soro,14,41,0.6053280550327729,short:short,2.6390573296152584,3.713572066704308
ho2,104.5,jone_telu,jone,telu,14,102,0.04087661445452051,short:short,2.6390573296152584,4.624972813284271
ho2,104.5,jone_wurf,jone,wurf,14,41,0.05946707554597819,short:med,2.6390573296152584,3.713572066704308
ho2,104.5,lapi_mont,lapi,mont,2,7,0.11382113821138207,short:med,0.6931471805599453,1.9459101490553132
ho2,104.5,lapi_pasc,lapi,pasc,2,265,0,short:med,0.6931471805599453,5.579729825986222
ho2,104.5,lapi_prat,lapi,prat,2,162,0.04633867276887871,short:short,0.6931471805599453,5.087596335232384
ho2,104.5,lapi_psit,lapi,psit,2,26,0.14498141263940523,short:short,0.6931471805599453,3.258096538021482
ho2,104.5,lapi_soro,lapi,soro,2,41,0.26008155867693694,short:short,0.6931471805599453,3.713572066704308
ho2,104.5,lapi_telu,lapi,telu,2,102,0.033041788143828965,short:short,0.6931471805599453,4.624972813284271
ho2,104.5,lapi_wurf,lapi,wurf,2,41,0,short:med,0.6931471805599453,3.713572066704308
ho2,104.5,mont_pasc,mont,pasc,7,265,0.007290028511674818,med:med,1.9459101490553132,5.579729825986222
ho2,104.5,mont_prat,mont,prat,7,162,0.03178171423008336,short:med,1.9459101490553132,5.087596335232384
ho2,104.5,mont_psit,mont,psit,7,26,0.02091232908192575,short:med,1.9459101490553132,3.258096538021482
ho2,104.5,mont_soro,mont,soro,7,41,0.14525065260241865,short:med,1.9459101490553132,3.713572066704308
ho2,104.5,mont_telu,mont,telu,7,102,0.13864846870838887,short:med,1.9459101490553132,4.624972813284271
ho2,104.5,mont_wurf,mont,wurf,7,41,0,med:med,1.9459101490553132,3.713572066704308
ho2,104.5,pasc_prat,pasc,prat,265,162,0.222496296262376,short:med,5.579729825986222,5.087596335232384
ho2,104.5,pasc_psit,pasc,psit,265,26,0.09017453141461163,short:med,5.579729825986222,3.258096538021482
ho2,104.5,pasc_soro,pasc,soro,265,41,0.25692976501807996,short:med,5.579729825986222,3.713572066704308
ho2,104.5,pasc_telu,pasc,telu,265,102,0.18555300081765191,short:med,5.579729825986222,4.624972813284271
ho2,104.5,pasc_wurf,pasc,wurf,265,41,0.13464280036302667,med:med,5.579729825986222,3.713572066704308
ho2,104.5,prat_psit,prat,psit,162,26,0.5505306634600303,short:short,5.087596335232384,3.258096538021482
ho2,104.5,prat_soro,prat,soro,162,41,0.7644756118779112,short:short,5.087596335232384,3.713572066704308
ho2,104.5,prat_telu,prat,telu,162,102,0.09493169808964153,short:short,5.087596335232384,4.624972813284271
ho2,104.5,prat_wurf,prat,wurf,162,41,0.09109308641085434,short:med,5.087596335232384,3.713572066704308
ho2,104.5,psit_soro,psit,soro,26,41,0.35257632473909895,short:short,3.258096538021482,3.713572066704308
ho2,104.5,psit_telu,psit,telu,26,102,0.08717719455109663,short:short,3.258096538021482,4.624972813284271
ho2,104.5,psit_wurf,psit,wurf,26,41,0.0449834220837938,short:med,3.258096538021482,3.713572066704308
ho2,104.5,soro_telu,soro,telu,41,102,0.17799067499217414,short:short,3.713572066704308,4.624972813284271
ho2,104.5,soro_wurf,soro,wurf,41,41,0.04523424878836835,short:med,3.713572066704308,3.713572066704308
ho2,104.5,telu_wurf,telu,wurf,102,41,0.011362362784594016,short:med,4.624972813284271,3.713572066704308
h4,133,gers_hort,gers,hort,2,17,0.6388308977035492,long:long,0.6931471805599453,2.833213344056216
h4,133,gers_hypn,gers,hypn,2,1,0,med:long,0.6931471805599453,0
h4,133,gers_jone,gers,jone,2,7,0,short:long,0.6931471805599453,1.9459101490553132
h4,133,gers_mend,gers,mend,2,1,0.6666666666666666,long:long,0.6931471805599453,0
h4,133,gers_mont,gers,mont,2,23,0,med:long,0.6931471805599453,3.1354942159291497
h4,133,gers_pasc,gers,pasc,2,113,0.18004381597291375,med:long,0.6931471805599453,4.727387818712341
h4,133,gers_prat,gers,prat,2,109,0.08644504659308705,short:long,0.6931471805599453,4.6913478822291435
h4,133,gers_psit,gers,psit,2,22,0,short:long,0.6931471805599453,3.091042453358316
h4,133,gers_pyre,gers,pyre,2,2,0,short:long,0.6931471805599453,0.6931471805599453
h4,133,gers_soro,gers,soro,2,53,0.05838611952630135,short:long,0.6931471805599453,3.970291913552122
h4,133,gers_telu,gers,telu,2,138,0,short:long,0.6931471805599453,4.927253685157205
h4,133,gers_wurf,gers,wurf,2,73,0.3487816531294792,med:long,0.6931471805599453,4.290459441148391
h4,133,hort_hypn,hort,hypn,17,1,0,med:long,2.833213344056216,0
h4,133,hort_jone,hort,jone,17,7,0.04691504041001382,short:long,2.833213344056216,1.9459101490553132
h4,133,hort_mend,hort,mend,17,1,0,long:long,2.833213344056216,0
h4,133,hort_mont,hort,mont,17,23,0.05025614660031952,med:long,2.833213344056216,3.1354942159291497
h4,133,hort_pasc,hort,pasc,17,113,0.186560641434526,med:long,2.833213344056216,4.727387818712341
h4,133,hort_prat,hort,prat,17,109,0.25737399269232697,short:long,2.833213344056216,4.6913478822291435
h4,133,hort_psit,hort,psit,17,22,0.028356426635328003,short:long,2.833213344056216,3.091042453358316
h4,133,hort_pyre,hort,pyre,17,2,0,short:long,2.833213344056216,0.6931471805599453
h4,133,hort_soro,hort,soro,17,53,0.18691297966465614,short:long,2.833213344056216,3.970291913552122
h4,133,hort_telu,hort,telu,17,138,0.09266183104333059,short:long,2.833213344056216,4.927253685157205
h4,133,hort_wurf,hort,wurf,17,73,0.48210650630118246,med:long,2.833213344056216,4.290459441148391
h4,133,hypn_jone,hypn,jone,1,7,0,short:med,0,1.9459101490553132
h4,133,hypn_mend,hypn,mend,1,1,0,med:long,0,0
h4,133,hypn_mont,hypn,mont,1,23,0,med:med,0,3.1354942159291497
h4,133,hypn_pasc,hypn,pasc,1,113,0.03248059787295199,med:med,0,4.727387818712341
h4,133,hypn_prat,hypn,prat,1,109,0,short:med,0,4.6913478822291435
h4,133,hypn_psit,hypn,psit,1,22,0,short:med,0,3.091042453358316
h4,133,hypn_pyre,hypn,pyre,1,2,0,short:med,0,0.6931471805599453
h4,133,hypn_soro,hypn,soro,1,53,0,short:med,0,3.970291913552122
h4,133,hypn_telu,hypn,telu,1,138,0.4126869053013139,short:med,0,4.927253685157205
h4,133,hypn_wurf,hypn,wurf,1,73,0.025155065472088234,med:med,0,4.290459441148391
h4,133,jone_mend,jone,mend,7,1,0,short:long,1.9459101490553132,0
h4,133,jone_mont,jone,mont,7,23,0.11271127112711266,short:med,1.9459101490553132,3.1354942159291497
h4,133,jone_pasc,jone,pasc,7,113,0.2753016926917746,short:med,1.9459101490553132,4.727387818712341
h4,133,jone_prat,jone,prat,7,109,0.23487378996869301,short:short,1.9459101490553132,4.6913478822291435
h4,133,jone_psit,jone,psit,7,22,0.01596682218766199,short:short,1.9459101490553132,3.091042453358316
h4,133,jone_pyre,jone,pyre,7,2,0,short:short,1.9459101490553132,0.6931471805599453
h4,133,jone_soro,jone,soro,7,53,0.3028159434090598,short:short,1.9459101490553132,3.970291913552122
h4,133,jone_telu,jone,telu,7,138,0.16664640959792976,short:short,1.9459101490553132,4.927253685157205
h4,133,jone_wurf,jone,wurf,7,73,0.16414242808730695,short:med,1.9459101490553132,4.290459441148391
h4,133,mend_mont,mend,mont,1,23,0,med:long,0,3.1354942159291497
h4,133,mend_pasc,mend,pasc,1,113,0.16240298936475994,med:long,0,4.727387818712341
h4,133,mend_prat,mend,prat,1,109,0.016140974381756212,short:long,0,4.6913478822291435
h4,133,mend_psit,mend,psit,1,22,0,short:long,0,3.091042453358316
h4,133,mend_pyre,mend,pyre,1,2,0,short:long,0,0.6931471805599453
h4,133,mend_soro,mend,soro,1,53,0.03291925465838508,short:long,0,3.970291913552122
h4,133,mend_telu,mend,telu,1,138,0,short:long,0,4.927253685157205
h4,133,mend_wurf,mend,wurf,1,73,0.1509303928325293,med:long,0,4.290459441148391
h4,133,mont_pasc,mont,pasc,23,113,0.10562167265315558,med:med,3.1354942159291497,4.727387818712341
h4,133,mont_prat,mont,prat,23,109,0.09195871700410951,short:med,3.1354942159291497,4.6913478822291435
h4,133,mont_psit,mont,psit,23,22,0.10255469873471479,short:med,3.1354942159291497,3.091042453358316
h4,133,mont_pyre,mont,pyre,23,2,0,short:med,3.1354942159291497,0.6931471805599453
h4,133,mont_soro,mont,soro,23,53,0.21976624016372837,short:med,3.1354942159291497,3.970291913552122
h4,133,mont_telu,mont,telu,23,138,0.28333655893168186,short:med,3.1354942159291497,4.927253685157205
h4,133,mont_wurf,mont,wurf,23,73,0.14862174452501076,med:med,3.1354942159291497,4.290459441148391
h4,133,pasc_prat,pasc,prat,113,109,0.4127506622716519,short:med,4.727387818712341,4.6913478822291435
h4,133,pasc_psit,pasc,psit,113,22,0.04682376296553015,short:med,4.727387818712341,3.091042453358316
h4,133,pasc_pyre,pasc,pyre,113,2,0,short:med,4.727387818712341,0.6931471805599453
h4,133,pasc_soro,pasc,soro,113,53,0.3280875921578109,short:med,4.727387818712341,3.970291913552122
h4,133,pasc_telu,pasc,telu,113,138,0.16500915587728548,short:med,4.727387818712341,4.927253685157205
h4,133,pasc_wurf,pasc,wurf,113,73,0.3915309356379292,med:med,4.727387818712341,4.290459441148391
h4,133,prat_psit,prat,psit,109,22,0.12012296899244468,short:short,4.6913478822291435,3.091042453358316
h4,133,prat_pyre,prat,pyre,109,2,0,short:short,4.6913478822291435,0.6931471805599453
h4,133,prat_soro,prat,soro,109,53,0.8658422839975292,short:short,4.6913478822291435,3.970291913552122
h4,133,prat_telu,prat,telu,109,138,0.21540477362046562,short:short,4.6913478822291435,4.927253685157205
h4,133,prat_wurf,prat,wurf,109,73,0.33601303213988565,short:med,4.6913478822291435,4.290459441148391
h4,133,psit_pyre,psit,pyre,22,2,0,short:short,3.091042453358316,0.6931471805599453
h4,133,psit_soro,psit,soro,22,53,0.08997168129756761,short:short,3.091042453358316,3.970291913552122
h4,133,psit_telu,psit,telu,22,138,0.4925087904777743,short:short,3.091042453358316,4.927253685157205
h4,133,psit_wurf,psit,wurf,22,73,0.03628902878266804,short:med,3.091042453358316,4.290459441148391
h4,133,pyre_soro,pyre,soro,2,53,0.06583850931677016,short:short,0.6931471805599453,3.970291913552122
h4,133,pyre_telu,pyre,telu,2,138,0,short:short,0.6931471805599453,4.927253685157205
h4,133,pyre_wurf,pyre,wurf,2,73,0,short:med,0.6931471805599453,4.290459441148391
h4,133,soro_telu,soro,telu,53,138,0.34135038406655727,short:short,3.970291913552122,4.927253685157205
h4,133,soro_wurf,soro,wurf,53,73,0.3468878085762098,short:med,3.970291913552122,4.290459441148391
h4,133,telu_wurf,telu,wurf,138,73,0.22091882336236912,short:med,4.927253685157205,4.290459441148391
wmb1,96,gers_hort,gers,hort,1,25,0,long:long,0,3.2188758248682006
wmb1,96,gers_hypn,gers,hypn,1,4,0,med:long,0,1.3862943611198906
wmb1,96,gers_lapi,gers,lapi,1,1,0,short:long,0,0
wmb1,96,gers_mont,gers,mont,1,1,0,med:long,0,0
wmb1,96,gers_muci,gers,muci,1,1,0,med:long,0,0
wmb1,96,gers_pasc,gers,pasc,1,392,0.02642280989507273,med:long,0,5.971261839790462
wmb1,96,gers_prat,gers,prat,1,31,0,short:long,0,3.4339872044851463
wmb1,96,gers_psit,gers,psit,1,19,0,short:long,0,2.9444389791664403
wmb1,96,gers_soro,gers,soro,1,24,0.13597733711048154,short:long,0,3.1780538303479458
wmb1,96,gers_telu,gers,telu,1,112,0.016115107913669102,short:long,0,4.718498871295094
wmb1,96,gers_wurf,gers,wurf,1,127,0.013717865629725656,med:long,0,4.844187086458591
wmb1,96,hort_hypn,hort,hypn,25,4,0.33149171270718236,med:long,3.2188758248682006,1.3862943611198906
wmb1,96,hort_lapi,hort,lapi,25,1,0,short:long,3.2188758248682006,0
wmb1,96,hort_mont,hort,mont,25,1,0.136986301369863,med:long,3.2188758248682006,0
wmb1,96,hort_muci,hort,muci,25,1,0.273972602739726,med:long,3.2188758248682006,0
wmb1,96,hort_pasc,hort,pasc,25,392,0.6249557588716615,med:long,3.2188758248682006,5.971261839790462
wmb1,96,hort_prat,hort,prat,25,31,0.501014070224363,short:long,3.2188758248682006,3.4339872044851463
wmb1,96,hort_psit,hort,psit,25,19,0.031397174254317095,short:long,3.2188758248682006,2.9444389791664403
wmb1,96,hort_soro,hort,soro,25,24,0.21167007690679462,short:long,3.2188758248682006,3.1780538303479458
wmb1,96,hort_telu,hort,telu,25,112,0.28975062597592194,short:long,3.2188758248682006,4.718498871295094
wmb1,96,hort_wurf,hort,wurf,25,127,0.5761092728745346,med:long,3.2188758248682006,4.844187086458591
wmb1,96,hypn_lapi,hypn,lapi,4,1,0,short:med,1.3862943611198906,0
wmb1,96,hypn_mont,hypn,mont,4,1,0,med:med,1.3862943611198906,0
wmb1,96,hypn_muci,hypn,muci,4,1,0,med:med,1.3862943611198906,0
wmb1,96,hypn_pasc,hypn,pasc,4,392,0.5307118114846077,med:med,1.3862943611198906,5.971261839790462
wmb1,96,hypn_prat,hypn,prat,4,31,0.4807532539462753,short:med,1.3862943611198906,3.4339872044851463
wmb1,96,hypn_psit,hypn,psit,4,19,0.03539823008849563,short:med,1.3862943611198906,2.9444389791664403
wmb1,96,hypn_soro,hypn,soro,4,24,0.4508670520231215,short:med,1.3862943611198906,3.1780538303479458
wmb1,96,hypn_telu,hypn,telu,4,112,0.1016501650165017,short:med,1.3862943611198906,4.718498871295094
wmb1,96,hypn_wurf,hypn,wurf,4,127,0.195723367366596,med:med,1.3862943611198906,4.844187086458591
wmb1,96,lapi_mont,lapi,mont,1,1,0,short:med,0,0
wmb1,96,lapi_muci,lapi,muci,1,1,0,short:med,0,0
wmb1,96,lapi_pasc,lapi,pasc,1,392,0.10569123958029081,short:med,0,5.971261839790462
wmb1,96,lapi_prat,lapi,prat,1,31,0.05893536121673004,short:short,0,3.4339872044851463
wmb1,96,lapi_psit,lapi,psit,1,19,0,short:short,0,2.9444389791664403
wmb1,96,lapi_soro,lapi,soro,1,24,0.06798866855524077,short:short,0,3.1780538303479458
wmb1,96,lapi_telu,lapi,telu,1,112,0.08057553956834529,short:short,0,4.718498871295094
wmb1,96,lapi_wurf,lapi,wurf,1,127,0.3566645063728666,short:med,0,4.844187086458591
wmb1,96,mont_muci,mont,muci,1,1,0,med:med,0,0
wmb1,96,mont_pasc,mont,pasc,1,392,0.008807603298357614,med:med,0,5.971261839790462
wmb1,96,mont_prat,mont,prat,1,31,0.05893536121673004,short:med,0,3.4339872044851463
wmb1,96,mont_psit,mont,psit,1,19,0.15384615384615385,short:med,0,2.9444389791664403
wmb1,96,mont_soro,mont,soro,1,24,0,short:med,0,3.1780538303479458
wmb1,96,mont_telu,mont,telu,1,112,0.43510791366906476,short:med,0,4.718498871295094
wmb1,96,mont_wurf,mont,wurf,1,127,0.027435731259451313,med:med,0,4.844187086458591
wmb1,96,muci_pasc,muci,pasc,1,392,0.14092165277372104,med:med,0,5.971261839790462
wmb1,96,muci_prat,muci,prat,1,31,0.2946768060836502,short:med,0,3.4339872044851463
wmb1,96,muci_psit,muci,psit,1,19,0,short:med,0,2.9444389791664403
wmb1,96,muci_soro,muci,soro,1,24,0,short:med,0,3.1780538303479458
wmb1,96,muci_telu,muci,telu,1,112,0.09669064748201439,short:med,0,4.718498871295094
wmb1,96,muci_wurf,muci,wurf,1,127,0.21948585007561028,med:med,0,4.844187086458591
wmb1,96,pasc_prat,pasc,prat,392,31,0.5816495276066984,short:med,5.971261839790462,3.4339872044851463
wmb1,96,pasc_psit,pasc,psit,392,19,0.021401774641808813,short:med,5.971261839790462,2.9444389791664403
wmb1,96,pasc_soro,pasc,soro,392,24,0.36569779039002204,short:med,5.971261839790462,3.1780538303479458
wmb1,96,pasc_telu,pasc,telu,392,112,0.22003660768761435,short:med,5.971261839790462,4.718498871295094
wmb1,96,pasc_wurf,pasc,wurf,392,127,0.4402016753320803,med:med,5.971261839790462,4.844187086458591
wmb1,96,prat_psit,prat,psit,31,19,0.0586565752128666,short:short,3.4339872044851463,2.9444389791664403
wmb1,96,prat_soro,prat,soro,31,24,0.38595739402072793,short:short,3.4339872044851463,3.1780538303479458
wmb1,96,prat_telu,prat,telu,31,112,0.27837128060802896,short:short,3.4339872044851463,4.718498871295094
wmb1,96,prat_wurf,prat,wurf,31,127,0.3872480291872228,short:med,3.4339872044851463,4.844187086458591
wmb1,96,psit_soro,psit,soro,19,24,0,short:short,2.9444389791664403,3.1780538303479458
wmb1,96,psit_telu,psit,telu,19,112,0.1715915894762794,short:short,2.9444389791664403,4.718498871295094
wmb1,96,psit_wurf,psit,wurf,19,127,0.008024972196946756,short:med,2.9444389791664403,4.844187086458591
wmb1,96,soro_telu,soro,telu,24,112,0.08916250928776137,short:short,3.1780538303479458,4.718498871295094
wmb1,96,soro_wurf,soro,wurf,24,127,0.28094739091886867,short:med,3.1780538303479458,4.844187086458591
wmb1,96,telu_wurf,telu,wurf,112,127,0.28715137528377765,short:med,4.718498871295094,4.844187086458591
