year;sample_number;size;ecto-mites_xs;ecto-mites_s;ecto-mites_m;ecto-mites_l;tracheal-mites;parasite_apicystis;parasite_nosema;parasite_crithidia;parasitoid_braconidae_larvae;parasitoid_conopidae_ventral_egg;parasitoid_conopidae_ventral_larvae;parasitoid_conopidae_dorsal_egg;parasitoid_conopidae_dorsal_larvae;parasitoid_conopidae_dead_larvae;nematode;ovary_development;fatbody_look;comment;dissector
2011;3344;3.6;0;0;0;1;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3345;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3346;3.5;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3347;3.5;0;0;3;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3348;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3349;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3350;4.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3351;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3352;3.5;0;0;1;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3353;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3354;3.4;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3355;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3356;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3357;3.8;5;1;0;4;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3358;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3359;3.5;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3360;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3361;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3362;3.3;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3363;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;3364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3365;3.9;1;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3366;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3367;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3368;3.6;0;1;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3369;3.5;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3370;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3371;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3372;4.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3374;3.3;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3375;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3376;3.4;4;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;xs Milben hingen an L Milbe;S
2011;3377;3.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3378;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3380;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3379;3.3;1;0;0;0;0;NA;NA;NA;0;0;0;0;1;1;0;0;normal;;NA
2011;3381;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3382;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3383;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3384;3.4;0;1;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3385;3.8;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3386;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3387;3.6;0;0;0;6;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3388;3.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3390;4.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3391;3.5;0;0;1;1;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3392;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3394;3.5;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3395;3.6;0;0;0;0;0;NA;NA;NA;0;0;1;0;0;0;0;0;normal;nicht 100% sicher ob Larve;S
2011;3396;3.4;7;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3398;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3393;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3397;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3399;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3400;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3401;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3402;3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3403;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3404;3.2;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3405;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;3406;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3407;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3408;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3409;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3410;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3411;3.4;0;0;1;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3412;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3413;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3414;3.2;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3415;3.6;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3416;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3417;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3418;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3419;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3420;4.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3421;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3422;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;wei§, aufgelšst;;NA
2011;3423;3.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3424;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3425;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3426;2.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;normal;;NA
2011;3427;3.7;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3428;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3429;3.8;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3430;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3431;3.1;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3432;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3433;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3434;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3435;3.7;0;0;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3436;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3437;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3438;3.7;0;1;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3439;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3440;3.4;1;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3441;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3443;3.7;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3444;4.2;0;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3445;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3446;3.9;0;2;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3447;3.8;0;1;1;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3448;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3449;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3451;3;0;0;1;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3452;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3453;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3454;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3450;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3458;4;0;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3459;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3460;3.3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3461;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3457;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3462;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3463;3.9;0;0;0;4;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3464;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3465;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3466;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3467;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3468;3.5;0;0;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3469;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3470;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3472;3.7;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3471;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3473;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3476;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3477;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3474;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3478;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3479;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3480;3.9;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3481;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3482;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3483;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3484;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3485;3.9;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3486;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3487;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3488;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3489;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3490;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3491;3.9;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3492;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3493;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3495;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3496.1;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3496.2;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3497;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3498;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3499;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3500;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3501;3.4;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3502;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3503;3.8;16;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3504;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3505;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3506;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3509;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3510;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3511;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3512;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3513;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3514;3.9;1;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3515;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3516;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3517;3.7;1;0;0;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;xs Milben hingen an einer L Milbe;S
2011;3520;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3518;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3519;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3522;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3523;4.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3524;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3525;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3526;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3527;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3528;4.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3529;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3530;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3531;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3532;2.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3533;3.6;6;1;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3534;3.4;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3536;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3539;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3540;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3544;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3541;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3542;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3543;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3545;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3546;3.8;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3547;2.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3549;4.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3550;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3551;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3553;2.9;4;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3554;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3557;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3561;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3563;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3565;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3566;3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;NA
2011;3567;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3570;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3569;3.8;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3573;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3574;4.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3576;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
2011;3579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3577;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3578;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3580;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3581;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3585;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;F
2011;3586;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3589;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3588;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;B
2011;3590;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2011;3592;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2011;3593;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;braun gepunktet;;S
