"Stationsname"	"date"	"elevation"	"Messortname"	"Lat"	"Lon"	"year"	"T_meanday"	"stdDate"	"Daynumber"
"Hirsch Gipfel"	"28.01.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	NA	28.01.12	15367
"Hirsch Gipfel"	"29.01.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.28	29.01.12	15368
"Hirsch Gipfel"	"30.01.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-8.44	30.01.12	15369
"Hirsch Gipfel"	"31.01.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-11.16	31.01.12	15370
"Hirsch Gipfel"	"01.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-15.04	01.02.12	15371
"Hirsch Gipfel"	"02.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-17.7	02.02.12	15372
"Hirsch Gipfel"	"03.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-20.84	03.02.12	15373
"Hirsch Gipfel"	"04.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-24.13	04.02.12	15374
"Hirsch Gipfel"	"05.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-22.66	05.02.12	15375
"Hirsch Gipfel"	"06.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-20.99	06.02.12	15376
"Hirsch Gipfel"	"07.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-16.69	07.02.12	15377
"Hirsch Gipfel"	"08.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-7.26	08.02.12	15378
"Hirsch Gipfel"	"09.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-14.77	09.02.12	15379
"Hirsch Gipfel"	"10.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-20.94	10.02.12	15380
"Hirsch Gipfel"	"11.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-19.12	11.02.12	15381
"Hirsch Gipfel"	"12.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-15.59	12.02.12	15382
"Hirsch Gipfel"	"13.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-15.27	13.02.12	15383
"Hirsch Gipfel"	"14.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-13.65	14.02.12	15384
"Hirsch Gipfel"	"15.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-11.51	15.02.12	15385
"Hirsch Gipfel"	"16.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-12.42	16.02.12	15386
"Hirsch Gipfel"	"17.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-8.15	17.02.12	15387
"Hirsch Gipfel"	"18.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.44	18.02.12	15388
"Hirsch Gipfel"	"19.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-6.66	19.02.12	15389
"Hirsch Gipfel"	"20.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-12.1	20.02.12	15390
"Hirsch Gipfel"	"21.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.63	21.02.12	15391
"Hirsch Gipfel"	"22.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.33	22.02.12	15392
"Hirsch Gipfel"	"23.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-1.69	23.02.12	15393
"Hirsch Gipfel"	"24.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.89	24.02.12	15394
"Hirsch Gipfel"	"25.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.22	25.02.12	15395
"Hirsch Gipfel"	"26.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-8.24	26.02.12	15396
"Hirsch Gipfel"	"27.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-9.92	27.02.12	15397
"Hirsch Gipfel"	"28.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.57	28.02.12	15398
"Hirsch Gipfel"	"29.02.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.16	29.02.12	15399
"Hirsch Gipfel"	"01.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.35	01.03.12	15400
"Hirsch Gipfel"	"02.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.76	02.03.12	15401
"Hirsch Gipfel"	"03.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.62	03.03.12	15402
"Hirsch Gipfel"	"04.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-0.13	04.03.12	15403
"Hirsch Gipfel"	"05.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.39	05.03.12	15404
"Hirsch Gipfel"	"06.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-8.75	06.03.12	15405
"Hirsch Gipfel"	"07.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.79	07.03.12	15406
"Hirsch Gipfel"	"08.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-6.98	08.03.12	15407
"Hirsch Gipfel"	"09.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-8.87	09.03.12	15408
"Hirsch Gipfel"	"10.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.85	10.03.12	15409
"Hirsch Gipfel"	"11.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.48	11.03.12	15410
"Hirsch Gipfel"	"12.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.37	12.03.12	15411
"Hirsch Gipfel"	"13.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.73	13.03.12	15412
"Hirsch Gipfel"	"14.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.39	14.03.12	15413
"Hirsch Gipfel"	"15.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.02	15.03.12	15414
"Hirsch Gipfel"	"16.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.98	16.03.12	15415
"Hirsch Gipfel"	"17.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.77	17.03.12	15416
"Hirsch Gipfel"	"18.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	1.43	18.03.12	15417
"Hirsch Gipfel"	"19.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.6	19.03.12	15418
"Hirsch Gipfel"	"20.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.35	20.03.12	15419
"Hirsch Gipfel"	"21.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.06	21.03.12	15420
"Hirsch Gipfel"	"22.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.24	22.03.12	15421
"Hirsch Gipfel"	"23.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.47	23.03.12	15422
"Hirsch Gipfel"	"24.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.37	24.03.12	15423
"Hirsch Gipfel"	"25.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.13	25.03.12	15424
"Hirsch Gipfel"	"26.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.34	26.03.12	15425
"Hirsch Gipfel"	"27.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-0.16	27.03.12	15426
"Hirsch Gipfel"	"28.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.57	28.03.12	15427
"Hirsch Gipfel"	"29.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-0.01	29.03.12	15428
"Hirsch Gipfel"	"30.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.89	30.03.12	15429
"Hirsch Gipfel"	"31.03.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.39	31.03.12	15430
"Hirsch Gipfel"	"01.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-8.1	01.04.12	15431
"Hirsch Gipfel"	"02.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0	02.04.12	15432
"Hirsch Gipfel"	"03.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.1	03.04.12	15433
"Hirsch Gipfel"	"04.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.24	04.04.12	15434
"Hirsch Gipfel"	"05.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.3	05.04.12	15435
"Hirsch Gipfel"	"06.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-0.98	06.04.12	15436
"Hirsch Gipfel"	"07.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-3.81	07.04.12	15437
"Hirsch Gipfel"	"08.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-11.35	08.04.12	15438
"Hirsch Gipfel"	"09.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-7.55	09.04.12	15439
"Hirsch Gipfel"	"10.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.76	10.04.12	15440
"Hirsch Gipfel"	"11.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-1.21	11.04.12	15441
"Hirsch Gipfel"	"12.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.03	12.04.12	15442
"Hirsch Gipfel"	"13.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-3.56	13.04.12	15443
"Hirsch Gipfel"	"14.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.99	14.04.12	15444
"Hirsch Gipfel"	"15.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.83	15.04.12	15445
"Hirsch Gipfel"	"16.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.6	16.04.12	15446
"Hirsch Gipfel"	"17.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-6.2	17.04.12	15447
"Hirsch Gipfel"	"18.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-3.7	18.04.12	15448
"Hirsch Gipfel"	"19.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-0.91	19.04.12	15449
"Hirsch Gipfel"	"20.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-3.21	20.04.12	15450
"Hirsch Gipfel"	"21.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-1.86	21.04.12	15451
"Hirsch Gipfel"	"22.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.8	22.04.12	15452
"Hirsch Gipfel"	"23.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-2.2	23.04.12	15453
"Hirsch Gipfel"	"24.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-1.99	24.04.12	15454
"Hirsch Gipfel"	"25.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.02	25.04.12	15455
"Hirsch Gipfel"	"26.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.2	26.04.12	15456
"Hirsch Gipfel"	"27.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.42	27.04.12	15457
"Hirsch Gipfel"	"28.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.34	28.04.12	15458
"Hirsch Gipfel"	"29.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.45	29.04.12	15459
"Hirsch Gipfel"	"30.04.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	7.95	30.04.12	15460
"Hirsch Gipfel"	"01.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.09	01.05.12	15461
"Hirsch Gipfel"	"02.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.07	02.05.12	15462
"Hirsch Gipfel"	"03.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.54	03.05.12	15463
"Hirsch Gipfel"	"04.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.44	04.05.12	15464
"Hirsch Gipfel"	"05.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.95	05.05.12	15465
"Hirsch Gipfel"	"06.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	1.27	06.05.12	15466
"Hirsch Gipfel"	"07.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.51	07.05.12	15467
"Hirsch Gipfel"	"08.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.43	08.05.12	15468
"Hirsch Gipfel"	"09.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.75	09.05.12	15469
"Hirsch Gipfel"	"10.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.54	10.05.12	15470
"Hirsch Gipfel"	"11.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.66	11.05.12	15471
"Hirsch Gipfel"	"12.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.42	12.05.12	15472
"Hirsch Gipfel"	"13.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.68	13.05.12	15473
"Hirsch Gipfel"	"14.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-3.62	14.05.12	15474
"Hirsch Gipfel"	"15.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-0.53	15.05.12	15475
"Hirsch Gipfel"	"16.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-5.93	16.05.12	15476
"Hirsch Gipfel"	"17.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	-4.05	17.05.12	15477
"Hirsch Gipfel"	"18.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.46	18.05.12	15478
"Hirsch Gipfel"	"19.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.4	19.05.12	15479
"Hirsch Gipfel"	"20.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.75	20.05.12	15480
"Hirsch Gipfel"	"21.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.9	21.05.12	15481
"Hirsch Gipfel"	"22.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.43	22.05.12	15482
"Hirsch Gipfel"	"23.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.87	23.05.12	15483
"Hirsch Gipfel"	"24.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.32	24.05.12	15484
"Hirsch Gipfel"	"25.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.37	25.05.12	15485
"Hirsch Gipfel"	"26.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.62	26.05.12	15486
"Hirsch Gipfel"	"27.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.45	27.05.12	15487
"Hirsch Gipfel"	"28.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.77	28.05.12	15488
"Hirsch Gipfel"	"29.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.18	29.05.12	15489
"Hirsch Gipfel"	"30.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.98	30.05.12	15490
"Hirsch Gipfel"	"31.05.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.07	31.05.12	15491
"Hirsch Gipfel"	"01.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.75	01.06.12	15492
"Hirsch Gipfel"	"02.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.75	02.06.12	15493
"Hirsch Gipfel"	"03.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.03	03.06.12	15494
"Hirsch Gipfel"	"04.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	1.91	04.06.12	15495
"Hirsch Gipfel"	"05.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	1.24	05.06.12	15496
"Hirsch Gipfel"	"06.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.4	06.06.12	15497
"Hirsch Gipfel"	"07.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	10.68	07.06.12	15498
"Hirsch Gipfel"	"08.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.32	08.06.12	15499
"Hirsch Gipfel"	"09.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.96	09.06.12	15500
"Hirsch Gipfel"	"10.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.24	10.06.12	15501
"Hirsch Gipfel"	"11.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.02	11.06.12	15502
"Hirsch Gipfel"	"12.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.1	12.06.12	15503
"Hirsch Gipfel"	"13.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	1.16	13.06.12	15504
"Hirsch Gipfel"	"14.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.15	14.06.12	15505
"Hirsch Gipfel"	"15.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	10.9	15.06.12	15506
"Hirsch Gipfel"	"16.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	15.04	16.06.12	15507
"Hirsch Gipfel"	"17.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	13.02	17.06.12	15508
"Hirsch Gipfel"	"18.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	15.33	18.06.12	15509
"Hirsch Gipfel"	"19.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	14.39	19.06.12	15510
"Hirsch Gipfel"	"20.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	14.57	20.06.12	15511
"Hirsch Gipfel"	"21.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.89	21.06.12	15512
"Hirsch Gipfel"	"22.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.62	22.06.12	15513
"Hirsch Gipfel"	"23.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	7.57	23.06.12	15514
"Hirsch Gipfel"	"24.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.18	24.06.12	15515
"Hirsch Gipfel"	"25.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.08	25.06.12	15516
"Hirsch Gipfel"	"26.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.64	26.06.12	15517
"Hirsch Gipfel"	"27.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.2	27.06.12	15518
"Hirsch Gipfel"	"28.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	13.23	28.06.12	15519
"Hirsch Gipfel"	"29.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	15.39	29.06.12	15520
"Hirsch Gipfel"	"30.06.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	18.79	30.06.12	15521
"Hirsch Gipfel"	"01.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	13.7	01.07.12	15522
"Hirsch Gipfel"	"02.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	16.16	02.07.12	15523
"Hirsch Gipfel"	"03.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.88	03.07.12	15524
"Hirsch Gipfel"	"04.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.16	04.07.12	15525
"Hirsch Gipfel"	"05.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	13.97	05.07.12	15526
"Hirsch Gipfel"	"06.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.45	06.07.12	15527
"Hirsch Gipfel"	"07.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.55	07.07.12	15528
"Hirsch Gipfel"	"08.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.33	08.07.12	15529
"Hirsch Gipfel"	"09.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.53	09.07.12	15530
"Hirsch Gipfel"	"10.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.85	10.07.12	15531
"Hirsch Gipfel"	"11.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.15	11.07.12	15532
"Hirsch Gipfel"	"12.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.33	12.07.12	15533
"Hirsch Gipfel"	"13.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.87	13.07.12	15534
"Hirsch Gipfel"	"14.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.72	14.07.12	15535
"Hirsch Gipfel"	"15.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.69	15.07.12	15536
"Hirsch Gipfel"	"16.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.43	16.07.12	15537
"Hirsch Gipfel"	"17.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.75	17.07.12	15538
"Hirsch Gipfel"	"18.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.57	18.07.12	15539
"Hirsch Gipfel"	"19.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.43	19.07.12	15540
"Hirsch Gipfel"	"20.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.61	20.07.12	15541
"Hirsch Gipfel"	"21.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	3.68	21.07.12	15542
"Hirsch Gipfel"	"22.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	1.35	22.07.12	15543
"Hirsch Gipfel"	"23.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.7	23.07.12	15544
"Hirsch Gipfel"	"24.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	13.97	24.07.12	15545
"Hirsch Gipfel"	"25.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.58	25.07.12	15546
"Hirsch Gipfel"	"26.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.52	26.07.12	15547
"Hirsch Gipfel"	"27.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	15.85	27.07.12	15548
"Hirsch Gipfel"	"28.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	14.61	28.07.12	15549
"Hirsch Gipfel"	"29.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.25	29.07.12	15550
"Hirsch Gipfel"	"30.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	7.21	30.07.12	15551
"Hirsch Gipfel"	"31.07.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	10.18	31.07.12	15552
"Hirsch Gipfel"	"01.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	14.13	01.08.12	15553
"Hirsch Gipfel"	"02.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	13.75	02.08.12	15554
"Hirsch Gipfel"	"03.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	10.49	03.08.12	15555
"Hirsch Gipfel"	"04.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.16	04.08.12	15556
"Hirsch Gipfel"	"05.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	14.69	05.08.12	15557
"Hirsch Gipfel"	"06.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.38	06.08.12	15558
"Hirsch Gipfel"	"07.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.9	07.08.12	15559
"Hirsch Gipfel"	"08.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	7.64	08.08.12	15560
"Hirsch Gipfel"	"09.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.14	09.08.12	15561
"Hirsch Gipfel"	"10.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	7.33	10.08.12	15562
"Hirsch Gipfel"	"11.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	5.35	11.08.12	15563
"Hirsch Gipfel"	"12.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.84	12.08.12	15564
"Hirsch Gipfel"	"13.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	8.18	13.08.12	15565
"Hirsch Gipfel"	"14.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.81	14.08.12	15566
"Hirsch Gipfel"	"15.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	13.21	15.08.12	15567
"Hirsch Gipfel"	"16.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.75	16.08.12	15568
"Hirsch Gipfel"	"17.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.08	17.08.12	15569
"Hirsch Gipfel"	"18.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	15.01	18.08.12	15570
"Hirsch Gipfel"	"19.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	18.36	19.08.12	15571
"Hirsch Gipfel"	"20.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	19.43	20.08.12	15572
"Hirsch Gipfel"	"21.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	16.23	21.08.12	15573
"Hirsch Gipfel"	"22.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	16.04	22.08.12	15574
"Hirsch Gipfel"	"23.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	14.71	23.08.12	15575
"Hirsch Gipfel"	"24.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.88	24.08.12	15576
"Hirsch Gipfel"	"25.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	10.02	25.08.12	15577
"Hirsch Gipfel"	"26.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	4.27	26.08.12	15578
"Hirsch Gipfel"	"27.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.48	27.08.12	15579
"Hirsch Gipfel"	"28.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	12.77	28.08.12	15580
"Hirsch Gipfel"	"29.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.26	29.08.12	15581
"Hirsch Gipfel"	"30.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	11.64	30.08.12	15582
"Hirsch Gipfel"	"31.08.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	0.88	31.08.12	15583
"Hirsch Gipfel"	"01.09.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	2.91	01.09.12	15584
"Hirsch Gipfel"	"02.09.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.23	02.09.12	15585
"Hirsch Gipfel"	"03.09.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.63	03.09.12	15586
"Hirsch Gipfel"	"04.09.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.89	04.09.12	15587
"Hirsch Gipfel"	"05.09.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	9.83	05.09.12	15588
"Hirsch Gipfel"	"06.09.2012"	1991	"Steinernes Meer"	47.498	12.92	"2012"	6.45	06.09.12	15589
