year;sample_number;size;ecto-mites_xs;ecto-mites_s;ecto-mites_m;ecto-mites_l;tracheal-mites;parasite_apicystis;parasite_nosema;parasite_crithidia;parasitoid_braconidae_larvae;parasitoid_conopidae_ventral_egg;parasitoid_conopidae_ventral_larvae;parasitoid_conopidae_dorsal_egg;parasitoid_conopidae_dorsal_larvae;parasitoid_conopidae_dead_larvae;nematode;ovary_development;fatbody_look;comment;dissector
2012;282;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;217;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;218;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;219;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;220;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;221;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;222;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;223;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;224;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;283;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;284;3.3;0;0;0;0;0;0;1ind;0;0;0;0;0;0;0;0;0;normal;;S
2012;285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;302;3.3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;normal;;S
2012;303;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;304;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;305;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;306;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;307;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;308;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;309;3.8;0;2;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;310;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;312;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;313;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;314;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;315;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;316;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;317;3.2;0;0;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;318;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;319;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;320;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;321;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;322;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;323;4.1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;1;normal;;S
2012;286;3;1;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;287;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;288;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;289;3.5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;normal;;S
2012;290;3.4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;normal;;S
2012;291;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;292;3.3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;293;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;294;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;295;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;296;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;297;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;298;3.3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;299;2.8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;300;3.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;301;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;324;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;325;3.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;326;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;327;4.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;328;3.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;329;3.8;0;1;0;3;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;330;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;331;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;332;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;334;3.4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;normal;;S
2012;333;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;335;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;336;2.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;337;2.9;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;338;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;339;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;340;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;341;3.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;342;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;343;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;344;3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;345;3.4;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;346;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;347;3.3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;348;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;349;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;1;normal;;S
2012;350;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;351;3;1;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;352;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;353;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;354;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;360;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;355;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;356;3.1;0;2;1;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;357;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;358;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;359;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;361;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;362;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;363;3.3;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;364;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;365;2.9;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;366;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;367;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;368;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;369;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;370;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;371;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, fast nicht vorhanden;;S
2012;372;3.4;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;373;3.4;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;1;teils aufgelšst;;S
2012;374;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;375;3.1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;normal;;S
2012;376;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;377;3.2;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;378;3.6;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;379;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;382;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;wei§ ;;S
2012;383;3.2;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;384;3.2;1red;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;381;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;387;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;388;2.9;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;389;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;390;3.1;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;392;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;393;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;394;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;wei§;;S
2012;380;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;395;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;396;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;397;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;398;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;399;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;400;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;401;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;402;3.1;0;0;0;0;3;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;403;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;404;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;482;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;teils aufgelšst;;S
2012;483;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;484;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;485;3.1;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;486;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, teils aufgelšst;;S
2012;487;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;488;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;489;3.2;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;teils aufgelšst;;S
2012;490;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;gelb, aufgelšst;;S
2012;491;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;492;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;hellgelb;;S
2012;493;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;405;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;406;3.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wei§lich;;S
2012;407;3.3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;408;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;409;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;410;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;411;3.7;0;0;0;0;1;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb, teils vergrš§ert;;S
2012;412;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;413;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;414;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;415;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;416;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;417;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;418;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;419;3.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;420;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;gelb, teils aufgelšst;;S
2012;421;3.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;422;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;423;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;normal;;S
2012;424;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;milchig-wei§, komplett aufgelšst;;S
2012;425;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;426;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;gelb, teils aufgelšst;;S
2012;427;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;braun gepunkted;;S
2012;429;3.3;0;0;0;1;0;NA;NA;NA;0;0;0;0;1;0;0;1;hellgelb, vergrš§ert;;S
2012;430;3.2;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;428;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;431;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;432;3.9;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;433;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;434;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;435;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;436;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;437;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;438;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;439;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;440;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;441;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;494;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;495;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;496;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, aufgelšst;;S
2012;497;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, teils aufgelšst;;S
2012;498;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb;;S
2012;499;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;500;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;501;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;502;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;455;3.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;442;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;443;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;444;3.7;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;445;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
2012;446;3.4;0;0;0;0;0;NA;NA;NA;0;0;1;0;0;0;0;0;normal;;S
2012;447;3.5;0;1orange;1;2;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;448;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;449;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;450;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;451;3.7;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;0;vergrš§ert (Fettaugen);;S
2012;452;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;453;4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;454;3.8;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;456;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;457;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;458;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;braun gepunkted;;S
2012;459;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;1;0;0;1;hellgelb, teils vergrš§ert;;S
2012;460;3.5;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;461;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;462;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted;;S
2012;463;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;464;3.3;0;1red;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;465;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;466;3.3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;normal;;S
2012;467;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;468;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;469;3.5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;470;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;471;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;472;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;braun gepunkted;;S
2012;473;3.2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;normal;;S
2012;474;3.4;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;hellgelb, aufgelšst;;S
2012;475;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, teils aufgelšst;;S
2012;476;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, aufgelšst;;S
2012;477;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;479;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;normal;;S
2012;480;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;481;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;522;2.9;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;523;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;524;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;wei§lich, braun gepunkted, teils aufgelšst;;S
2012;525;3.3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2012;527;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;528;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;529;3.6;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;530;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;531;3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;532;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;533;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;534;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;503;2.7;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;normal;;S
2012;504;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;505;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;506;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;braun gepunkted ;;S
2012;507;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;508;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;509;3.3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;510;3.8;0;1;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;511;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;512;3.6;0;0;0;1;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;513;3.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;normal;;S
2012;514;2.9;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;515;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;516;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;517;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;518;3.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;normal;;S
2012;519;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;;S
2012;520;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;2;normal;;S
2012;521;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;535;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;537;3.5;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;536;3.2;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;hellgelb;;S
2012;538;3.4;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;539;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted ;;S
2012;540;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;541;3.2;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;542;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;braun gepunkted, teils aufgelšst;;S
2012;941;3.8;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;543;2.9;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;544;3.3;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;normal;;S
2012;545;3;0;0;0;0;2;NA;NA;NA;0;0;0;0;0;0;0;1;normal;;S
