site1,site2,metric,metric.class,value,elev1,elev2,man1,man2,lon1,lat1,lon2,lat2,elev.diff,mean.elev,man.diff,year
t4,wma1,WN.rich,WN.partition,0.13395616239485364,641,766,mowing,grasing,12.942383,47.612417,12.924383,47.596033,125,703.5,TRUE,2012
t4,wma2,OS,aggregate,0.06598154747552848,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,OS.repl,OS.partition,0.05186250647365741,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,OS.rich,OS.partition,0.014119041001871068,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,S,aggregate,0.6194421955015145,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,ST,aggregate,0.8902734820924061,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,ST.h,ST.partition,0.01402091286712864,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,ST.l,ST.partition,0.7823112018793695,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,ST.lh,ST.partition,0.09394136734590794,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,WN,aggregate,0.9562550295679345,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,WN.repl,WN.partition,0.6250179573737445,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma2,WN.rich,WN.partition,0.33123707219418996,641,1245,mowing,grasing,12.942383,47.612417,12.940933,47.583517,604,943,TRUE,2012
t4,wma3,OS,aggregate,0.08702665900562939,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,OS.repl,OS.partition,0.0573801289552615,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,OS.rich,OS.partition,0.029646530050367898,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,S,aggregate,0.6174709183904548,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,ST,aggregate,0.8548660192298548,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,ST.h,ST.partition,0.008748969058681165,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,ST.l,ST.partition,0.7508671089212738,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,ST.lh,ST.partition,0.09524994124989981,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,WN,aggregate,0.9418926782354843,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,WN.repl,WN.partition,0.7650518519854173,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma3,WN.rich,WN.partition,0.17684082625006695,641,1423,mowing,grasing,12.942383,47.612417,12.943317,47.5778,782,1032,TRUE,2012
t4,wma4,OS,aggregate,0.009953580377143464,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,OS.repl,OS.partition,0,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,OS.rich,OS.partition,0.009953580377143464,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,S,aggregate,0.6840251516801502,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,ST,aggregate,0.9629487087125022,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,ST.h,ST.partition,0.0035952750780336986,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,ST.l,ST.partition,0.7226090510375544,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,ST.lh,ST.partition,0.2367443825969141,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,WN,aggregate,0.9729022890896457,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,WN.repl,WN.partition,0.8494945574963528,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma4,WN.rich,WN.partition,0.12340773159329288,641,1773,mowing,none,12.942383,47.612417,12.923983,47.574517,1132,1207,TRUE,2012
t4,wma5,OS,aggregate,0.017281961467855694,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,OS.repl,OS.partition,0,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,OS.rich,OS.partition,0.017281961467855694,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,S,aggregate,0.8075290844544224,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,ST,aggregate,0.9707735373674056,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,ST.h,ST.partition,0.02415943468729682,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,ST.l,ST.partition,0.3236949075636368,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,ST.lh,ST.partition,0.622919195116472,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,WN,aggregate,0.9880554988352612,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,WN.repl,WN.partition,0.8867470121879069,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wma5,WN.rich,WN.partition,0.10130848664735446,641,2032,mowing,none,12.942383,47.612417,12.930633,47.5683,1391,1336.5,TRUE,2012
t4,wmb1,OS,aggregate,0.05645643950704519,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,OS.repl,OS.partition,0.03186989934992663,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,OS.rich,OS.partition,0.024586540157118558,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,S,aggregate,0.6065622329475735,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,ST,aggregate,0.7678783639242099,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,ST.h,ST.partition,0.013820950135157752,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,ST.l,ST.partition,0.6912417993217409,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,ST.lh,ST.partition,0.06281561446731124,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,WN,aggregate,0.8243348034312551,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,WN.repl,WN.partition,0.5953315157026547,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb1,WN.rich,WN.partition,0.22900328772860035,641,960,mowing,grasing,12.942383,47.612417,12.94405,47.590483,319,800.5,TRUE,2012
t4,wmb2,OS,aggregate,0.08029104371154007,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,OS.repl,OS.partition,0.04848271252602035,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,OS.rich,OS.partition,0.03180833118551972,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,S,aggregate,0.6423479652131531,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,ST,aggregate,0.8434578970160664,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,ST.h,ST.partition,0.010726758615296195,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,ST.l,ST.partition,0.7319790855372756,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,ST.lh,ST.partition,0.10075205286349462,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,WN,aggregate,0.9237489407276065,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,WN.repl,WN.partition,0.5870156070128572,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb2,WN.rich,WN.partition,0.3367333337147494,641,1140,mowing,grasing,12.942383,47.612417,12.955817,47.57715,499,890.5,TRUE,2012
t4,wmb3,OS,aggregate,0.10750601296073575,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,OS.repl,OS.partition,0.06983283104447752,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,OS.rich,OS.partition,0.03767318191625823,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,S,aggregate,0.634574275909357,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,ST,aggregate,0.8451916624450837,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,ST.h,ST.partition,0.01713941403548327,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,ST.l,ST.partition,0.7102990250056834,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,ST.lh,ST.partition,0.11775322340391699,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,WN,aggregate,0.9526976754058195,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,WN.repl,WN.partition,0.5807605482419984,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb3,WN.rich,WN.partition,0.371937127163821,641,1420,mowing,grasing,12.942383,47.612417,12.962033,47.569167,779,1030.5,TRUE,2012
t4,wmb4,OS,aggregate,0.04832234549428452,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,OS.repl,OS.partition,0.030663936304100584,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,OS.rich,OS.partition,0.01765840919018393,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,S,aggregate,0.6952070307592394,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,ST,aggregate,0.9364007595469982,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,ST.h,ST.partition,0.024864654203969667,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,ST.l,ST.partition,0.6817606563141355,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,ST.lh,ST.partition,0.22977544902889305,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,WN,aggregate,0.9847231050412827,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,WN.repl,WN.partition,0.5864226426916724,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb4,WN.rich,WN.partition,0.3983004623496103,641,1655,mowing,grasing,12.942383,47.612417,12.9406,47.571617,1014,1148,TRUE,2012
t4,wmb5,OS,aggregate,0.04458798471583828,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,OS.repl,OS.partition,0.010898362233057395,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,OS.rich,OS.partition,0.03368962248278089,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,S,aggregate,0.6969524728409257,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,ST,aggregate,0.9235126415229677,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,ST.h,ST.partition,0.055806257939239705,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,ST.l,ST.partition,0.5724104772019369,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,ST.lh,ST.partition,0.2952959063817911,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,WN,aggregate,0.968100626238806,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,WN.repl,WN.partition,0.656993400363352,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t4,wmb5,WN.rich,WN.partition,0.31110722587545403,641,1813,mowing,none,12.942383,47.612417,12.93625,47.571583,1172,1227,TRUE,2012
t5,wma1,OS,aggregate,0.0958729615826019,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,OS.repl,OS.partition,0.0537974669502605,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,OS.rich,OS.partition,0.0420754946323414,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,S,aggregate,0.5391972659292193,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,ST,aggregate,0.810819248454589,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,ST.h,ST.partition,0.016206545344353694,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,ST.l,ST.partition,0.7412450344859766,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,ST.lh,ST.partition,0.05336766862425876,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,WN,aggregate,0.9066922100371909,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,WN.repl,WN.partition,0.8043768755299443,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma1,WN.rich,WN.partition,0.10231533450724661,746,766,mowing,grasing,12.946317,47.604817,12.924383,47.596033,20,756,TRUE,2012
t5,wma2,OS,aggregate,0.08796260465788694,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,OS.repl,OS.partition,0.038250482052795555,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,OS.rich,OS.partition,0.049712122605091384,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,S,aggregate,0.5797947758468343,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,ST,aggregate,0.8441101591310436,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,ST.h,ST.partition,0.014886217120833769,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,ST.l,ST.partition,0.7738128876032397,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,ST.lh,ST.partition,0.05541105440697015,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,WN,aggregate,0.9320727637889306,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,WN.repl,WN.partition,0.549651336257394,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma2,WN.rich,WN.partition,0.3824214275315365,746,1245,mowing,grasing,12.946317,47.604817,12.940933,47.583517,499,995.5,TRUE,2012
t5,wma3,OS,aggregate,0.11441047606404153,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,OS.repl,OS.partition,0.09144815205393596,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,OS.rich,OS.partition,0.022962324010105572,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,S,aggregate,0.5609301524189179,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,ST,aggregate,0.8190849753510803,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,ST.h,ST.partition,0.00172266139657444,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,ST.l,ST.partition,0.7445291802589603,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,ST.lh,ST.partition,0.07283313369554548,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,WN,aggregate,0.9334954514151218,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,WN.repl,WN.partition,0.7015528795195011,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma3,WN.rich,WN.partition,0.2319425718956207,746,1423,mowing,grasing,12.946317,47.604817,12.943317,47.5778,677,1084.5,TRUE,2012
t5,wma4,OS,aggregate,0.10049159556074316,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,OS.repl,OS.partition,0.0546581667527438,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,OS.rich,OS.partition,0.045833428807999364,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,S,aggregate,0.5901380580725665,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,ST,aggregate,0.8477335127725745,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,ST.h,ST.partition,0.02521388926462331,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,ST.l,ST.partition,0.5851828818924659,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,ST.lh,ST.partition,0.2373367416154853,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,WN,aggregate,0.9482251083333176,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,WN.repl,WN.partition,0.8610699861845287,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma4,WN.rich,WN.partition,0.087155122148789,746,1773,mowing,none,12.946317,47.604817,12.923983,47.574517,1027,1259.5,TRUE,2012
t5,wma5,OS,aggregate,0,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,OS.repl,OS.partition,0,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,OS.rich,OS.partition,0,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,S,aggregate,0.82105842734139,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,ST,aggregate,1,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,ST.h,ST.partition,0,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,ST.l,ST.partition,0.4060861657137318,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,ST.lh,ST.partition,0.5939138342862682,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,WN,aggregate,1,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,WN.repl,WN.partition,0.9265142150806538,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wma5,WN.rich,WN.partition,0.07348578491934621,746,2032,mowing,none,12.946317,47.604817,12.930633,47.5683,1286,1389,TRUE,2012
t5,wmb1,OS,aggregate,0.07495444304645071,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,OS.repl,OS.partition,0.035790186812929295,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,OS.rich,OS.partition,0.03916425623352141,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,S,aggregate,0.5577268212800178,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,ST,aggregate,0.7203229297682918,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,ST.h,ST.partition,0.014192695964722602,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,ST.l,ST.partition,0.6521439500002868,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,ST.lh,ST.partition,0.05398628380328239,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,WN,aggregate,0.7952773728147425,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,WN.repl,WN.partition,0.5152294575743936,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb1,WN.rich,WN.partition,0.2800479152403489,746,960,mowing,grasing,12.946317,47.604817,12.94405,47.590483,214,853,TRUE,2012
t5,wmb2,OS,aggregate,0.1304071720071781,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,OS.repl,OS.partition,0.06210326819438807,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,OS.rich,OS.partition,0.06830390381279003,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,S,aggregate,0.5772230700807836,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,ST,aggregate,0.7738866800419254,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,ST.h,ST.partition,0.011355906055694307,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,ST.l,ST.partition,0.6917141245975694,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,ST.lh,ST.partition,0.0708166493886617,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,WN,aggregate,0.9042938520491035,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,WN.repl,WN.partition,0.5175463941847783,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb2,WN.rich,WN.partition,0.38674745786432524,746,1140,mowing,grasing,12.946317,47.604817,12.955817,47.57715,394,943,TRUE,2012
t5,wmb3,OS,aggregate,0.14093885485157198,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,OS.repl,OS.partition,0.09882104236075143,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,OS.rich,OS.partition,0.04211781249082055,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,S,aggregate,0.5606265293532893,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,ST,aggregate,0.7548484540722187,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,ST.h,ST.partition,0.015845968830117883,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,ST.l,ST.partition,0.6656934177240805,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,ST.lh,ST.partition,0.07330906751802023,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,WN,aggregate,0.8957873089237907,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,WN.repl,WN.partition,0.47598942640425457,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb3,WN.rich,WN.partition,0.41979788251953604,746,1420,mowing,grasing,12.946317,47.604817,12.962033,47.569167,674,1083,TRUE,2012
t5,wmb4,OS,aggregate,0.09164391818676082,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,OS.repl,OS.partition,0.0585026026375536,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,OS.rich,OS.partition,0.03314131554920722,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,S,aggregate,0.6376358460254936,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
