site,date,year,q.prop,r.prop,gdd.cum,elev.class,management,elev.mean,transect,lat,lon,elev.class2,yday,break1,break2,caste,count,prop
h6,2011-06-29,2011,0.07317073170731707,0,45,oben,none,1808,Hintersee,47.555367,12.822917,high,180,-14.890230140585562,187.79290952625954,queen,3,0.07317073170731707
wma3,2011-05-31,2011,0.5,0,45,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,151,-21.57896542845124,218.21368318052458,queen,1,0.5
h4,2011-05-26,2011,0.2,0,46,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,146,-21.57896542845124,218.21368318052458,queen,1,0.2
wmb3,2011-05-31,2011,0,0,47,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,151,-21.57896542845124,218.21368318052458,queen,0,0
wmb5,2011-07-05,2011,0.02857142857142857,0.02857142857142857,47,oben,none,1813,Watzmann 2,47.571583,12.93625,high,186,-14.890230140585562,187.79290952625954,queen,1,0.02857142857142857
ho4,2011-06-12,2011,0,0.2222222222222222,49,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,163,-21.57896542845124,218.21368318052458,queen,0,0
wma4,2011-07-05,2011,0,0.1,49,oben,none,1773,Watzmann 1,47.574517,12.923983,high,186,-14.890230140585562,187.79290952625954,queen,0,0
wma2,2011-05-25,2011,0,0,50,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,145,-21.57896542845124,218.21368318052458,queen,0,0
ho3,2011-05-30,2011,0.3888888888888889,0,52,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,150,-21.57896542845124,218.21368318052458,queen,7,0.3888888888888889
h4,2011-05-30,2011,0.11764705882352941,0,53,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,150,-21.57896542845124,218.21368318052458,queen,2,0.11764705882352941
wma5,2011-07-13,2011,0,0,53,oben,none,2032,Watzmann 1,47.5683,12.930633,high,194,-14.890230140585562,187.79290952625954,queen,0,0
h6,2011-07-07,2011,0,0.10714285714285714,55,oben,none,1808,Hintersee,47.555367,12.822917,high,188,-14.890230140585562,187.79290952625954,queen,0,0
ho5,2011-07-08,2011,0,0.2391304347826087,55,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,189,-14.890230140585562,187.79290952625954,queen,0,0
wma5,2011-07-28,2011,0,0.35,55,oben,none,2032,Watzmann 1,47.5683,12.930633,high,209,-14.890230140585562,187.79290952625954,queen,0,0
wmb4,2011-06-28,2011,0,0.04411764705882353,59,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,179,-21.57896542845124,218.21368318052458,queen,0,0
h7,2011-07-14,2011,0,0.047619047619047616,60,oben,none,1984,Hintersee,47.552167,12.829933,high,195,-14.890230140585562,187.79290952625954,queen,0,0
h5,2011-06-22,2011,0.010752688172043012,0.07526881720430108,63,oben,none,1579,Hintersee,47.5593,12.816433,mid,173,-21.57896542845124,218.21368318052458,queen,1,0.010752688172043012
wma3,2011-06-08,2011,0.038461538461538464,0,65,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,159,-21.57896542845124,218.21368318052458,queen,1,0.038461538461538464
wma5,2011-08-12,2011,0,0,65,oben,none,2032,Watzmann 1,47.5683,12.930633,high,224,-14.890230140585562,187.79290952625954,queen,0,0
h4,2011-06-04,2011,0.16216216216216217,0.05405405405405406,66,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,155,-21.57896542845124,218.21368318052458,queen,6,0.16216216216216217
wmb3,2011-06-07,2011,0,0.038461538461538464,66,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,158,-21.57896542845124,218.21368318052458,queen,0,0
wmb4,2011-07-05,2011,0,0.08620689655172414,66,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,186,-21.57896542845124,218.21368318052458,queen,0,0
wmb2,2011-05-27,2011,0,0,67,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,147,-21.57896542845124,218.21368318052458,queen,0,0
wmb3,2011-06-11,2011,0,0.0410958904109589,67,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,162,-21.57896542845124,218.21368318052458,queen,0,0
ho4,2011-06-23,2011,0,0.02857142857142857,68,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,174,-21.57896542845124,218.21368318052458,queen,0,0
wma2,2011-05-31,2011,0,0,69,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,151,-21.57896542845124,218.21368318052458,queen,0,0
h3,2011-05-26,2011,0,0,70,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,146,-21.57896542845124,218.21368318052458,queen,0,0
ho3,2011-06-05,2011,0.05714285714285714,0.02857142857142857,71,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,156,-21.57896542845124,218.21368318052458,queen,4,0.05714285714285714
wma3,2011-06-16,2011,0,0,73,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,167,-21.57896542845124,218.21368318052458,queen,0,0
h7,2011-08-13,2011,0,0.42857142857142855,74,oben,none,1984,Hintersee,47.552167,12.829933,high,225,-14.890230140585562,187.79290952625954,queen,0,0
ho2,2011-05-27,2011,1,0,76,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,147,-21.57896542845124,218.21368318052458,queen,1,1
h3,2011-05-30,2011,0.5,0,78,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,150,-21.57896542845124,218.21368318052458,queen,2,0.5
h5,2011-06-29,2011,0,0.06666666666666667,80,oben,none,1579,Hintersee,47.5593,12.816433,mid,180,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-05-26,2011,0,0,81,mitte,grasing,987,Hintersee,47.574683,12.800967,low,146,2.174919984644831,283.0620815372383,queen,0,0
ho3,2011-06-12,2011,0.04,0.04,81,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,163,-21.57896542845124,218.21368318052458,queen,1,0.04
wmb2,2011-05-31,2011,0,0,81,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,151,-21.57896542845124,218.21368318052458,queen,0,0
h4,2011-06-14,2011,0.015873015873015872,0,82,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,165,-21.57896542845124,218.21368318052458,queen,1,0.015873015873015872
h6,2011-07-14,2011,0,0,82,oben,none,1808,Hintersee,47.555367,12.822917,high,195,-14.890230140585562,187.79290952625954,queen,0,0
ho5,2011-07-18,2011,0,0.15,83,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,199,-14.890230140585562,187.79290952625954,queen,0,0
wmb5,2011-07-13,2011,0,0.06976744186046512,83,oben,none,1813,Watzmann 2,47.571583,12.93625,high,194,-14.890230140585562,187.79290952625954,queen,0,0
h6,2011-08-01,2011,0,0.4,86,oben,none,1808,Hintersee,47.555367,12.822917,high,213,-14.890230140585562,187.79290952625954,queen,0,0
ho4,2011-06-30,2011,0.02,0.02,86,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,181,-21.57896542845124,218.21368318052458,queen,1,0.02
wma4,2011-07-13,2011,0.2,0.2,86,oben,none,1773,Watzmann 1,47.574517,12.923983,high,194,-14.890230140585562,187.79290952625954,queen,1,0.2
wmb5,2011-07-28,2011,0,0.22641509433962265,88,oben,none,1813,Watzmann 2,47.571583,12.93625,high,209,-14.890230140585562,187.79290952625954,queen,0,0
h2,2011-05-30,2011,0.15384615384615385,0,91,mitte,grasing,987,Hintersee,47.574683,12.800967,low,150,2.174919984644831,283.0620815372383,queen,2,0.15384615384615385
ho1,2011-05-27,2011,0,0,91,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,147,2.174919984644831,283.0620815372383,queen,0,0
ho2,2011-06-01,2011,0.08,0,92,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,152,-21.57896542845124,218.21368318052458,queen,2,0.08
h3,2011-06-04,2011,0,0.029411764705882353,95,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,155,-21.57896542845124,218.21368318052458,queen,0,0
h5,2011-07-07,2011,0,0.29508196721311475,95,oben,none,1579,Hintersee,47.5593,12.816433,mid,188,-21.57896542845124,218.21368318052458,queen,0,0
wma5,2011-08-21,2011,0,0,98,oben,none,2032,Watzmann 1,47.5683,12.930633,high,233,-14.890230140585562,187.79290952625954,queen,0,0
wmb1,2011-05-31,2011,0,0,99,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,151,2.174919984644831,283.0620815372383,queen,0,0
wma3,2011-06-28,2011,0,0,102,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,179,-21.57896542845124,218.21368318052458,queen,0,0
wmb2,2011-06-06,2011,0.020833333333333332,0,104,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,157,-21.57896542845124,218.21368318052458,queen,1,0.020833333333333332
ho4,2011-07-08,2011,0.02631578947368421,0.05263157894736842,105,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,189,-21.57896542845124,218.21368318052458,queen,2,0.02631578947368421
h6,2011-08-13,2011,0,0,106,oben,none,1808,Hintersee,47.555367,12.822917,high,225,-14.890230140585562,187.79290952625954,queen,0,0
wma2,2011-06-16,2011,0.014705882352941176,0,106,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,167,-21.57896542845124,218.21368318052458,queen,1,0.014705882352941176
wmb5,2011-08-12,2011,0,0,107,oben,none,1813,Watzmann 2,47.571583,12.93625,high,224,-14.890230140585562,187.79290952625954,queen,0,0
ho3,2011-06-23,2011,0,0.02702702702702703,108,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,174,-21.57896542845124,218.21368318052458,queen,0,0
wmb4,2011-07-13,2011,0,0.10144927536231885,108,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,194,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-06-04,2011,0.11904761904761904,0,110,mitte,grasing,987,Hintersee,47.574683,12.800967,low,155,2.174919984644831,283.0620815372383,queen,5,0.11904761904761904
ho2,2011-06-05,2011,0.08620689655172414,0.017241379310344827,110,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,156,-21.57896542845124,218.21368318052458,queen,5,0.08620689655172414
wmb2,2011-06-11,2011,0,0,110,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,162,-21.57896542845124,218.21368318052458,queen,0,0
wma4,2011-08-12,2011,0,0,111,oben,none,1773,Watzmann 1,47.574517,12.923983,high,224,-14.890230140585562,187.79290952625954,queen,0,0
wmb3,2011-06-30,2011,0,0,111,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,181,-21.57896542845124,218.21368318052458,queen,0,0
wma1,2011-06-01,2011,0,0,113,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,152,2.174919984644831,283.0620815372383,queen,0,0
wma3,2011-07-05,2011,0,0.24324324324324326,113,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,186,-21.57896542845124,218.21368318052458,queen,0,0
h3,2011-06-09,2011,0.018867924528301886,0,115,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,160,-21.57896542845124,218.21368318052458,queen,1,0.018867924528301886
ho5,2011-08-17,2011,0,0,115,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,229,-14.890230140585562,187.79290952625954,queen,0,0
wmb4,2011-07-28,2011,0,0.11940298507462686,116,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,209,-21.57896542845124,218.21368318052458,queen,0,0
h7,2011-08-22,2011,0,0,118,oben,none,1984,Hintersee,47.552167,12.829933,high,234,-14.890230140585562,187.79290952625954,queen,0,0
wmb3,2011-07-06,2011,0,0.16279069767441862,122,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,187,-21.57896542845124,218.21368318052458,queen,0,0
h1,2011-06-04,2011,0.09090909090909091,0.09090909090909091,123,mitte,grasing,817,Hintersee,47.590633,12.836133,low,155,2.174919984644831,283.0620815372383,queen,1,0.09090909090909091
ho2,2011-06-11,2011,0.015873015873015872,0,124,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,162,-21.57896542845124,218.21368318052458,queen,1,0.015873015873015872
wmb1,2011-06-06,2011,0.02702702702702703,0,125,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,157,2.174919984644831,283.0620815372383,queen,1,0.02702702702702703
h5,2011-07-14,2011,0,0.14035087719298245,130,oben,none,1579,Hintersee,47.5593,12.816433,mid,195,-21.57896542845124,218.21368318052458,queen,0,0
ho3,2011-06-30,2011,0,0.02127659574468085,130,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,181,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-06-09,2011,0.06779661016949153,0,131,mitte,grasing,987,Hintersee,47.574683,12.800967,low,160,2.174919984644831,283.0620815372383,queen,4,0.06779661016949153
h4,2011-06-29,2011,0.01694915254237288,0.06779661016949153,131,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,180,-21.57896542845124,218.21368318052458,queen,1,0.01694915254237288
wmb1,2011-06-11,2011,0,0,134,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,162,2.174919984644831,283.0620815372383,queen,0,0
h5,2011-08-01,2011,0,0.39655172413793105,140,oben,none,1579,Hintersee,47.5593,12.816433,mid,213,-21.57896542845124,218.21368318052458,queen,0,0
wmb4,2011-08-12,2011,0,0.06896551724137931,141,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,224,-21.57896542845124,218.21368318052458,queen,0,0
wma2,2011-06-28,2011,0,0.1,143,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,179,-21.57896542845124,218.21368318052458,queen,0,0
ho4,2011-07-18,2011,0,0.03773584905660377,144,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,199,-21.57896542845124,218.21368318052458,queen,0,0
h1,2011-06-09,2011,0,0,146,mitte,grasing,817,Hintersee,47.590633,12.836133,low,160,2.174919984644831,283.0620815372383,queen,0,0
wma1,2011-06-07,2011,0,0,146,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,158,2.174919984644831,283.0620815372383,queen,0,0
h3,2011-06-22,2011,0,0.07142857142857142,148,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,173,-21.57896542845124,218.21368318052458,queen,0,0
ho1,2011-06-13,2011,0,0,149,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,164,2.174919984644831,283.0620815372383,queen,0,0
ho4,2011-08-01,2011,0,0.48333333333333334,149,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,213,-21.57896542845124,218.21368318052458,queen,0,0
wmb5,2011-08-21,2011,0,0.045454545454545456,149,oben,none,1813,Watzmann 2,47.571583,12.93625,high,233,-14.890230140585562,187.79290952625954,queen,0,0
wma1,2011-06-11,2011,0,0,151,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,162,2.174919984644831,283.0620815372383,queen,0,0
h4,2011-07-07,2011,0,0.17543859649122806,152,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,188,-21.57896542845124,218.21368318052458,queen,0,0
t1,2011-06-07,2011,0,0.09523809523809523,152,unten,mowing,714,Tal,47.609817,12.8992,low,158,2.174919984644831,283.0620815372383,queen,0,0
ho3,2011-07-08,2011,0,0.2857142857142857,155,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,189,-21.57896542845124,218.21368318052458,queen,0,0
wmb2,2011-06-27,2011,0,0,155,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,178,-21.57896542845124,218.21368318052458,queen,0,0
wma2,2011-07-05,2011,0,0.08620689655172414,158,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,186,-21.57896542845124,218.21368318052458,queen,0,0
t1,2011-06-13,2011,0,0.109375,160,unten,mowing,714,Tal,47.609817,12.8992,low,164,2.174919984644831,283.0620815372383,queen,0,0
ho2,2011-06-23,2011,0,0.2,161,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,174,-21.57896542845124,218.21368318052458,queen,0,0
ho2,2011-06-26,2011,0,0,164,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,177,-21.57896542845124,218.21368318052458,queen,0,0
ho5,2011-08-23,2011,0,0,164,oben,grasing,1825,Hintersee (Ost),47.5778,12.877,high,235,-14.890230140585562,187.79290952625954,queen,0,0
wma3,2011-07-13,2011,0,0.35,166,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,194,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-06-22,2011,0.018867924528301886,0.03773584905660377,169,mitte,grasing,987,Hintersee,47.574683,12.800967,low,173,2.174919984644831,283.0620815372383,queen,1,0.018867924528301886
h5,2011-08-13,2011,0,0.17073170731707318,172,oben,none,1579,Hintersee,47.5593,12.816433,mid,225,-21.57896542845124,218.21368318052458,queen,0,0
h3,2011-06-29,2011,0,0,176,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,180,-21.57896542845124,218.21368318052458,queen,0,0
wmb3,2011-07-17,2011,0,0.09433962264150944,178,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,198,-21.57896542845124,218.21368318052458,queen,0,0
wma3,2011-07-28,2011,0,0.39285714285714285,179,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,209,-21.57896542845124,218.21368318052458,queen,0,0
wmb3,2011-07-29,2011,0,0.09302325581395349,184,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,210,-21.57896542845124,218.21368318052458,queen,0,0
wmb1,2011-06-27,2011,0,0.12,185,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,178,2.174919984644831,283.0620815372383,queen,0,0
h4,2011-07-12,2011,0,0.22857142857142856,186,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,193,-21.57896542845124,218.21368318052458,queen,0,0
ho2,2011-06-30,2011,0,0.17142857142857143,190,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,181,-21.57896542845124,218.21368318052458,queen,0,0
wmb4,2011-08-21,2011,0,0.06666666666666667,191,oben,grasing,1655,Watzmann 2,47.571617,12.9406,mid,233,-21.57896542845124,218.21368318052458,queen,0,0
h3,2011-07-06,2011,0,0.1276595744680851,193,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,187,-21.57896542845124,218.21368318052458,queen,0,0
ho1,2011-06-26,2011,0,0.038461538461538464,195,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,177,2.174919984644831,283.0620815372383,queen,0,0
wmb2,2011-07-07,2011,0,0.06060606060606061,196,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,188,-21.57896542845124,218.21368318052458,queen,0,0
ho4,2011-08-17,2011,0,0.16666666666666666,201,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,229,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-06-30,2011,0,0.023255813953488372,202,mitte,grasing,987,Hintersee,47.574683,12.800967,low,181,2.174919984644831,283.0620815372383,queen,0,0
ho3,2011-07-18,2011,0,0.5757575757575758,203,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,199,-21.57896542845124,218.21368318052458,queen,0,0
t1,2011-06-26,2011,0,0.06779661016949153,208,unten,mowing,714,Tal,47.609817,12.8992,low,177,2.174919984644831,283.0620815372383,queen,0,0
wma1,2011-06-27,2011,0,0.16,209,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,178,2.174919984644831,283.0620815372383,queen,0,0
ho3,2011-08-01,2011,0,0.6363636363636364,215,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,213,-21.57896542845124,218.21368318052458,queen,0,0
h4,2011-08-01,2011,0,0.3333333333333333,216,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,213,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-07-06,2011,0,0.05263157894736842,218,mitte,grasing,987,Hintersee,47.574683,12.800967,low,187,2.174919984644831,283.0620815372383,queen,0,0
wma3,2011-08-12,2011,0,0,218,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,224,-21.57896542845124,218.21368318052458,queen,0,0
wma2,2011-07-13,2011,0,0.0851063829787234,219,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,194,-21.57896542845124,218.21368318052458,queen,0,0
wmb3,2011-08-11,2011,0,0.04,219,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,223,-21.57896542845124,218.21368318052458,queen,0,0
ho2,2011-07-08,2011,0.03333333333333333,0.36666666666666664,221,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,189,-21.57896542845124,218.21368318052458,queen,1,0.03333333333333333
ho1,2011-07-03,2011,0,0.17857142857142858,223,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,184,2.174919984644831,283.0620815372383,queen,0,0
h1,2011-06-30,2011,0,0.030303030303030304,224,mitte,grasing,817,Hintersee,47.590633,12.836133,low,181,2.174919984644831,283.0620815372383,queen,0,0
wmb1,2011-07-07,2011,0,0.1111111111111111,230,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,188,2.174919984644831,283.0620815372383,queen,0,0
t5,2011-07-03,2011,0,0.36363636363636365,231,unten,mowing,746,Tal,47.604817,12.946317,low,184,2.174919984644831,283.0620815372383,queen,0,0
wma1,2011-07-04,2011,0,0,234,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,185,2.174919984644831,283.0620815372383,queen,0,0
h5,2011-08-22,2011,0,0.25,236,oben,none,1579,Hintersee,47.5593,12.816433,mid,234,-21.57896542845124,218.21368318052458,queen,0,0
t1,2011-07-02,2011,0,0.06153846153846154,237,unten,mowing,714,Tal,47.609817,12.8992,low,183,2.174919984644831,283.0620815372383,queen,0,0
wma2,2011-07-28,2011,0,0.29508196721311475,240,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,209,-21.57896542845124,218.21368318052458,queen,0,0
h3,2011-07-12,2011,0,0.08108108108108109,241,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,193,-21.57896542845124,218.21368318052458,queen,0,0
h1,2011-07-06,2011,0,0,242,mitte,grasing,817,Hintersee,47.590633,12.836133,low,187,2.174919984644831,283.0620815372383,queen,0,0
wmb2,2011-07-17,2011,0,0.19402985074626866,257,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,198,-21.57896542845124,218.21368318052458,queen,0,0
ho4,2011-08-23,2011,0,0.3333333333333333,259,oben,none,1552,Hintersee (Ost),47.583083,12.881717,mid,235,-21.57896542845124,218.21368318052458,queen,0,0
h4,2011-08-13,2011,0,0.2777777777777778,261,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,225,-21.57896542845124,218.21368318052458,queen,0,0
ho1,2011-07-09,2011,0,0.3076923076923077,267,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,190,2.174919984644831,283.0620815372383,queen,0,0
h2,2011-07-12,2011,0,0.1111111111111111,269,mitte,grasing,987,Hintersee,47.574683,12.800967,low,193,2.174919984644831,283.0620815372383,queen,0,0
wmb2,2011-07-29,2011,0,0.6,270,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,210,-21.57896542845124,218.21368318052458,queen,0,0
wmb2,2011-07-30,2011,0,0.3333333333333333,271,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,211,-21.57896542845124,218.21368318052458,queen,0,0
wmb3,2011-08-20,2011,0,0.375,274,mitte,grasing,1420,Watzmann 2,47.569167,12.962033,mid,232,-21.57896542845124,218.21368318052458,queen,0,0
t5,2011-07-09,2011,0,0.1794871794871795,277,unten,mowing,746,Tal,47.604817,12.946317,low,190,2.174919984644831,283.0620815372383,queen,0,0
h3,2011-07-29,2011,0,0.15789473684210525,278,mitte,grasing,1105,Hintersee,47.5607,12.79875,mid,210,-21.57896542845124,218.21368318052458,queen,0,0
ho2,2011-07-18,2011,0,0.40540540540540543,279,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,199,-21.57896542845124,218.21368318052458,queen,0,0
wma3,2011-08-21,2011,0,0,279,mitte,grasing,1423,Watzmann 1,47.5778,12.943317,mid,233,-21.57896542845124,218.21368318052458,queen,0,0
ho3,2011-08-17,2011,0,0.07692307692307693,283,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,229,-21.57896542845124,218.21368318052458,queen,0,0
t1,2011-07-09,2011,0,0.03508771929824561,283,unten,mowing,714,Tal,47.609817,12.8992,low,190,2.174919984644831,283.0620815372383,queen,0,0
wma2,2011-08-12,2011,0.034482758620689655,0.08620689655172414,291,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,224,-21.57896542845124,218.21368318052458,queen,2,0.034482758620689655
h1,2011-07-12,2011,0,0,295,mitte,grasing,817,Hintersee,47.590633,12.836133,low,193,2.174919984644831,283.0620815372383,queen,0,0
ho2,2011-08-01,2011,0,0.4166666666666667,302,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,213,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-07-29,2011,0,0.4166666666666667,311,mitte,grasing,987,Hintersee,47.574683,12.800967,low,210,2.174919984644831,283.0620815372383,queen,0,0
wmb1,2011-07-30,2011,0,0.25862068965517243,316,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,211,2.174919984644831,283.0620815372383,queen,0,0
ho1,2011-07-18,2011,0,0.6428571428571429,320,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,199,2.174919984644831,283.0620815372383,queen,0,0
wmb2,2011-08-11,2011,0,0.14285714285714285,320,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,223,-21.57896542845124,218.21368318052458,queen,0,0
t5,2011-07-17,2011,0,0.5454545454545454,331,unten,mowing,746,Tal,47.604817,12.946317,low,198,2.174919984644831,283.0620815372383,queen,0,0
h4,2011-08-22,2011,0,0.2,337,mitte,grasing,1330,Hintersee,47.557383,12.807417,mid,234,-21.57896542845124,218.21368318052458,queen,0,0
t1,2011-07-17,2011,0,0.2549019607843137,337,unten,mowing,714,Tal,47.609817,12.8992,low,198,2.174919984644831,283.0620815372383,queen,0,0
h1,2011-07-29,2011,0,0.058823529411764705,342,mitte,grasing,817,Hintersee,47.590633,12.836133,low,210,2.174919984644831,283.0620815372383,queen,0,0
ho1,2011-07-30,2011,0,0.3333333333333333,342,mitte,grasing,841,Hintersee (Ost),47.604083,12.880783,low,211,2.174919984644831,283.0620815372383,queen,0,0
ho3,2011-08-23,2011,0,0,348,mitte,none,1333,Hintersee (Ost),47.584583,12.8873,mid,235,-21.57896542845124,218.21368318052458,queen,0,0
wma1,2011-07-30,2011,0,0.4603174603174603,350,mitte,grasing,766,Watzmann 1,47.596033,12.924383,low,211,2.174919984644831,283.0620815372383,queen,0,0
t5,2011-07-30,2011,0,0.5217391304347826,354,unten,mowing,746,Tal,47.604817,12.946317,low,211,2.174919984644831,283.0620815372383,queen,0,0
ho2,2011-08-13,2011,0,0.25806451612903225,359,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,225,-21.57896542845124,218.21368318052458,queen,0,0
h2,2011-08-10,2011,0,0.22950819672131148,362,mitte,grasing,987,Hintersee,47.574683,12.800967,low,222,2.174919984644831,283.0620815372383,queen,0,0
t1,2011-07-30,2011,0,0.30434782608695654,362,unten,mowing,714,Tal,47.609817,12.8992,low,211,2.174919984644831,283.0620815372383,queen,0,0
wma2,2011-08-21,2011,0,0.15789473684210525,362,mitte,grasing,1245,Watzmann 1,47.583517,12.940933,mid,233,-21.57896542845124,218.21368318052458,queen,0,0
wmb1,2011-08-11,2011,0,0.35714285714285715,370,mitte,grasing,960,Watzmann 2,47.590483,12.94405,low,223,2.174919984644831,283.0620815372383,queen,0,0
wmb2,2011-08-20,2011,0,0.1,387,mitte,grasing,1140,Watzmann 2,47.57715,12.955817,mid,232,-21.57896542845124,218.21368318052458,queen,0,0
