year,bb.sp,plant.sp,prop.fl.abund.m,prop.visits.wm
2010,pasc,Polygonatum verticillatum,0.0062134502923976605,0
2010,pasc,Potentilla aurea,0.010110736266361086,0
2010,pasc,Potentilla brauneana,0.0028883286767625318,0
2010,pasc,Potentilla erecta,0.027127082618998818,0
2010,pasc,Primula elatior,0.005354365360568127,0
2010,pasc,Primula farinosa,0.12494748792551186,0
2010,pasc,Primula veris,0.0026556047510154115,0
2010,pasc,Prunella vulgaris,0.030437241843875473,0.12927756653992395
2010,pasc,Ranunculus acris,0.08537224179872344,0.003003003003003003
2010,pasc,Ranunculus montanus,0.1095044879061139,0
2010,pasc,Ranunculus nemorosus,0.022037333224516918,0
2010,pasc,Ranunculus repens,0.06147069200960249,0
2010,pasc,Rhinanthus alectorolophus,0.25225354295980684,0.23684210526315788
2010,pasc,Rhinanthus glacialis,0.10492742377205529,0.18885448916408668
2010,pasc,Rhinanthus minor,0.04803945315931455,0.06153846153846154
2010,pasc,Rhododendron hirsutum,0.01697676722615438,0.0196078431372549
2010,pasc,Rumex acetosa,0.029159307196758896,0
2010,pasc,Rumex alpestris,0.009317628520856528,0
2010,pasc,Salvia glutinosa,0.13156690557904166,0.1969111969111969
2010,pasc,Salvia verticillata,0.01812790196740415,0.10126582278481013
2010,pasc,Saxifraga aizoides,0.01703458294301603,0
2010,pasc,Scabiosa lucida,0.05289992280328498,0.011764705882352941
2010,pasc,Scrophularia nodosa,0.006006844380403458,0
2010,pasc,Senecio abrotanifolius,0.11721650134242745,0
2010,pasc,Senecio ovatus,0.05915673309850684,0.00816326530612245
2010,pasc,Silene dioica,0.010326589174862824,0.01680672268907563
2010,pasc,Silene flos-cuculi,8.464670528390565e-4,0
2010,pasc,Silene vulgaris,0.020440400275314186,0
2010,pasc,Soldanella alpina,0.00900075017935997,0
2010,pasc,Solidago virgaurea,0.015917491696495836,0
2010,pasc,Stachys alopecuros,0.20537110989763888,0.3142857142857143
2010,pasc,Stachys officinalis,0.00404745396012696,0.2857142857142857
2010,pasc,Stachys sylvatica,0.046081014413320624,0.019417475728155338
2010,pasc,Taraxacum officinale,0.05362147708856322,0.024390243902439025
2010,pasc,Teucrium chamaedrys,0.02263352404333494,0.13924050632911392
2010,pasc,Thalictrum aquilegiifolium,0.006966794686192636,0
2010,pasc,Thymus praecox,0.022410048552497855,0
2010,pasc,Thymus pulegioides,0.02177412931467072,0.00625
2010,pasc,Tofieldia calyculata,0.021078049669479588,0
2010,pasc,Tragopogon pratensis,0.002857887499697103,0
2010,pasc,Trifolium badium,0.007628942168490631,0
2010,pasc,Trifolium medium,0.011601626237577324,0
2010,pasc,Trifolium montanum,0.006363475222119568,0.05555555555555555
2010,pasc,Trifolium pratense,0.0485696851102317,0.15224358974358973
2010,pasc,Trifolium repens,0.024387888622271155,0.03773584905660377
2010,pasc,Trollius europaeus,0.02904310101736333,0
2010,pasc,Tussilago farfara,0.0057266283681378025,0
2010,pasc,Vaccinium myrtillus,0.022069069652063247,0
2010,pasc,Veronica alpina,0.03389830508474576,0
2010,pasc,Veronica aphylla,0.01430361517521331,0
2010,pasc,Veronica chamaedrys,0.010438751363182347,0
2010,pasc,Veronica officinalis,0.012836464368764717,0
2010,pasc,Vicia cracca,0.0028727562499501866,0.07317073170731707
2010,pasc,Vicia sepium,0.009708597093150114,0.030303030303030304
2010,pasc,Viola reichenbachiana,0.03839864428160734,0
2010,pasc,Willemetia stipitata,0.08909617789884455,0
2010,prat,Achillea atrata,0.025064603126028137,0
2010,prat,Acinos alpinus,0.025534123414374662,0.0243161094224924
2010,prat,Aconitum napellus,0.02081742082460792,0
2010,prat,Aconitum vulparia,0.01885700729228933,0
2010,prat,Adenostyles alliariae,0.01902965683928041,0
2010,prat,Ajuga reptans,0.014290353137742158,0.047619047619047616
2010,prat,Alchemilla vulgaris,0.09981723495881367,0
2010,prat,Androsace chamaejasme,0.01293964334300786,0
2010,prat,Anemone nemorosa,0.009993827524278923,0
2010,prat,Anthericum ramosum,0.03887750689108375,0
2010,prat,Anthyllis vulneraria,0.06270087366039227,0
2010,prat,Aposeris foetida,0.013079483092574904,0
2010,prat,Aster bellidiastrum,0.013961690128739183,0
2010,prat,Bartsia alpina,0.016129032258064516,0
2010,prat,Biscutella laevigata,0.016832921010533387,0
2010,prat,Buphthalmum salicifolium,0.023434522540989933,0
2010,prat,Campanula alpina,0.030303030303030304,0
2010,prat,Campanula cochleariifolia,0.035480719904041995,0
2010,prat,Campanula scheuchzeri,0.037607308976497375,0.0091324200913242
2010,prat,Cardamine enneaphyllos,0.008021416969369186,0
2010,prat,Carduus defloratus,0.030567698634356787,0.17010309278350516
2010,prat,Carum carvi,0.012351815576473987,0
2010,prat,Centaurea jacea,0.04250282405019442,0.05223880597014925
2010,prat,Centaurea scabiosa,0.005376344086021505,1
2010,prat,Chaerophyllum hirsutum,0.15873927078054495,0.009345794392523364
2010,prat,Chrysosplenium alternifolium,0.0028790786948176585,0
2010,prat,Cirsium arvense,0.03927526126642561,0
2010,prat,Cirsium oleraceum,0.008064516129032258,0
2010,prat,Cirsium palustre,0.020408163265306124,0
2010,prat,Cirsium spinosissimum,0.02168709067155316,0
2010,prat,Cirsium vulgare,0.03747628083491461,0
2010,prat,Clinopodium vulgare,0.045758536930613505,0
2010,prat,Crepis aurea,0.024816543141875397,0
2010,prat,Crepis biennis,0.04660175012135257,0
2010,prat,Crepis terglouensis,0.09090909090909091,0
2010,prat,Dactylorhiza maculata,0.018302722111906894,0.008333333333333333
2010,prat,Dryas octopetala,0.02810372824381281,0
2010,prat,Epilobium montanum,0.010203077945931435,0
2010,prat,Erica carnea,0.0347319502457887,0
2010,prat,Euphorbia cyparissias,0.015142052679071946,0
2010,prat,Euphrasia picta,0.05400948258091115,0
2010,prat,Euphrasia rostkoviana,0.061871080073352264,0
2010,prat,Fragaria vesca,0.009755900217645082,0
2010,prat,Galeopsis tetrahit,0.009077380952380951,0
2010,prat,Galium anisophyllon,0.01824700575651343,0
2010,prat,Gentiana asclepiadea,0.058252094219187894,0.4074074074074074
2010,prat,Gentiana aspera,0.035948853975586545,0
2010,prat,Gentiana ciliata,0.03001142376142376,0
2010,prat,Gentiana clusii,0.01304457044847165,0
2010,prat,Gentiana pannonica,0.02609027443205222,0.08653846153846154
2010,prat,Gentiana verna,0.016664598044105167,0
2010,prat,Geranium robertianum,0.020253463717719293,0
2010,prat,Geranium sylvaticum,0.011760347317326057,0.0036101083032490976
2010,prat,Geum rivale,0.009909324653768503,0.07555555555555556
2010,prat,Globularia cordifolia,0.0031375733027371564,0
2010,prat,Globularia nudicaulis,7.572889057175312e-4,0
2010,prat,Hedysarum hedysaroides,0.06818181818181818,0
2010,prat,Helianthemum alpestre,0.030303030303030304,0
2010,prat,Helianthemum nummularium,0.02294259432450675,0
2010,prat,Helleborus niger,0.003375422982692519,0
2010,prat,Heracleum sphondylium,0.016705458460363403,0
2010,prat,Hieracium murorum,0.10979700079073595,0
2010,prat,Hieracium villosum,0.01545572152703246,0
2010,prat,Hippocrepis comosa,0.011264364996543997,0
2010,prat,Hypericum maculatum,0.026476893917904896,0.026829268292682926
2010,prat,Impatiens noli-tangere,0.020408163265306124,0
2010,prat,Knautia arvensis,0.011630959733609846,0.5
2010,prat,Knautia dipsacifolia,0.02510038302522807,0.1452991452991453
2010,prat,Lamium galeobdolon,0.005798468509436518,0.02564102564102564
2010,prat,Lamium maculatum,0.006578947368421052,0
2010,prat,Lathyrus pratensis,0.014313605093580543,0
2010,prat,Leontodon hispidus,0.06564313533328407,0
2010,prat,Leucanthemum vulgare,0.04123646855930671,0
2010,prat,Lilium martagon,0.010068997496087683,0
2010,prat,Linaria alpina,0.030303030303030304,0
2010,prat,Lotus corniculatus,0.020518645524973542,0.00702576112412178
2010,prat,Lysimachia nemorum,0.006640005081143382,0
2010,prat,Medicago lupulina,0.00362622036635399,0
2010,prat,Melampyrum sylvaticum,0.016907509909587486,0
2010,prat,Mentha longifolia,0.0665842094413523,0
2010,prat,Myosotis alpestris,0.01695120251238528,0
2010,prat,Myosotis sylvatica,0.0061127965670043196,0
2010,prat,Origanum vulgare,0.057300354369032226,0.13157894736842105
2010,prat,Phyteuma orbiculare,0.012682026521829651,0.04428044280442804
2010,prat,Phyteuma spicatum,0.004894948333451522,0
2010,prat,Plantago lanceolata,0.02822961510239103,0
2010,prat,Plantago media,0.01716682020153427,0
2010,prat,Polygala alpestris,0.008035355529811706,0
2010,prat,Polygala chamaebuxus,0.13123310845660294,0.6666666666666666
2010,prat,Polygonatum verticillatum,0.005442764694477092,0.06666666666666667
2010,prat,Potentilla aurea,0.007444336182956743,0
2010,prat,Potentilla brauneana,0.0028558003652834844,0
2010,prat,Potentilla erecta,0.02430007117848312,0
2010,prat,Primula elatior,0.005282608005981592,0
2010,prat,Primula farinosa,0.016129032258064516,0
2010,prat,Prunella vulgaris,0.028074486710174897,0.11420612813370473
2010,prat,Ranunculus acris,0.06104903984768688,0
2010,prat,Ranunculus montanus,0.0987049972131291,0.011494252873563218
2010,prat,Ranunculus nemorosus,0.01806889526097932,0
2010,prat,Ranunculus repens,0.09555317510376354,0
2010,prat,Rhinanthus alectorolophus,0.26967731184444754,0
2010,prat,Rhinanthus glacialis,0.09165518593164605,0.15294117647058825
2010,prat,Rhinanthus minor,0.02816607998177981,0
2010,prat,Rhododendron hirsutum,0.029254156354287332,0.049107142857142856
2010,prat,Rumex acetosa,0.032907628742258124,0
2010,prat,Rumex alpestris,0.007952346395742622,0
2010,prat,Salvia glutinosa,0.040017782694037135,0
2010,prat,Salvia verticillata,0.008297520083522993,0
2010,prat,Saxifraga aizoides,0.03339660361712334,0.010309278350515464
2010,prat,Scabiosa lucida,0.04363563531695967,0.025280898876404494
2010,prat,Scrophularia nodosa,0.0062499999999999995,0
2010,prat,Senecio abrotanifolius,0.12031265669246934,0
2010,prat,Senecio ovatus,0.052301771489185835,0
2010,prat,Silene acaulis,0.030303030303030304,0
2010,prat,Silene dioica,0.01134912485714689,0.010309278350515464
2010,prat,Silene flos-cuculi,5.785551986953173e-4,0
2010,prat,Silene vulgaris,0.01803126130149376,0
2010,prat,Soldanella alpina,0.006621427694770275,0
2010,prat,Solidago virgaurea,0.016319755823311466,0.003937007874015748
2010,prat,Stachys alopecuros,0.1726797265157903,0.49295774647887325
2010,prat,Stachys officinalis,0.004619802130321064,0
2010,prat,Stachys sylvatica,0.04448203077382119,0
2010,prat,Taraxacum officinale,0.008868843716526643,0
2010,prat,Teucrium chamaedrys,0.014305016184764043,0.13333333333333333
2010,prat,Thalictrum aquilegiifolium,0.00802443954029558,0
2010,prat,Thymus praecox,0.017982685217013943,0.008097165991902834
2010,prat,Thymus pulegioides,0.018630271503577624,0.014388489208633094
2010,prat,Tofieldia calyculata,0.01974462118467762,0
2010,prat,Tragopogon pratensis,8.782715615668366e-4,0
2010,prat,Trifolium badium,0.008170716063011544,0
2010,prat,Trifolium medium,0.009361441237502358,0
2010,prat,Trifolium pratense,0.04101877576917619,0.028384279475982533
2010,prat,Trifolium repens,0.01848600398831789,0
2010,prat,Trollius europaeus,0.035056384704899635,0.003257328990228013
2010,prat,Tussilago farfara,0.008086253369272238,0
2010,prat,Vaccinium myrtillus,0.022069069652063247,0
2010,prat,Vaccinium vitis-idaea,0.0014992503748125937,0
2010,prat,Veronica aphylla,0.014917038185372244,0
2010,prat,Veronica chamaedrys,0.011670674287295344,0
2010,prat,Veronica officinalis,0.006547756672301499,0
2010,prat,Vicia cracca,0.004146477057942311,0
2010,prat,Vicia sepium,0.004099915659893507,0
2010,prat,Viola reichenbachiana,0.013477088948787063,0
2010,prat,Willemetia stipitata,0.07490265884595403,0
2010,psit,Achillea atrata,0.037037037037037035,0
2010,psit,Acinos alpinus,0.05671131341627711,0
2010,psit,Aconitum napellus,0.024153094270741332,0
2010,psit,Aconitum vulparia,0.024153094270741332,0
2010,psit,Adenostyles alliariae,0.01986893263967919,0
2010,psit,Ajuga reptans,0.017568244875255837,0
2010,psit,Alchemilla vulgaris,0.09492559377697694,0
2010,psit,Androsace chamaejasme,0.018518518518518517,0
2010,psit,Anemone nemorosa,0.10640093658961583,0
2010,psit,Anthericum ramosum,0.1,0
2010,psit,Anthyllis vulneraria,0.015128401149271511,0
2010,psit,Aposeris foetida,0.024937950194868542,0.25
2010,psit,Aster bellidiastrum,0.027913870795846677,0
2010,psit,Biscutella laevigata,0.016684755862284847,0
2010,psit,Buphthalmum salicifolium,0.03013008130081301,0
2010,psit,Campanula cochleariifolia,0.036108624319150635,0
2010,psit,Campanula scheuchzeri,0.03896693590118253,0
2010,psit,Cardamine enneaphyllos,0.004378919473259096,0
2010,psit,Carduus defloratus,0.029603984198925595,0.38461538461538464
2010,psit,Carum carvi,0.021163307258520333,0
2010,psit,Centaurea jacea,0.06693659264804169,0.3684210526315789
2010,psit,Chaerophyllum hirsutum,0.31855617400926145,0
2010,psit,Chrysosplenium alternifolium,0.0028790786948176585,0
2010,psit,Cirsium arvense,0.04540830425123572,0.125
2010,psit,Cirsium palustre,0.028169014084507043,0
2010,psit,Cirsium spinosissimum,0.04483430799220273,1
2010,psit,Cirsium vulgare,0.04817927170868347,0.6666666666666666
2010,psit,Clinopodium vulgare,0.05352669375939431,0
2010,psit,Crepis aurea,0.032871317124895855,0
2010,psit,Crepis biennis,0.14777699108617903,0
2010,psit,Dactylorhiza maculata,0.015753232815651528,0
2010,psit,Dryas octopetala,0.006230529595015576,0
2010,psit,Epilobium montanum,0.011920469264608352,0
2010,psit,Euphorbia cyparissias,0.11068317644677894,0
2010,psit,Euphrasia picta,0.04483430799220273,0
2010,psit,Euphrasia rostkoviana,0.04720139261528724,0
2010,psit,Fragaria vesca,0.01005880353153022,0
2010,psit,Galium anisophyllon,0.037094332009182863,0
2010,psit,Gentiana asclepiadea,0.06591627141319155,0
2010,psit,Gentiana aspera,0.08575169928354055,0
2010,psit,Gentiana ciliata,0.03576633544113219,0
2010,psit,Gentiana clusii,0.006230529595015576,0
2010,psit,Gentiana pannonica,0.06818181818181818,0
2010,psit,Gentiana verna,0.05534470369662077,0.25
2010,psit,Geranium robertianum,0.0353467208479636,0
2010,psit,Geranium sylvaticum,0.0028790786948176585,0
2010,psit,Geum rivale,0.0049845989003987675,0
2010,psit,Globularia cordifolia,0.003115264797507788,0
2010,psit,Helianthemum nummularium,0.018268129144202762,0
2010,psit,Heracleum sphondylium,0.029411764705882353,0
2010,psit,Hieracium murorum,0.2066456720544771,0
2010,psit,Hieracium villosum,0.037037037037037035,0
2010,psit,Hippocrepis comosa,0.09131384496399494,0
2010,psit,Hypericum maculatum,0.054598068508806656,0
2010,psit,Impatiens noli-tangere,0.028169014084507043,0
2010,psit,Knautia arvensis,0.00516795865633075,0
2010,psit,Knautia dipsacifolia,0.025810247137471494,0.8333333333333334
2010,psit,Lamium galeobdolon,0.015225878416062464,0
2010,psit,Lathyrus pratensis,0.015378332265752073,0
2010,psit,Leontodon hispidus,0.03905884566752083,0
2010,psit,Leucanthemum vulgare,0.08972429027116138,0
2010,psit,Lotus corniculatus,0.01825260717194918,0
2010,psit,Lysimachia nemorum,0.005795008186374825,0
2010,psit,Medicago lupulina,4.934616333580064e-4,0
2010,psit,Melampyrum sylvaticum,0.022280497280497278,0
2010,psit,Mentha longifolia,0.10179257362355953,0
2010,psit,Myosotis alpestris,0.026976406289582366,0
2010,psit,Myosotis sylvatica,0.0059210750897179054,0
2010,psit,Origanum vulgare,0.09611356753236378,0.25
2010,psit,Petasites albus,0.003367003367003367,0
2010,psit,Phyteuma orbiculare,0.013723367387156937,0
2010,psit,Plantago lanceolata,0.030790822558349713,0
2010,psit,Plantago media,0.020777905047000115,0
2010,psit,Polygala alpestris,0.008817313648526715,0
2010,psit,Polygala chamaebuxus,0.12674006379128258,0.16666666666666666
2010,psit,Potentilla aurea,0.006558905557710393,0
2010,psit,Potentilla brauneana,0.001041013676970171,0
2010,psit,Potentilla erecta,0.0304293480455959,0
2010,psit,Primula elatior,0.0029160194823666433,0
2010,psit,Primula farinosa,0.2555366269165247,0
2010,psit,Primula minima,0.05263157894736842,0
2010,psit,Primula veris,0.0034071550255536627,0
2010,psit,Prunella vulgaris,0.025127356311236,0
2010,psit,Ranunculus acris,0.03065476343565441,0
2010,psit,Ranunculus montanus,0.06299963434488454,0.11764705882352941
2010,psit,Ranunculus nemorosus,0.01805128205128205,0
2010,psit,Ranunculus repens,0.009088231646742306,0
2010,psit,Rhinanthus alectorolophus,0.06055843909851601,0
2010,psit,Rhinanthus glacialis,0.08810279398932633,0
2010,psit,Rhinanthus minor,0.07401924500370095,0
2010,psit,Rhododendron hirsutum,0.005333333333333333,0
2010,psit,Rumex acetosa,0.057231486240806526,0
2010,psit,Salvia glutinosa,0.22256244052195703,0
2010,psit,Salvia verticillata,0.02,0
2010,psit,Saxifraga aizoides,0.031667316439246265,0
2010,psit,Scabiosa lucida,0.061311311272018304,0
2010,psit,Senecio abrotanifolius,0.12861003389471798,0
2010,psit,Senecio ovatus,0.09136305670685108,0
2010,psit,Silene dioica,0.010906276558794926,0.05
2010,psit,Silene flos-cuculi,0.0011143789069827958,0
2010,psit,Silene vulgaris,0.012025988528501091,0
2010,psit,Soldanella alpina,0.002286490832546032,0
2010,psit,Solidago virgaurea,0.005333333333333333,0
2010,psit,Stachys alopecuros,0.4012562814070352,0
2010,psit,Stachys sylvatica,0.05662029188812607,0
2010,psit,Taraxacum officinale,0.01070655763682092,0.15384615384615385
2010,psit,Teucrium chamaedrys,0.03,0
2010,psit,Thymus praecox,0.0266280191003672,0
2010,psit,Thymus pulegioides,0.02401427072623409,0
2010,psit,Tofieldia calyculata,0.02437986704653371,0
2010,psit,Tragopogon pratensis,0.0023209178934044065,0.3333333333333333
2010,psit,Trifolium montanum,8.517887563884157e-4,0
2010,psit,Trifolium pratense,0.03896934342959355,0.06818181818181818
2010,psit,Trifolium repens,0.023714796599114154,0
2010,psit,Trollius europaeus,0.09647234960150339,0
2010,psit,Tussilago farfara,0.0057266283681378025,0
2010,psit,Vaccinium myrtillus,0.013071895424836602,0
2010,psit,Veronica aphylla,0.007094662223425926,0
2010,psit,Veronica chamaedrys,0.007445487549234163,0
2010,psit,Veronica officinalis,0.01818181818181818,0
2010,psit,Vicia cracca,0.0012314749257181586,0
2010,psit,Vicia sepium,0.0010830583066120543,0
2010,psit,Viola reichenbachiana,0.09091362864947772,0.2
2010,psit,Willemetia stipitata,0.009596928982725529,0
2010,pyre,Achillea atrata,0.02703427702235575,0
2010,pyre,Acinos alpinus,0.02847711305619083,0.07692307692307693
2010,pyre,Aconitum napellus,0.030840046029919445,0
2010,pyre,Aconitum vulparia,0.019396196212831035,0
2010,pyre,Adenostyles alliariae,0.024422933730454205,0
2010,pyre,Alchemilla vulgaris,0.04541065834842792,0
2010,pyre,Androsace chamaejasme,0.021650193693204447,0
2010,pyre,Anthyllis vulneraria,0.023993003431521415,0
2010,pyre,Aster bellidiastrum,0.030303030303030304,0
2010,pyre,Bartsia alpina,0.016129032258064516,0
2010,pyre,Biscutella laevigata,0.03156707510611906,0
2010,pyre,Buphthalmum salicifolium,0.02291125426798343,0
2010,pyre,Campanula alpina,0.030303030303030304,0
2010,pyre,Campanula cochleariifolia,0.05371533098944618,0.2
2010,pyre,Campanula scheuchzeri,0.059705041674025586,0.21428571428571427
2010,pyre,Cardamine enneaphyllos,0.011209170217082572,0
2010,pyre,Carduus defloratus,0.03364755602517979,0.08333333333333333
2010,pyre,Centaurea jacea,0.023529411764705882,0
2010,pyre,Chaerophyllum hirsutum,0.020093806630423195,0
2010,pyre,Cirsium spinosissimum,0.03846748784304538,0
2010,pyre,Crepis aurea,0.04842398075307939,0
2010,pyre,Crepis terglouensis,0.06060606060606061,0
2010,pyre,Dactylorhiza maculata,0.023529411764705882,0
2010,pyre,Dryas octopetala,0.054827940421160765,0
2010,pyre,Epilobium montanum,0.007952346395742622,0
2010,pyre,Euphrasia picta,0.03893725558055875,0
2010,pyre,Euphrasia rostkoviana,0.025334634020652322,0
2010,pyre,Galium anisophyllon,0.026103375748345446,0
2010,pyre,Gentiana aspera,0.11501046989768794,0
2010,pyre,Gentiana clusii,0.0199615143209042,0
2010,pyre,Gentiana pannonica,0.015420023014959722,0
2010,pyre,Gentiana verna,0.03389830508474576,0
2010,pyre,Geranium sylvaticum,0.013144701518730376,0
2010,pyre,Geum rivale,0.013144701518730376,0
2010,pyre,Hedysarum hedysaroides,0.07575757575757576,0
2010,pyre,Helianthemum alpestre,0.030303030303030304,0
2010,pyre,Helianthemum nummularium,0.04534397054411119,0
2010,pyre,Heracleum sphondylium,0.007952346395742622,0
2010,pyre,Hieracium villosum,0.023209087324109243,0
2010,pyre,Hypericum maculatum,0.020222839323206003,0
2010,pyre,Knautia dipsacifolia,0.05535097813578826,0.4
2010,pyre,Leontodon hispidus,0.06221476694616447,0
2010,pyre,Leucanthemum vulgare,0.01657239819004525,0
2010,pyre,Lilium martagon,0.015420023014959722,0
2010,pyre,Linaria alpina,0.030303030303030304,0
2010,pyre,Lotus corniculatus,0.02992209564713283,0
2010,pyre,Myosotis alpestris,0.029195873409801353,0
2010,pyre,Phyteuma orbiculare,0.020428144397820883,0.14285714285714285
2010,pyre,Plantago lanceolata,0.03529411764705882,0
2010,pyre,Potentilla erecta,0.013644272932471382,0
2010,pyre,Primula minima,0.05263157894736842,0
2010,pyre,Prunella vulgaris,0.025615871504832535,0
2010,pyre,Ranunculus acris,0.023529411764705882,0
2010,pyre,Ranunculus montanus,0.007952346395742622,0
2010,pyre,Ranunculus nemorosus,0.007952346395742622,0
2010,pyre,Rhinanthus glacialis,0.03228430399510528,0.14285714285714285
2010,pyre,Rhododendron hirsutum,0.02390693920098972,0
2010,pyre,Rumex acetosa,0.01419291954808048,0
2010,pyre,Rumex alpestris,0.007952346395742622,0
2010,pyre,Saxifraga aizoides,0.03657552961161559,0
2010,pyre,Scabiosa lucida,0.02533435964675049,0.1
2010,pyre,Senecio abrotanifolius,0.08274720477069449,0
2010,pyre,Senecio ovatus,0.040445678646412006,0
2010,pyre,Silene acaulis,0.030303030303030304,0
2010,pyre,Silene dioica,0.015723270440251572,0
2010,pyre,Silene vulgaris,0.015123708708450652,0
2010,pyre,Soldanella alpina,0.01694915254237288,0
2010,pyre,Solidago virgaurea,0.019396196212831035,0
2010,pyre,Stachys alopecuros,0.2481657088889559,0.125
2010,pyre,Taraxacum officinale,0.01694915254237288,0
2010,pyre,Thalictrum aquilegiifolium,0.006289308176100628,0
2010,pyre,Thymus praecox,0.027036289900277108,0
2010,pyre,Thymus pulegioides,0.03434789403405203,0
2010,pyre,Tofieldia calyculata,0.023902115066664384,0
2010,pyre,Trifolium badium,0.007952346395742622,0
2010,pyre,Trifolium pratense,0.03674569738390386,0
2010,pyre,Trifolium repens,0.02531645569620253,0
2010,pyre,Trollius europaeus,0.01419291954808048,0
2010,pyre,Veronica alpina,0.03389830508474576,0
2010,pyre,Veronica aphylla,0.02531645569620253,0
2010,pyre,Veronica chamaedrys,0.03389830508474576,0
2010,soro,Achillea atrata,0.02656612792495173,0
2010,soro,Acinos alpinus,0.02766343563348054,0
2010,soro,Aconitum napellus,0.016082949197711523,0
2010,soro,Aconitum vulparia,0.01590619045869962,0
2010,soro,Adenostyles alliariae,0.01665276513204147,0
2010,soro,Ajuga reptans,0.03847089999840923,0.1111111111111111
2010,soro,Alchemilla vulgaris,0.05949387107344835,0
2010,soro,Androsace chamaejasme,0.026078412328412327,0
2010,soro,Anthericum ramosum,0.054162978698294686,0
2010,soro,Anthyllis vulneraria,0.0372411503665741,0
2010,soro,Aposeris foetida,0.01813829877136045,0
2010,soro,Aster bellidiastrum,0.014755209874929797,0
2010,soro,Bartsia alpina,0.019202898550724636,0
2010,soro,Biscutella laevigata,0.027336888246488777,0
2010,soro,Buphthalmum salicifolium,0.027364276196322306,0
2010,soro,Campanula alpina,0.030303030303030304,0
2010,soro,Campanula cochleariifolia,0.03783276271127209,0.041666666666666664
2010,soro,Campanula scheuchzeri,0.039521447378116456,0.2
2010,soro,Cardamine enneaphyllos,0.0073085757182552655,0
2010,soro,Carduus defloratus,0.02944544864683002,0.23036649214659685
2010,soro,Carum carvi,0.02483562505744099,0
2010,soro,Centaurea jacea,0.07341496042696503,0.5779816513761468
2010,soro,Chaerophyllum hirsutum,0.040460409002024564,0
2010,soro,Cirsium arvense,0.02200328407224959,0
2010,soro,Cirsium spinosissimum,0.03263661073373384,0.034482758620689655
2010,soro,Cirsium vulgare,0.05094123670973766,0
2010,soro,Clinopodium vulgare,0.04842193221755266,0
2010,soro,Crepis aurea,0.03684238167019969,0
2010,soro,Crepis biennis,0.1405152224824356,0
2010,soro,Crepis terglouensis,0.09090909090909091,0
2010,soro,Dactylorhiza maculata,0.017916089479667295,0
2010,soro,Dryas octopetala,0.038857588708293665,0
2010,soro,Epilobium montanum,0.009248703132504423,0
2010,soro,Erica carnea,0.023109971753424007,0
2010,soro,Euphorbia cyparissias,0.03051927205865932,0
2010,soro,Euphrasia picta,0.045194942797302205,0
2010,soro,Euphrasia rostkoviana,0.07108987840465628,0.006097560975609756
2010,soro,Fragaria vesca,0.00775582817399977,0
2010,soro,Galeopsis tetrahit,0.007777198470629127,0
2010,soro,Galium anisophyllon,0.020913263052446198,0
2010,soro,Gentiana asclepiadea,0.05260876575790473,0.5833333333333334
2010,soro,Gentiana aspera,0.05031272000103867,0
2010,soro,Gentiana ciliata,0.048764601101999476,0
2010,soro,Gentiana clusii,0.025307507569213017,0
2010,soro,Gentiana pannonica,0.027630320008206515,0.022727272727272728
2010,soro,Gentiana verna,0.025970856322186438,0
2010,soro,Geranium robertianum,0.009926710410191473,0
2010,soro,Geranium sylvaticum,0.012661282105066212,0
2010,soro,Geum rivale,0.011840877183471935,0.08333333333333333
2010,soro,Globularia cordifolia,0.011103416435826408,0
2010,soro,Hedysarum hedysaroides,0.06818181818181818,0
2010,soro,Helianthemum alpestre,0.030303030303030304,0
2010,soro,Helianthemum nummularium,0.031945133873568954,0
2010,soro,Helleborus niger,0.003375422982692519,0
2010,soro,Heracleum sphondylium,0.007952346395742622,0
2010,soro,Hieracium murorum,0.1582498878696405,0
2010,soro,Hieracium villosum,0.019870421506090283,0
2010,soro,Hippocrepis comosa,0.07352928367623102,0
2010,soro,Hypericum maculatum,0.019918849915241833,0
2010,soro,Knautia dipsacifolia,0.021812654243094205,0.02
2010,soro,Lamium galeobdolon,0.00398433881585048,0
2010,soro,Lamium maculatum,0.006578947368421052,0
2010,soro,Lathyrus pratensis,7.025761124121779e-4,0
2010,soro,Leontodon hispidus,0.05622401559842409,0
2010,soro,Leucanthemum vulgare,0.04444146303879723,0
2010,soro,Lilium martagon,0.011000840096845902,0
2010,soro,Linaria alpina,0.030303030303030304,0
2010,soro,Lotus corniculatus,0.02507995839002624,0
2010,soro,Lysimachia nemorum,0.005284270907127839,0
2010,soro,Medicago lupulina,0.004623326130353415,0
2010,soro,Melampyrum sylvaticum,0.01567151005417508,0
2010,soro,Mentha longifolia,0.05104222622470798,0
2010,soro,Myosotis alpestris,0.02046380026747953,0
2010,soro,Myosotis sylvatica,0.005874920027305992,0
2010,soro,Origanum vulgare,0.06694428234856876,0.041666666666666664
2010,soro,Phyteuma orbiculare,0.016184216824273154,0.22535211267605634
2010,soro,Phyteuma spicatum,0.00398433881585048,0
2010,soro,Plantago lanceolata,0.028844661644619712,0
2010,soro,Plantago media,0.01930134794904705,0
2010,soro,Polygala alpestris,0.011000620044299761,0
2010,soro,Polygala chamaebuxus,0.013245033112582781,0
2010,soro,Polygonatum verticillatum,0.005442764694477092,0
2010,soro,Potentilla aurea,0.008121766931103985,0
2010,soro,Potentilla brauneana,0.007893758135498667,0
