site1,site2,elev1,elev2,man1,man2,lon1,lat1,lon2,lat2,elev.diff,mean.elev,man.diff,metric,value,metric.class
h4,h5,1330,1579,grasing,none,12.807417,47.557383,12.816433,47.5593,249,1454.5,TRUE,S,0.3069306930693069,aggregate
h4,h5,1330,1579,grasing,none,12.807417,47.557383,12.816433,47.5593,249,1454.5,TRUE,S,0.3069306930693069,aggregate
h4,h5,1330,1579,grasing,none,12.807417,47.557383,12.816433,47.5593,249,1454.5,TRUE,S,0.3069306930693069,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h6,1330,1808,grasing,none,12.807417,47.557383,12.822917,47.555367,478,1569,TRUE,S,0.425531914893617,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,h7,1330,1984,grasing,none,12.807417,47.557383,12.829933,47.552167,654,1657,TRUE,S,0.5,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho1,1330,841,grasing,grasing,12.807417,47.557383,12.880783,47.604083,489,1085.5,FALSE,S,0.5841584158415841,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho2,1330,1045,grasing,grasing,12.807417,47.557383,12.893233,47.588917,285,1187.5,FALSE,S,0.5,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho3,1330,1333,grasing,none,12.807417,47.557383,12.8873,47.584583,3,1331.5,TRUE,S,0.4074074074074074,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho4,1330,1552,grasing,none,12.807417,47.557383,12.881717,47.583083,222,1441,TRUE,S,0.2857142857142857,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,ho5,1330,1825,grasing,grasing,12.807417,47.557383,12.877,47.5778,495,1577.5,FALSE,S,0.45454545454545453,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t1,1330,714,grasing,mowing,12.807417,47.557383,12.8992,47.609817,616,1022,TRUE,S,0.6086956521739131,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t4,1330,641,grasing,mowing,12.807417,47.557383,12.942383,47.612417,689,985.5,TRUE,S,0.5913978494623656,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,t5,1330,746,grasing,mowing,12.807417,47.557383,12.946317,47.604817,584,1038,TRUE,S,0.5463917525773195,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma1,1330,766,grasing,grasing,12.807417,47.557383,12.924383,47.596033,564,1048,FALSE,S,0.5578947368421052,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma2,1330,1245,grasing,grasing,12.807417,47.557383,12.940933,47.583517,85,1287.5,FALSE,S,0.37142857142857144,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma3,1330,1423,grasing,grasing,12.807417,47.557383,12.943317,47.5778,93,1376.5,FALSE,S,0.37037037037037035,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma4,1330,1773,grasing,none,12.807417,47.557383,12.923983,47.574517,443,1551.5,TRUE,S,0.4666666666666667,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wma5,1330,2032,grasing,none,12.807417,47.557383,12.930633,47.5683,702,1681,TRUE,S,0.5876288659793815,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb1,1330,960,grasing,grasing,12.807417,47.557383,12.94405,47.590483,370,1145,FALSE,S,0.4576271186440678,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb2,1330,1140,grasing,grasing,12.807417,47.557383,12.955817,47.57715,190,1235,FALSE,S,0.43089430894308944,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb3,1330,1420,grasing,grasing,12.807417,47.557383,12.962033,47.569167,90,1375,FALSE,S,0.38095238095238093,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb4,1330,1655,grasing,grasing,12.807417,47.557383,12.9406,47.571617,325,1492.5,FALSE,S,0.35185185185185186,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h4,wmb5,1330,1813,grasing,none,12.807417,47.557383,12.93625,47.571583,483,1571.5,TRUE,S,0.32710280373831774,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h6,1579,1808,none,none,12.816433,47.5593,12.822917,47.555367,229,1693.5,FALSE,S,0.42857142857142855,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,h7,1579,1984,none,none,12.816433,47.5593,12.829933,47.552167,405,1781.5,FALSE,S,0.4457831325301205,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho1,1579,841,none,grasing,12.816433,47.5593,12.880783,47.604083,738,1210,TRUE,S,0.5714285714285714,aggregate
h5,ho2,1579,1045,none,grasing,12.816433,47.5593,12.893233,47.588917,534,1312,TRUE,S,0.4954954954954955,aggregate
