plant.sp,bb.sp,prop.fl.abund.m,prop.visits.wm
Leucanthemum vulgare,prat,0.05688254852838179,0
Leucanthemum vulgare,psit,0.07010364427066007,0
Leucanthemum vulgare,pyre,0.03937975876094207,0
Leucanthemum vulgare,soro,0.0554817278202552,0
Leucanthemum vulgare,wurf,0.05463063136108327,0
Lilium martagon,bss,0.015715167712433527,0.007407407407407408
Lilium martagon,gers,0.006944444444444445,0
Lilium martagon,hort,0.024532278039407884,0
Lilium martagon,hypn,0.00400125785431019,0
Lilium martagon,jone,0.010897075365579302,0
Lilium martagon,lapi,0.04836829836829837,0
Lilium martagon,mend,0.009739220253927414,0
Lilium martagon,mont,0.019588964512420103,0
Lilium martagon,muci,0.011553423025906175,0
Lilium martagon,pasc,0.027875452314904566,0
Lilium martagon,prat,0.020153151303494442,0
Lilium martagon,psit,0.003354614695340502,0
Lilium martagon,pyre,0.01265475791404384,0
Lilium martagon,soro,0.02223780301543521,0
Lilium martagon,wurf,0.022353466673387883,0
Linaria alpina,bss,0.037868162692847124,0
Linaria alpina,hort,0.04347826086956521,0
Linaria alpina,mont,0.04347826086956521,0
Linaria alpina,prat,0.03225806451612903,0
Linaria alpina,pyre,0.02029569892473118,0
Linaria alpina,soro,0.02029569892473118,0
Linaria alpina,wurf,0.04347826086956521,0
Lotus corniculatus,bss,0.020852140389616896,0.05470804839558127
Lotus corniculatus,gers,0.011236446240916773,0
Lotus corniculatus,hort,0.019847146678007473,0.01038961038961039
Lotus corniculatus,humi,0.1081465281574631,0
Lotus corniculatus,hypn,0.01629830626554598,0
Lotus corniculatus,jone,0.019411181158793357,0
Lotus corniculatus,lapi,0.03322833117295818,0.2857142857142857
Lotus corniculatus,mend,0.024612085093628236,0.018867924528301886
Lotus corniculatus,mont,0.019207537704050464,0.0672782874617737
Lotus corniculatus,muci,0.01629240340823379,0.2391304347826087
Lotus corniculatus,pasc,0.019838479382274923,0.06401209677419355
Lotus corniculatus,prat,0.015825797567613997,0.005789909015715467
Lotus corniculatus,psit,0.021841094244927906,0.003236245954692557
Lotus corniculatus,pyre,0.01926407565511062,0.013888888888888888
Lotus corniculatus,soro,0.02292052303383614,0.0087890625
Lotus corniculatus,wurf,0.020879801584507772,0.19225251076040173
Lysimachia nemorum,bss,0.007364421134204148,0.01978021978021978
Lysimachia nemorum,hort,0.0074891332542414224,0
Lysimachia nemorum,humi,0.025806451612903226,0
Lysimachia nemorum,hypn,0.005010957283820861,0
Lysimachia nemorum,jone,0.007245171561823418,0
Lysimachia nemorum,lapi,0.008472758472758472,0
Lysimachia nemorum,mend,0.005780346820809249,0
Lysimachia nemorum,mont,0.007055603650526317,0
Lysimachia nemorum,muci,3.076923076923077e-4,0
Lysimachia nemorum,pasc,0.010020208692908117,0.00390625
Lysimachia nemorum,prat,0.007315083359090515,0
Lysimachia nemorum,psit,0.01214312635933928,0
Lysimachia nemorum,pyre,4.7846889952153117e-4,0
Lysimachia nemorum,soro,0.00631831936505183,0.008771929824561403
Lysimachia nemorum,wurf,0.007847441112702285,0
Medicago lupulina,bss,0.005530009142656519,0
Medicago lupulina,hort,0.006793953219993168,0
Medicago lupulina,humi,6.779661016949153e-4,0
Medicago lupulina,hypn,0.017703219581469937,0
Medicago lupulina,jone,0.004661128018272095,0
Medicago lupulina,lapi,0.004816981922757187,0
Medicago lupulina,mend,0.006369188015779541,0
Medicago lupulina,mont,0.0021557319162306453,0
Medicago lupulina,muci,0.008130081300813009,0
Medicago lupulina,pasc,0.010172886964226326,0.0035971223021582736
Medicago lupulina,prat,0.005228574855298548,0
Medicago lupulina,psit,0.0075947869522894505,0
Medicago lupulina,pyre,0.0023424294446276655,0
Medicago lupulina,soro,0.0033406011759947803,0
Medicago lupulina,wurf,0.004784032700629188,0
Melampyrum sylvaticum,bss,0.013574319107015015,0
Melampyrum sylvaticum,hort,0.009592713408148561,0.015625
Melampyrum sylvaticum,hypn,0.02064311027725662,0
Melampyrum sylvaticum,jone,0.01655757421299747,0
Melampyrum sylvaticum,lapi,0.0062170337450658635,0
Melampyrum sylvaticum,mend,0.02,0
Melampyrum sylvaticum,mont,0.0054231621363652165,0
Melampyrum sylvaticum,pasc,0.015557487501024257,0
Melampyrum sylvaticum,prat,0.01082586587074428,0
Melampyrum sylvaticum,psit,0.012294940284908983,0
Melampyrum sylvaticum,pyre,0.009054408390691576,0
Melampyrum sylvaticum,soro,0.012311008834888467,0
Melampyrum sylvaticum,wurf,0.01066430547559745,0
Mentha longifolia,bss,0.04430900129693733,0.009259259259259259
Mentha longifolia,gers,0.04860627177700348,0
Mentha longifolia,hort,0.10977388436022353,0
Mentha longifolia,hypn,0.03225806451612903,0
Mentha longifolia,mend,0.049999999999999996,0
Mentha longifolia,pasc,0.06799226176429755,0
Mentha longifolia,prat,0.09908387613501526,0
Mentha longifolia,psit,0.0987372147112739,0
Mentha longifolia,pyre,0.018518518518518517,0
Mentha longifolia,soro,0.06326047496306295,0
Mentha longifolia,wurf,0.08053358072678117,0
Myosotis alpestris,bss,0.02505017339454724,0.020293122886133032
Myosotis alpestris,gers,0.005787037037037037,0
Myosotis alpestris,hort,0.020444883652900987,0
Myosotis alpestris,hypn,0.0066187190006918315,0
Myosotis alpestris,jone,0.039814240271667654,0.12121212121212122
Myosotis alpestris,lapi,0.06840544692016354,0
Myosotis alpestris,mend,0.05242741202953909,0
Myosotis alpestris,mont,0.03783507992176041,0.08928571428571429
Myosotis alpestris,muci,0.01726022680862494,0
Myosotis alpestris,pasc,0.03401311986934786,0
Myosotis alpestris,prat,0.02120728048272177,0.008393285371702638
Myosotis alpestris,psit,0.01877106081460576,0.0196078431372549
Myosotis alpestris,pyre,0.014620867110492519,0
Myosotis alpestris,soro,0.019635152103357003,0.0017482517482517483
Myosotis alpestris,wurf,0.021237388281364834,0
Myosotis sylvatica,bss,0.03502049944687772,0
Myosotis sylvatica,hort,0.05813176278054901,0
Myosotis sylvatica,humi,0.007129579004920721,0
Myosotis sylvatica,jone,0.010253260253260253,0
Myosotis sylvatica,lapi,0.002540034880330012,0
Myosotis sylvatica,mont,0.005888847994111153,0
Myosotis sylvatica,pasc,0.03945646931729761,0
Myosotis sylvatica,prat,0.057049116192690937,0
Myosotis sylvatica,psit,0.005002033041689664,0.022222222222222223
Myosotis sylvatica,soro,0.005072949129110204,0
Myosotis sylvatica,wurf,0.04361848975591567,0
Origanum vulgare,bss,0.11379739831424876,0.3692022263450835
Origanum vulgare,gers,0.09673328140473941,0
Origanum vulgare,hort,0.07306355365815922,0.006802721088435374
Origanum vulgare,hypn,0.0980269558251998,0.5454545454545454
Origanum vulgare,jone,0.030822531128747995,0
Origanum vulgare,lapi,0.15559863309155453,0.125
Origanum vulgare,mend,0.03257627807967879,0
Origanum vulgare,mont,0.03303191116098835,0
Origanum vulgare,muci,0.006644880174291939,0
Origanum vulgare,pasc,0.10607695286513175,0.06578947368421052
Origanum vulgare,prat,0.06512725739948096,0.09774436090225563
Origanum vulgare,psit,0.1259946446042135,0.2692307692307692
Origanum vulgare,pyre,0.022870924817032602,0
Origanum vulgare,soro,0.13837541903974537,0.15
Origanum vulgare,wurf,0.11126838890679852,0.0022172949002217295
Pedicularis rostratospicata,bss,0.0011614401858304297,0.09523809523809523
Pedicularis rostratospicata,hort,0.003484320557491289,0
Pedicularis rostratospicata,mont,0.003484320557491289,0
Pedicularis rostratospicata,pasc,0.0017421602787456446,0.07692307692307693
Pedicularis rostratospicata,wurf,0.004824443848834093,0.25
Petasites albus,bss,0.06579845427330859,0.13793103448275862
Petasites albus,hort,0.026472960077755448,0
Petasites albus,humi,0.1904761904761905,1
Petasites albus,jone,0.08695652173913043,0
Petasites albus,mont,0.026662541534477637,0
Petasites albus,pasc,0.041680396288667765,0.03389830508474576
Petasites albus,prat,0.07546113969558474,0.5087719298245614
Petasites albus,psit,0.08497670404009372,0.4642857142857143
Petasites albus,soro,0.09441391941391943,0.6
Petasites albus,wurf,0.04562195471603252,0.024390243902439025
Phyteuma orbiculare,bss,0.018079005839027936,0.006369426751592357
Phyteuma orbiculare,gers,0.01637286324786325,0
Phyteuma orbiculare,hort,0.016980431602845604,0.005291005291005291
Phyteuma orbiculare,hypn,0.014249224525181726,0
Phyteuma orbiculare,jone,0.01680845921293837,0.041666666666666664
Phyteuma orbiculare,lapi,0.021382366559178027,0.06666666666666667
Phyteuma orbiculare,mend,0.02047683287590465,0
Phyteuma orbiculare,mont,0.020366376906332452,0.011029411764705883
Phyteuma orbiculare,muci,0.017005785547449394,0
Phyteuma orbiculare,pasc,0.018543207822538314,0.0033222591362126247
Phyteuma orbiculare,prat,0.017146738743649022,0.04024390243902439
Phyteuma orbiculare,psit,0.018483439187757925,0.06293706293706294
Phyteuma orbiculare,pyre,0.02105295885972962,0.06
Phyteuma orbiculare,soro,0.01975063922702057,0.2555205047318612
Phyteuma orbiculare,wurf,0.019014576014232586,0.027603513174404015
Phyteuma spicatum,bss,0.008132795154702235,0
Phyteuma spicatum,hort,0.007225578975374043,0
Phyteuma spicatum,humi,0.0064516129032258064,0
Phyteuma spicatum,hypn,0.014117647058823528,0
Phyteuma spicatum,jone,0.005080573640535874,0
Phyteuma spicatum,lapi,0.010131162083128538,0
Phyteuma spicatum,mont,0.010537975079707326,0
Phyteuma spicatum,pasc,0.008260778648887314,0
Phyteuma spicatum,prat,0.007208793996443135,0
Phyteuma spicatum,psit,0.008393665111842858,0
Phyteuma spicatum,pyre,0.02359882005899705,0
Phyteuma spicatum,soro,0.008196479511133956,0.07317073170731707
Phyteuma spicatum,wurf,0.007966941769553168,0.0111731843575419
Plantago lanceolata,bss,0.03432787011081642,0.07043286867204696
Plantago lanceolata,gers,0.026204594614753485,0
Plantago lanceolata,hort,0.04177822139773199,0.00390625
Plantago lanceolata,humi,0.08485511208310552,0
Plantago lanceolata,hypn,0.028314939621640244,0
Plantago lanceolata,jone,0.03946143845376684,0
Plantago lanceolata,lapi,0.03374438255525531,0
Plantago lanceolata,mend,0.011821709559387049,0
Plantago lanceolata,mont,0.03106530170596691,0
Plantago lanceolata,muci,0.024062835250711703,0
Plantago lanceolata,pasc,0.03644619315298496,0
Plantago lanceolata,prat,0.03942710979417477,0.003284072249589491
Plantago lanceolata,psit,0.03735807215577383,0
Plantago lanceolata,pyre,0.007846835688075947,0
Plantago lanceolata,soro,0.034084663937838086,0
Plantago lanceolata,wurf,0.03116416939876284,0.0012330456226880395
Plantago media,bss,0.012175250738069356,0.0512
Plantago media,gers,0.007170121191527919,0
Plantago media,hort,0.013135825147140385,0
Plantago media,humi,0.012903225806451613,0
Plantago media,hypn,0.017530764697984896,0.06666666666666667
Plantago media,jone,0.01609295987881813,0.04
Plantago media,lapi,0.01364537672603041,0
Plantago media,mend,0.007286536727092411,0
Plantago media,mont,0.008717644156337708,0
Plantago media,muci,0.013918422459950345,0
Plantago media,pasc,0.013594877848630458,0.0022796352583586625
Plantago media,prat,0.012696657405279485,0.016885553470919325
Plantago media,psit,0.011483079935082286,0
Plantago media,pyre,0.004190884485340536,0
Plantago media,soro,0.012596973987030566,0
Plantago media,wurf,0.014090982373777003,0
Polygala alpestris,bss,0.01172120764688119,0.0013297872340425532
Polygala alpestris,gers,0.0034722222222222225,0
Polygala alpestris,hort,0.00861066767973119,0
Polygala alpestris,humi,0.0064516129032258064,0
Polygala alpestris,hypn,0.008263141883454317,0
Polygala alpestris,jone,0.008941769244277345,0
Polygala alpestris,lapi,0.011857574680737741,0
Polygala alpestris,mend,0.011280973169391214,0
Polygala alpestris,mont,0.006459914047412246,0.006369426751592357
Polygala alpestris,muci,0.007503309605828696,0
Polygala alpestris,pasc,0.011503130381785331,0
Polygala alpestris,prat,0.008650602134082022,0
Polygala alpestris,psit,0.011765533890456778,0.07017543859649122
Polygala alpestris,pyre,0.006996697257238875,0
Polygala alpestris,soro,0.008714088646039802,0
Polygala alpestris,wurf,0.011344360086591128,0
Polygala amara,bss,0.011136420940961912,0
Polygala amara,hort,0.011289943281387951,0.0136986301369863
Polygala amara,humi,0.025806451612903226,0
Polygala amara,hypn,0.006134285524390778,0
Polygala amara,jone,0.009126729820729892,0
Polygala amara,lapi,0.007003884474115203,0
Polygala amara,mend,0.007217064790697328,0
Polygala amara,mont,0.008349197686394774,0
Polygala amara,muci,0.010545540238011077,0
Polygala amara,pasc,0.014084012194616646,0.005970149253731343
Polygala amara,prat,0.009932394306816163,0
Polygala amara,psit,0.012911279086443676,0.047058823529411764
Polygala amara,pyre,0.005165862036275427,0
Polygala amara,soro,0.009886842309701226,0
Polygala amara,wurf,0.01210330579283974,0
Polygala chamaebuxus,bss,0.06153475069711757,0.1617161716171617
Polygala chamaebuxus,hort,0.04227331990296321,0.015384615384615385
Polygala chamaebuxus,humi,0.012903225806451613,0
Polygala chamaebuxus,hypn,0.009756097560975608,0
Polygala chamaebuxus,jone,0.03572300762207669,0
Polygala chamaebuxus,lapi,0.029850746268656716,0
Polygala chamaebuxus,mend,0.006211180124223602,0
Polygala chamaebuxus,mont,0.026783686193110303,0
Polygala chamaebuxus,pasc,0.039245508499478596,0.19844357976653695
Polygala chamaebuxus,prat,0.050265016279371404,0.022988505747126436
Polygala chamaebuxus,psit,0.03711620671968418,0.0425531914893617
Polygala chamaebuxus,pyre,0.011627906976744186,0
Polygala chamaebuxus,soro,0.056906253576674184,0.031914893617021274
Polygala chamaebuxus,wurf,0.060903773648374245,0.4803921568627451
Polygonatum verticillatum,bss,0.005596517493923787,0
Polygonatum verticillatum,hort,0.004612219305408637,0
Polygonatum verticillatum,humi,0.0064516129032258064,0
Polygonatum verticillatum,hypn,0.009756097560975608,0
Polygonatum verticillatum,jone,0.006158475248598223,0
Polygonatum verticillatum,lapi,0.009009009009009009,0
Polygonatum verticillatum,mont,0.004308357179330035,0
Polygonatum verticillatum,muci,0.0058823529411764705,0
Polygonatum verticillatum,pasc,0.00797608633388173,0
Polygonatum verticillatum,prat,0.0055609670763846035,0.023809523809523808
Polygonatum verticillatum,psit,0.008342662204330376,0
Polygonatum verticillatum,pyre,0.0029498525073746312,0
Polygonatum verticillatum,soro,0.005522654637160155,0
Polygonatum verticillatum,wurf,0.006085576174336484,0.008264462809917356
Potentilla aurea,bss,0.012627338127536449,0.008823529411764706
Potentilla aurea,hort,0.008778974203377905,0
Potentilla aurea,humi,0.0064516129032258064,0
Potentilla aurea,hypn,0.013196901128194377,0
Potentilla aurea,jone,0.02004750567519077,0
Potentilla aurea,lapi,0.01750671397230572,0
Potentilla aurea,mend,0.00439236300775652,0
Potentilla aurea,mont,0.02421424425101564,0
Potentilla aurea,muci,0.009480563179976344,0
Potentilla aurea,pasc,0.015319207539556592,0
Potentilla aurea,prat,0.01876946570018955,0
Potentilla aurea,psit,0.015627200278426942,0
Potentilla aurea,pyre,0.01012012146643109,0
Potentilla aurea,soro,0.019192756946176618,0
Potentilla aurea,wurf,0.014403420101121979,0
Potentilla brauneana,bss,0.011945711560367818,0
Potentilla brauneana,hort,0.009063817986184558,0
Potentilla brauneana,lapi,0.02222222222222222,0
Potentilla brauneana,mend,0.019047619047619046,0
Potentilla brauneana,mont,0.018348130212536992,0.07142857142857142
Potentilla brauneana,pasc,0.0029387481965981567,0
Potentilla brauneana,prat,0.0029062198851191098,0
Potentilla brauneana,psit,0.00810141652538752,0
Potentilla brauneana,soro,0.009139763249932742,0
Potentilla brauneana,wurf,0.009552446830487782,0
Potentilla erecta,bss,0.013659816788861228,0.02
Potentilla erecta,gers,0.019825064257025675,0
Potentilla erecta,hort,0.013336483419137029,0
Potentilla erecta,humi,0.006790595954073264,0
Potentilla erecta,hypn,0.015869045825325334,0
Potentilla erecta,jone,0.013894427103349824,0.010101010101010102
Potentilla erecta,lapi,0.006438731902104483,0
Potentilla erecta,mend,0.026171633889261678,0
Potentilla erecta,mont,0.015640283755426965,0.01171875
Potentilla erecta,muci,0.01695106854329616,0
Potentilla erecta,pasc,0.01781433582643522,9.111617312072893e-4
Potentilla erecta,prat,0.015777541565999392,0.001549186676994578
Potentilla erecta,psit,0.018015058669375368,0
Potentilla erecta,pyre,0.021674065994801713,0
Potentilla erecta,soro,0.01609925598431811,9.328358208955224e-4
Potentilla erecta,wurf,0.01706714173022826,0.001451378809869376
Primula elatior,bss,0.08669118680320499,0.012605042016806723
Primula elatior,hort,0.11574345461562509,0.3492063492063492
Primula elatior,humi,0.1904761904761905,0
Primula elatior,hypn,0.002512562814070352,0
Primula elatior,jone,0.15331675457642485,0
Primula elatior,lapi,0.3627339857555092,0.3333333333333333
Primula elatior,mont,0.04385826528481391,0
Primula elatior,pasc,0.06275656886473398,0.18303571428571427
Primula elatior,prat,0.09858640325963025,0.07
Primula elatior,psit,0.06594762296574919,0
Primula elatior,soro,0.03296844762254665,0
Primula elatior,wurf,0.05109251205910393,0.04326923076923077
Primula farinosa,bss,0.09994016871304669,0
Primula farinosa,hort,0.07611761109913467,0
Primula farinosa,hypn,0.0037688442211055275,0
Primula farinosa,jone,0.030483229892427806,0
Primula farinosa,lapi,0.01782182498081641,0
Primula farinosa,mont,0.15937465234248288,0
Primula farinosa,muci,0.024390243902439025,0
Primula farinosa,pasc,0.1339032091865505,0
Primula farinosa,prat,0.03547809993483725,0
Primula farinosa,psit,0.0878251901246802,0
Primula farinosa,soro,0.03875575195716929,0
Primula farinosa,wurf,0.11581402496867177,0.006535947712418301
Primula minima,bss,0.03102409638554217,0
Primula minima,hort,0.03102409638554217,0
Primula minima,mend,0.05714285714285715,0
Primula minima,mont,0.11129852744310575,0.1
Primula minima,prat,0.012048192771084338,0
Primula minima,psit,0.1357142857142857,0.25
Primula minima,pyre,0.05714285714285715,0
Primula minima,soro,0.03232294256390642,0
Primula minima,wurf,0.04497354497354497,0
Primula veris,bss,0.09830715266094513,0
Primula veris,hort,0.1514276512778874,0.18181818181818182
Primula veris,jone,0.005704384912701587,0
Primula veris,muci,0.008130081300813009,0
Primula veris,pasc,0.10232354831992378,0.013333333333333334
Primula veris,prat,0.11362468999513191,0
Primula veris,psit,0.03797525410398803,0
Primula veris,soro,0.006104967190881869,0
Primula veris,wurf,0.0779109059059598,0.03225806451612903
Prunella vulgaris,bss,0.04115119182297338,0.058174523570712136
Prunella vulgaris,gers,0.01741228094046278,0
Prunella vulgaris,hort,0.028314650987960068,0.06440677966101695
Prunella vulgaris,hypn,0.05062083812832118,0.047619047619047616
Prunella vulgaris,jone,0.02759676825072881,0.1111111111111111
Prunella vulgaris,lapi,0.04750790373965419,0.02
Prunella vulgaris,mend,0.01674802825324111,0.041666666666666664
Prunella vulgaris,mont,0.023296088168420118,0.175
Prunella vulgaris,muci,0.013404760028629344,0.03125
Prunella vulgaris,pasc,0.04439245512071279,0.20531154239019409
Prunella vulgaris,prat,0.0348157760959473,0.11960542540073983
Prunella vulgaris,psit,0.03941008023021416,0.006535947712418301
Prunella vulgaris,pyre,0.0168037558360018,0.03333333333333333
Prunella vulgaris,soro,0.03320665974998891,0.04358974358974359
Prunella vulgaris,wurf,0.03829779239702863,0.08459214501510574
Pulmonaria officinalis,prat,0,0.3
Ranunculus acris,bss,0.035103712091457726,0.02830188679245283
Ranunculus acris,gers,0.1064010183024504,0
Ranunculus acris,hort,0.027140892591392837,0
Ranunculus acris,humi,0.01629305631492619,0
Ranunculus acris,hypn,0.013314987190512098,0
Ranunculus acris,jone,0.027263928350545974,0
Ranunculus acris,lapi,0.00863027489157099,0
Ranunculus acris,mont,0.010722850511793391,0
Ranunculus acris,muci,2.531004808909137e-4,0
Ranunculus acris,pasc,0.045473731472303415,0.002182214948172395
Ranunculus acris,prat,0.03849471419095668,0
Ranunculus acris,psit,0.025778755690561664,0.00392156862745098
Ranunculus acris,pyre,0.01081966092639901,0
Ranunculus acris,soro,0.04065125567192162,0
Ranunculus acris,wurf,0.045973465957387986,0.0011248593925759281
Ranunculus alpestris,bss,0.07609342769046916,0
Ranunculus alpestris,hort,0.09014496427703945,0
Ranunculus alpestris,jone,0.020515332335362308,0
Ranunculus alpestris,lapi,0.012123649046203394,0
Ranunculus alpestris,mend,0.014315737467707066,0
Ranunculus alpestris,mont,0.07557332225891791,0
Ranunculus alpestris,muci,0.014915458937198067,0
Ranunculus alpestris,pasc,0.020358492734064818,0
Ranunculus alpestris,prat,0.04284589286669678,0
Ranunculus alpestris,psit,0.06651812415787571,0
Ranunculus alpestris,pyre,0.02862463042324647,0
Ranunculus alpestris,soro,0.09191199947032566,0
Ranunculus alpestris,wurf,0.053808734184483877,0
Ranunculus montanus,bss,0.07960676357783422,0.0052173913043478265
Ranunculus montanus,gers,0.0034722222222222225,0
Ranunculus montanus,hort,0.0751518492653294,0
Ranunculus montanus,humi,0.030261136712749617,0
Ranunculus montanus,hypn,0.010501786546527885,0
Ranunculus montanus,jone,0.10731025900572162,0
Ranunculus montanus,lapi,0.2007273068880791,0
Ranunculus montanus,mend,0.030047241980183825,0
Ranunculus montanus,mont,0.06527052527283553,0.009708737864077669
Ranunculus montanus,muci,0.018327917519270633,0
Ranunculus montanus,pasc,0.08316473413417041,0
Ranunculus montanus,prat,0.06912148994489768,0.0053475935828877
Ranunculus montanus,psit,0.08030144508532361,0.011560693641618497
Ranunculus montanus,pyre,0.01993827209351642,0
Ranunculus montanus,soro,0.03730394890840594,0
Ranunculus montanus,wurf,0.07102027429539777,0.00404040404040404
Ranunculus nemorosus,bss,0.028039478709662967,0.03498779495524817
Ranunculus nemorosus,gers,0.008274303520474412,0
Ranunculus nemorosus,hort,0.011195925479775567,0
Ranunculus nemorosus,humi,0.0064516129032258064,0
Ranunculus nemorosus,hypn,0.007788654817513883,0
Ranunculus nemorosus,jone,0.018574349629027067,0
Ranunculus nemorosus,lapi,0.008423165157665544,0
Ranunculus nemorosus,mend,0.00810709983655585,0
Ranunculus nemorosus,mont,0.00816225250530647,0
Ranunculus nemorosus,muci,0.011327888546947188,0
Ranunculus nemorosus,pasc,0.028678305550414906,7.593014426727411e-4
Ranunculus nemorosus,prat,0.013848335247160495,0
Ranunculus nemorosus,psit,0.01219093727836703,0
Ranunculus nemorosus,pyre,0.008917828430778985,0
Ranunculus nemorosus,soro,0.021136785844021774,0
Ranunculus nemorosus,wurf,0.010891673447693765,0
Ranunculus repens,bss,0.03130536830237281,0.07207207207207207
Ranunculus repens,hort,0.027577178147615296,0
Ranunculus repens,humi,0.0013559322033898306,0
Ranunculus repens,hypn,0.005285780620810695,0
Ranunculus repens,jone,0.007313501002594899,0
Ranunculus repens,lapi,0.004018799341835251,0
Ranunculus repens,mont,0.009953214750264842,0
Ranunculus repens,muci,0.0058823529411764705,0
Ranunculus repens,pasc,0.03292339420476027,0
Ranunculus repens,prat,0.03555163394033566,0
Ranunculus repens,psit,0.008646468726455045,0
Ranunculus repens,soro,0.03712415180334537,0
Ranunculus repens,wurf,0.04144574330973088,0
Rheum barbarum,psit,0,0.5
Rhinanthus alectorolophus,bss,0.016225276369566905,0.14857142857142858
Rhinanthus alectorolophus,hort,0.03498069793992358,0.13513513513513514
Rhinanthus alectorolophus,humi,0.0013559322033898306,0
Rhinanthus alectorolophus,jone,0.02702784846072303,0.13333333333333333
Rhinanthus alectorolophus,lapi,0.0034957414528948663,0
Rhinanthus alectorolophus,muci,0.06504065040650407,0
Rhinanthus alectorolophus,pasc,0.0796497590778623,0.08333333333333333
Rhinanthus alectorolophus,prat,0.08272136660227414,0.037037037037037035
Rhinanthus alectorolophus,psit,0.018928658093350707,0
Rhinanthus alectorolophus,soro,0.01178202613206766,0.03508771929824561
Rhinanthus alectorolophus,wurf,0.035454577758363255,0.1610738255033557
Rhinanthus glacialis,bss,0.04689257963690241,0.16457960644007155
Rhinanthus glacialis,gers,0.031999340543077445,0.045454545454545456
Rhinanthus glacialis,hort,0.052880813166518076,0.3048128342245989
Rhinanthus glacialis,hypn,0.018354411519384255,0
Rhinanthus glacialis,jone,0.027265998985765972,0
Rhinanthus glacialis,lapi,0.05246447779188759,0.058823529411764705
Rhinanthus glacialis,mend,0.05970723247714873,0.07692307692307693
Rhinanthus glacialis,mont,0.034309939717545326,0.014705882352941176
Rhinanthus glacialis,muci,0.13056106638882195,0.05555555555555555
Rhinanthus glacialis,pasc,0.05431888556296231,0.1375770020533881
Rhinanthus glacialis,prat,0.04882327687534095,0.1056338028169014
Rhinanthus glacialis,psit,0.03823164662887646,0
Rhinanthus glacialis,pyre,0.023190166295771458,0.038461538461538464
Rhinanthus glacialis,soro,0.050159052979299366,0.015299026425591099
Rhinanthus glacialis,wurf,0.0507312769547926,0.3547257876312719
Rhinanthus minor,bss,0.037168347140824655,0.09451219512195122
Rhinanthus minor,gers,0.046153846153846156,0
Rhinanthus minor,hort,0.04137073530810259,0.04878048780487805
Rhinanthus minor,humi,0.012903225806451613,0
Rhinanthus minor,hypn,0.0037688442211055275,0
Rhinanthus minor,jone,0.052014585879458335,0.14285714285714285
Rhinanthus minor,lapi,0.008230700118540574,0
Rhinanthus minor,mend,0.007246376811594202,0
Rhinanthus minor,mont,0.012372455555304392,0
Rhinanthus minor,muci,0.0684611672249494,0
Rhinanthus minor,pasc,0.0347596512205331,0.04721030042918455
Rhinanthus minor,prat,0.031111135261537064,0.03571428571428571
Rhinanthus minor,psit,0.035208792422354925,0
Rhinanthus minor,pyre,0.007246376811594202,0
Rhinanthus minor,soro,0.04013307935008756,0.01282051282051282
Rhinanthus minor,wurf,0.03760650679252706,0.07692307692307693
Rhododendron hirsutum,bss,0.10446694192618806,0.10816777041942605
Rhododendron hirsutum,gers,0.1091479130056875,0
Rhododendron hirsutum,hort,0.11989034063520403,0.10989010989010989
Rhododendron hirsutum,hypn,0.14808042960697423,0.5
Rhododendron hirsutum,jone,0.08957988976438318,0.1111111111111111
Rhododendron hirsutum,lapi,0.16676131819926782,0
Rhododendron hirsutum,mend,0.058636592761633126,0.03571428571428571
Rhododendron hirsutum,mont,0.13348564626293746,0.3533834586466165
Rhododendron hirsutum,muci,0.033297711413466026,0
Rhododendron hirsutum,pasc,0.10231256438525017,0.128
Rhododendron hirsutum,prat,0.12030669502001586,0.22553897180762852
Rhododendron hirsutum,psit,0.03776684340505326,0.07142857142857142
Rhododendron hirsutum,pyre,0.11853120573268473,0.1956521739130435
Rhododendron hirsutum,soro,0.09822291463541102,0.15024630541871922
Rhododendron hirsutum,wurf,0.1085959329924167,0.06060606060606061
Rhodothamnus chamaecistus,bss,0.022693470137371583,0.009523809523809525
Rhodothamnus chamaecistus,hort,0.01852739386421162,0
Rhodothamnus chamaecistus,hypn,0.014084507042253521,0
Rhodothamnus chamaecistus,jone,0.02451295939201452,0
Rhodothamnus chamaecistus,lapi,0.0078125,0
Rhodothamnus chamaecistus,mont,0.027350819885680628,0.02702702702702703
Rhodothamnus chamaecistus,muci,0.007518796992481203,0
Rhodothamnus chamaecistus,pasc,0.01970188225061298,0
Rhodothamnus chamaecistus,prat,0.036038753277163334,0
Rhodothamnus chamaecistus,psit,0.04202471314357986,0.1
Rhodothamnus chamaecistus,pyre,0.027875586854460097,0
Rhodothamnus chamaecistus,soro,0.021232188264949055,0
Rhodothamnus chamaecistus,wurf,0.03654846126991671,0
Rosa canina,bss,0,0.15789473684210525
Rosa canina,soro,0,0.043478260869565216
Rubus idaeus,pasc,0,0.25
Rubus idaeus,prat,0,0.25
Rumex acetosa,bss,0.01565807436027173,0.008307372793354102
Rumex acetosa,gers,0.02527281746031746,0
Rumex acetosa,hort,0.016426281154334657,0
Rumex acetosa,humi,0.0039037725533078186,0
Rumex acetosa,hypn,0.010431153548391888,0
Rumex acetosa,jone,0.010633418431834227,0
Rumex acetosa,lapi,0.0033538676148608783,0
Rumex acetosa,mend,0.011409402209451617,0
Rumex acetosa,mont,0.0063104608520153675,0
Rumex acetosa,muci,0.044190404744901164,0
